P1,P2,...,Pn
[2, 12, 0, 1]
[5, 13, 9, 12]
[4, 10, 3, 0]
[4, 2, 5, 12]
[2, 3, 11, 7]
[4, 1, 11, 5]
[11, 0, 4, 8]
[14, 1, 12, 6]
[14, 1, 3, 10]
[14, 9, 0, 10]
[12, 0, 11, 4]
[11, 3, 8, 6]
[7, 4, 1, 10]
[9, 3, 2, 14]
[3, 12, 1, 4]
[11, 9, 10, 12]
[12, 4, 11, 9]
[9, 12, 7, 1]
[13, 2, 8, 4]
[2, 7, 4, 1]
[7, 10, 8, 3]
[5, 14, 8, 2]
[6, 1, 7, 9]
[5, 9, 13, 14]
[11, 0, 1, 8]
[7, 12, 6, 9]
[8, 4, 10, 7]
[11, 9, 10, 2]
[11, 2, 5, 7]
[0, 9, 6, 7]
[2, 6, 5, 8]
[2, 10, 4, 1]
[0, 11, 8, 2]
[0, 3, 13, 6]
[12, 13, 8, 4]
[0, 3, 2, 11]
[7, 11, 9, 5]
[4, 11, 7, 13]
[0, 10, 12, 13]
[12, 0, 6, 1]
[4, 2, 3, 7]
[5, 1, 13, 11]
[11, 5, 6, 10]
[13, 4, 11, 3]
[2, 9, 7, 11]
[12, 10, 11, 8]
[9, 3, 4, 6]
[2, 5, 1, 4]
[9, 7, 10, 3]
[7, 10, 13, 4]
[13, 8, 1, 9]
[14, 3, 2, 11]
[6, 8, 5, 11]
[12, 6, 9, 0]
[11, 2, 1, 5]
[6, 5, 14, 9]
[7, 8, 12, 1]
[12, 3, 1, 9]
[8, 4, 10, 5]
[3, 10, 1, 7]
[10, 11, 8, 4]
[10, 0, 8, 3]
[14, 7, 13, 3]
[5, 12, 1, 0]
[13, 4, 3, 12]
[11, 4, 12, 3]
[5, 10, 6, 1]
[9, 0, 4, 1]
[9, 7, 11, 12]
[9, 1, 14, 7]
[14, 10, 6, 0]
[12, 13, 6, 3]
[14, 3, 8, 9]
[1, 11, 12, 13]
[6, 2, 12, 9]
[8, 11, 14, 2]
[11, 4, 7, 3]
[12, 7, 2, 14]
[8, 7, 11, 6]
[3, 11, 14, 7]
[1, 12, 11, 6]
[9, 4, 8, 13]
[6, 4, 14, 1]
[7, 8, 4, 1]
[6, 13, 4, 10]
[10, 8, 7, 4]
[9, 6, 5, 12]
[3, 4, 6, 13]
