P1,P2,...,Pn
[14, 1, 2, 7]
[13, 12, 14, 6]
[3, 13, 14, 2]
[1, 4, 0, 9]
[1, 5, 3, 0]
[6, 3, 5, 2]
[2, 9, 12, 5]
[1, 13, 9, 0]
[1, 13, 5, 7]
[2, 3, 13, 12]
[9, 4, 5, 6]
[0, 11, 7, 12]
[3, 0, 5, 2]
[10, 5, 14, 3]
[7, 9, 3, 1]
[14, 3, 2, 7]
[9, 7, 0, 2]
[4, 6, 14, 0]
[0, 11, 14, 6]
[6, 11, 2, 10]
[11, 12, 5, 7]
[9, 12, 11, 5]
[1, 7, 13, 14]
[12, 10, 6, 11]
[8, 5, 14, 12]
[9, 12, 10, 0]
[6, 12, 14, 0]
[5, 12, 13, 6]
[10, 1, 3, 8]
[7, 14, 8, 11]
[10, 0, 12, 5]
[9, 1, 13, 4]
[3, 14, 1, 6]
[14, 11, 8, 6]
[4, 0, 5, 14]
[13, 4, 11, 0]
[3, 13, 8, 7]
[8, 7, 9, 4]
[12, 11, 13, 0]
[14, 8, 3, 4]
[1, 2, 3, 11]
[3, 2, 14, 5]
[1, 14, 7, 5]
[5, 0, 9, 6]
[2, 7, 11, 0]
[14, 3, 5, 7]
[13, 11, 2, 10]
[2, 9, 6, 8]
[6, 12, 2, 0]
[4, 9, 2, 5]
[7, 3, 10, 9]
[1, 8, 13, 7]
[9, 10, 14, 8]
[4, 12, 1, 10]
[3, 6, 1, 13]
[4, 7, 11, 14]
[11, 3, 2, 9]
[11, 5, 0, 14]
[2, 11, 6, 4]
[12, 10, 2, 11]
[0, 6, 11, 7]
[7, 11, 5, 12]
[2, 1, 5, 9]
[5, 1, 11, 6]
[6, 2, 3, 1]
