P1,P2,...,Pn
[7, 6, 2, 11]
[11, 3, 9, 8]
[3, 7, 14, 5]
[13, 12, 6, 8]
[14, 9, 3, 6]
[7, 13, 5, 14]
[3, 13, 11, 4]
[1, 13, 2, 3]
[1, 7, 3, 12]
[6, 7, 0, 4]
[8, 9, 3, 12]
[14, 8, 3, 13]
[14, 1, 8, 12]
[8, 7, 9, 3]
[5, 9, 1, 7]
[9, 12, 11, 4]
[6, 1, 8, 14]
[8, 5, 6, 13]
[13, 3, 5, 0]
[13, 11, 9, 10]
[13, 7, 11, 1]
[4, 3, 6, 13]
[2, 7, 6, 11]
[6, 14, 4, 8]
[6, 13, 4, 12]
[4, 13, 1, 3]
[10, 5, 1, 13]
[14, 13, 8, 12]
[5, 2, 0, 9]
[7, 3, 11, 10]
[1, 2, 11, 5]
[7, 8, 13, 1]
[3, 5, 4, 1]
[1, 5, 6, 0]
[10, 2, 11, 1]
[11, 13, 7, 9]
[14, 9, 0, 6]
[1, 6, 9, 7]
[1, 0, 4, 3]
[7, 0, 6, 12]
[1, 7, 3, 13]
[10, 13, 4, 8]
[4, 7, 13, 2]
[1, 8, 10, 6]
[14, 0, 4, 7]
[0, 4, 12, 7]
[13, 8, 9, 6]
[8, 13, 5, 1]
[2, 6, 7, 3]
[4, 6, 5, 13]
[6, 7, 14, 1]
[0, 13, 5, 10]
[5, 9, 3, 4]
[11, 8, 9, 10]
[6, 2, 4, 13]
[6, 10, 3, 7]
[3, 5, 9, 1]
[1, 10, 3, 13]
[0, 7, 9, 6]
[0, 7, 4, 10]
[14, 9, 5, 7]
[9, 1, 7, 6]
[12, 5, 14, 1]
[6, 1, 13, 5]
[14, 8, 9, 2]
[5, 1, 8, 13]
[5, 2, 8, 1]
[8, 3, 12, 2]
[2, 12, 6, 9]
[13, 10, 11, 3]
[2, 10, 6, 14]
[7, 0, 1, 13]
[14, 6, 3, 8]
[8, 1, 9, 12]
[5, 2, 7, 13]
[7, 9, 12, 4]
[10, 3, 13, 8]
[11, 13, 9, 5]
[10, 13, 6, 3]
[5, 8, 13, 9]
[6, 14, 10, 5]
[10, 14, 2, 12]
[4, 9, 2, 11]
[3, 1, 14, 10]
[14, 10, 5, 13]
[1, 7, 13, 14]
[3, 6, 11, 12]
[14, 4, 2, 6]
[14, 11, 12, 2]
[10, 0, 3, 1]
[6, 13, 4, 3]
[14, 8, 7, 2]
[10, 6, 0, 12]
[11, 5, 14, 9]
[2, 3, 8, 1]
[2, 11, 14, 8]
[5, 10, 13, 3]
[8, 12, 11, 1]
[5, 4, 1, 3]
[4, 7, 12, 0]
[6, 14, 2, 10]
[13, 8, 11, 5]
[13, 3, 4, 11]
[4, 13, 0, 12]
[5, 12, 7, 1]
[1, 5, 0, 11]
[12, 7, 10, 0]
[7, 12, 4, 5]
[13, 14, 3, 0]
[5, 8, 11, 2]
[8, 13, 5, 2]
[12, 11, 3, 7]
[8, 2, 12, 5]
[9, 7, 12, 1]
[6, 9, 13, 14]
[0, 10, 9, 3]
[7, 3, 5, 12]
[6, 4, 13, 1]
[13, 7, 11, 5]
[9, 11, 6, 8]
[13, 2, 5, 14]
