P1,P2,...,Pn
[11, 9, 1, 10]
[8, 12, 4, 6]
[1, 0, 13, 2]
[14, 0, 12, 3]
[3, 13, 2, 12]
[1, 4, 2, 5]
[2, 0, 10, 7]
[7, 5, 2, 10]
[14, 8, 10, 11]
[2, 14, 9, 5]
[9, 4, 0, 3]
[1, 8, 14, 10]
[2, 12, 10, 1]
[1, 13, 3, 8]
[8, 13, 5, 4]
[9, 14, 1, 7]
[5, 6, 0, 4]
[14, 9, 10, 12]
[11, 6, 8, 1]
[4, 9, 0, 5]
[10, 3, 4, 7]
[3, 7, 1, 13]
[8, 2, 0, 6]
[10, 3, 4, 2]
[9, 0, 4, 7]
[6, 9, 3, 10]
[4, 10, 1, 13]
[9, 3, 14, 5]
[0, 14, 10, 6]
[12, 14, 6, 2]
[3, 12, 5, 6]
[12, 14, 3, 6]
[7, 10, 0, 12]
[4, 9, 12, 7]
[11, 0, 12, 9]
[10, 3, 0, 2]
[9, 10, 0, 6]
[2, 1, 11, 4]
[0, 7, 10, 9]
[5, 1, 2, 10]
[6, 7, 11, 9]
[1, 8, 7, 2]
[8, 6, 14, 1]
[13, 0, 6, 14]
[13, 9, 6, 12]
[0, 6, 14, 10]
[11, 10, 3, 6]
[10, 13, 12, 1]
[7, 2, 10, 3]
[6, 9, 0, 10]
[0, 10, 9, 13]
[9, 0, 11, 5]
[10, 11, 9, 5]
[4, 11, 6, 14]
[6, 14, 2, 3]
[9, 4, 3, 13]
[14, 10, 7, 13]
[3, 1, 10, 5]
[8, 3, 6, 9]
[11, 8, 14, 5]
[13, 12, 6, 10]
[8, 2, 3, 6]
[7, 14, 4, 11]
[0, 3, 4, 7]
[3, 6, 12, 9]
[2, 1, 8, 14]
[11, 10, 1, 14]
[11, 14, 9, 3]
[12, 13, 3, 14]
[2, 4, 14, 1]
[2, 4, 11, 1]
[7, 13, 5, 4]
[8, 0, 5, 9]
[8, 12, 13, 4]
[13, 5, 9, 0]
[9, 7, 5, 3]
[1, 11, 13, 2]
[8, 4, 0, 14]
[7, 10, 4, 9]
[7, 6, 4, 9]
[2, 10, 8, 5]
[10, 2, 6, 7]
[10, 11, 3, 5]
[10, 14, 4, 6]
[2, 13, 8, 0]
[12, 14, 1, 0]
[6, 12, 13, 4]
[5, 3, 4, 9]
[7, 8, 2, 6]
[10, 11, 13, 0]
[11, 0, 9, 10]
[1, 7, 13, 12]
[13, 4, 1, 11]
[5, 14, 0, 7]
[10, 9, 12, 7]
[14, 7, 9, 11]
[0, 5, 9, 14]
[2, 0, 6, 14]
[8, 9, 7, 1]
[0, 5, 12, 11]
[8, 1, 12, 2]
[5, 13, 4, 8]
[11, 10, 2, 13]
[12, 10, 14, 9]
[10, 1, 9, 6]
[12, 10, 8, 5]
[4, 1, 3, 0]
[10, 13, 1, 2]
[9, 10, 12, 7]
[11, 10, 0, 7]
[5, 1, 4, 12]
[13, 11, 10, 7]
[7, 11, 4, 5]
[7, 5, 8, 2]
[10, 11, 4, 0]
[14, 5, 4, 6]
[6, 9, 11, 7]
[11, 0, 14, 8]
[10, 7, 2, 8]
[10, 8, 3, 11]
[6, 7, 8, 5]
[9, 10, 4, 6]
[3, 13, 0, 7]
[5, 2, 3, 9]
[11, 7, 14, 4]
[10, 7, 6, 1]
[3, 13, 7, 12]
[1, 9, 11, 8]
[8, 0, 1, 12]
[7, 3, 1, 13]
[9, 5, 7, 2]
[1, 3, 4, 0]
[8, 7, 2, 1]
[6, 8, 12, 7]
[10, 1, 3, 4]
[1, 4, 12, 14]
[4, 0, 6, 13]
[13, 2, 0, 3]
[1, 6, 0, 3]
[8, 14, 2, 11]
[0, 4, 8, 10]
[10, 5, 6, 11]
[2, 4, 8, 11]
[4, 14, 1, 9]
[2, 1, 3, 0]
[2, 8, 14, 0]
[0, 6, 4, 14]
[9, 14, 1, 4]
[7, 9, 14, 12]
[11, 9, 7, 4]
[1, 12, 6, 7]
[5, 12, 9, 13]
[4, 11, 12, 2]
[12, 14, 0, 8]
[11, 2, 0, 6]
[1, 6, 12, 3]
[2, 9, 8, 10]
[6, 5, 12, 4]
[5, 2, 8, 11]
[4, 13, 3, 9]
[10, 6, 9, 8]
[14, 4, 10, 8]
[13, 5, 8, 12]
[12, 3, 0, 2]
[7, 1, 8, 12]
[9, 11, 7, 2]
[10, 8, 2, 9]
[10, 6, 8, 5]
[8, 4, 9, 10]
[13, 11, 12, 10]
[1, 9, 13, 11]
[14, 5, 9, 8]
[3, 6, 1, 14]
[8, 4, 5, 13]
[3, 6, 12, 5]
[9, 2, 13, 7]
[1, 8, 10, 4]
[8, 11, 5, 0]
[2, 5, 1, 7]
[11, 4, 6, 5]
[1, 8, 2, 6]
[10, 6, 9, 0]
[0, 1, 6, 5]
[11, 8, 13, 0]
[5, 3, 9, 14]
[10, 5, 13, 11]
[8, 14, 1, 5]
[0, 2, 6, 4]
[7, 13, 5, 3]
[9, 1, 4, 6]
[14, 8, 3, 5]
[4, 7, 14, 3]
[1, 13, 6, 9]
[4, 6, 3, 9]
[4, 5, 2, 7]
[10, 7, 6, 1]
[4, 2, 0, 3]
[2, 9, 11, 14]
[6, 14, 7, 0]
[12, 10, 3, 13]
[12, 11, 6, 7]
[11, 3, 13, 14]
[14, 9, 1, 6]
[0, 9, 13, 5]
[9, 1, 13, 8]
[12, 9, 10, 14]
[4, 1, 11, 9]
[1, 5, 9, 0]
[5, 2, 3, 10]
[6, 5, 0, 7]
[8, 1, 10, 14]
[10, 9, 5, 2]
[12, 0, 4, 10]
[12, 0, 6, 13]
[6, 13, 10, 5]
[0, 1, 4, 13]
[5, 8, 13, 6]
[5, 0, 12, 13]
[2, 12, 6, 14]
[3, 1, 2, 13]
[1, 0, 14, 13]
[2, 9, 6, 12]
[5, 7, 6, 4]
[4, 1, 10, 9]
[13, 12, 2, 11]
[14, 0, 4, 12]
[10, 6, 11, 4]
[3, 10, 12, 7]
[13, 10, 2, 8]
[7, 13, 11, 8]
[3, 5, 8, 12]
[7, 2, 0, 10]
[11, 9, 0, 14]
[7, 10, 0, 9]
[3, 2, 1, 5]
[0, 9, 1, 2]
[11, 14, 0, 8]
[13, 14, 9, 7]
[4, 14, 0, 11]
[9, 11, 1, 5]
[0, 10, 6, 8]
[13, 0, 5, 10]
[9, 7, 1, 2]
[4, 5, 6, 3]
[0, 7, 9, 11]
[5, 2, 14, 8]
[2, 1, 11, 10]
[10, 1, 9, 11]
[12, 14, 7, 8]
[1, 0, 11, 7]
[0, 13, 2, 8]
[7, 2, 5, 1]
[4, 14, 6, 12]
[9, 13, 2, 1]
[10, 6, 2, 1]
[12, 4, 14, 0]
[9, 4, 3, 5]
[8, 3, 0, 1]
[8, 7, 11, 13]
[6, 12, 4, 10]
[12, 0, 6, 8]
[9, 14, 1, 0]
[2, 6, 9, 8]
[11, 8, 14, 12]
[8, 2, 0, 14]
[2, 7, 4, 3]
[8, 1, 9, 13]
[14, 12, 7, 1]
[3, 7, 12, 14]
[12, 3, 2, 9]
[8, 3, 12, 4]
[1, 6, 2, 9]
[4, 8, 12, 3]
[5, 10, 11, 12]
[8, 1, 5, 7]
[3, 12, 2, 7]
[7, 8, 1, 6]
[6, 8, 14, 2]
[1, 5, 10, 6]
[11, 8, 3, 7]
[6, 4, 1, 7]
[6, 3, 8, 0]
[7, 13, 12, 9]
[5, 10, 6, 12]
[3, 14, 1, 9]
[9, 10, 12, 4]
[4, 13, 12, 5]
[8, 6, 7, 14]
[4, 13, 5, 6]
[4, 2, 13, 14]
[2, 14, 9, 7]
[8, 4, 13, 10]
[12, 14, 6, 1]
[8, 7, 11, 9]
[9, 11, 3, 6]
[3, 5, 13, 1]
[1, 4, 10, 2]
[12, 9, 8, 1]
[9, 4, 7, 14]
