P1,P2,...,Pn
[13, 12, 7, 2, 9]
[14, 8, 0, 4, 12]
[14, 10, 11, 3, 8]
[6, 4, 0, 11, 9]
[6, 12, 2, 10, 1]
[13, 12, 8, 11, 14]
[5, 12, 14, 8, 3]
[9, 12, 10, 3, 7]
[6, 3, 4, 14, 9]
[1, 9, 3, 4, 10]
[7, 3, 1, 0, 5]
[7, 8, 3, 4, 12]
[14, 6, 10, 1, 3]
[13, 1, 10, 7, 4]
[5, 14, 11, 4, 9]
[4, 2, 7, 5, 13]
[11, 9, 4, 10, 5]
[7, 9, 10, 12, 1]
[8, 7, 5, 6, 1]
[2, 3, 13, 11, 10]
[13, 11, 9, 14, 0]
[6, 10, 2, 13, 8]
[1, 3, 14, 5, 10]
[5, 13, 6, 7, 0]
[6, 9, 11, 13, 3]
[9, 2, 13, 8, 11]
[12, 14, 1, 0, 7]
[10, 9, 11, 5, 1]
[8, 6, 14, 5, 1]
[2, 6, 1, 14, 4]
[4, 2, 7, 9, 3]
[14, 12, 1, 9, 3]
[10, 9, 7, 1, 4]
[3, 6, 9, 5, 7]
[11, 9, 5, 10, 3]
[6, 2, 14, 0, 5]
[2, 10, 9, 7, 5]
[8, 14, 3, 7, 12]
[8, 3, 9, 11, 4]
[14, 1, 5, 2, 11]
[13, 10, 7, 9, 0]
[2, 12, 5, 3, 13]
[10, 12, 5, 3, 8]
[6, 10, 3, 8, 2]
[13, 0, 1, 14, 8]
[3, 0, 13, 14, 12]
[11, 0, 4, 1, 14]
[1, 9, 12, 4, 13]
[10, 2, 5, 1, 0]
[10, 8, 1, 5, 0]
[12, 6, 9, 13, 3]
[0, 10, 2, 4, 1]
[4, 9, 10, 7, 0]
[4, 5, 0, 11, 2]
[0, 3, 2, 5, 9]
[12, 5, 9, 14, 7]
[5, 10, 6, 13, 0]
[6, 13, 0, 12, 7]
[10, 11, 14, 5, 13]
[7, 12, 8, 5, 10]
[14, 9, 6, 3, 10]
[9, 10, 12, 11, 2]
[13, 12, 10, 7, 2]
[1, 14, 10, 13, 8]
[12, 7, 6, 13, 0]
[7, 4, 0, 5, 3]
[0, 11, 6, 1, 2]
[9, 8, 11, 12, 6]
[4, 14, 7, 8, 0]
[10, 1, 9, 7, 11]
[9, 3, 1, 7, 4]
[0, 2, 5, 14, 13]
[13, 1, 10, 12, 5]
[10, 11, 0, 9, 7]
[2, 4, 12, 13, 7]
[6, 0, 2, 10, 1]
[8, 13, 7, 11, 6]
[7, 11, 5, 6, 13]
[0, 9, 14, 8, 12]
[0, 6, 1, 12, 4]
[4, 6, 10, 2, 1]
[9, 5, 1, 13, 6]
[2, 6, 11, 4, 8]
[14, 11, 9, 6, 13]
[4, 9, 0, 3, 7]
[9, 6, 14, 4, 2]
[12, 8, 6, 13, 10]
[3, 11, 12, 13, 4]
[3, 5, 2, 14, 9]
[12, 7, 0, 13, 8]
[1, 9, 14, 3, 10]
[8, 13, 5, 9, 4]
[1, 5, 6, 8, 10]
[2, 9, 10, 7, 8]
[5, 0, 14, 6, 1]
[6, 13, 8, 5, 12]
[11, 5, 3, 12, 7]
[14, 13, 4, 0, 12]
[1, 8, 0, 3, 10]
[13, 0, 1, 4, 14]
[4, 9, 5, 7, 1]
[13, 11, 14, 8, 4]
[9, 10, 2, 6, 13]
[13, 3, 14, 1, 0]
[0, 7, 2, 14, 8]
[2, 7, 14, 5, 0]
[11, 3, 13, 12, 14]
[14, 12, 10, 1, 4]
[1, 10, 13, 11, 0]
[3, 12, 14, 0, 8]
[6, 11, 9, 3, 14]
[8, 9, 5, 6, 13]
[6, 1, 7, 5, 3]
[5, 6, 12, 14, 7]
[13, 2, 0, 14, 4]
[7, 4, 8, 13, 3]
[7, 2, 9, 0, 5]
[4, 12, 10, 11, 7]
[12, 2, 3, 0, 6]
[8, 5, 13, 7, 11]
[4, 11, 6, 8, 7]
[4, 8, 0, 9, 2]
[10, 0, 12, 7, 14]
[8, 7, 5, 14, 10]
[13, 5, 14, 9, 3]
[7, 0, 12, 1, 8]
[12, 0, 2, 3, 7]
[4, 8, 11, 0, 1]
[2, 3, 9, 7, 13]
[5, 6, 0, 11, 10]
[7, 11, 10, 4, 8]
[10, 6, 7, 1, 5]
[11, 6, 0, 4, 5]
[6, 3, 4, 1, 13]
[6, 13, 3, 10, 12]
[9, 8, 1, 5, 0]
[8, 5, 2, 9, 1]
[3, 6, 2, 11, 14]
[0, 3, 1, 13, 10]
[9, 3, 13, 0, 14]
[5, 14, 9, 6, 8]
[0, 9, 5, 1, 10]
[11, 4, 5, 14, 6]
[8, 13, 12, 4, 2]
[13, 11, 9, 5, 12]
[3, 8, 13, 7, 1]
[1, 10, 11, 9, 3]
[9, 10, 12, 0, 11]
[10, 12, 6, 0, 1]
[12, 3, 7, 4, 10]
[5, 11, 13, 4, 12]
[10, 6, 13, 7, 9]
[13, 9, 1, 11, 6]
[6, 14, 9, 13, 8]
[7, 8, 9, 0, 11]
[13, 14, 11, 9, 8]
[3, 13, 12, 1, 6]
[2, 5, 9, 1, 10]
[13, 11, 3, 10, 6]
[8, 14, 3, 10, 9]
[0, 9, 14, 1, 10]
[9, 3, 8, 6, 11]
[1, 12, 14, 9, 7]
[14, 3, 2, 1, 6]
[13, 5, 14, 9, 8]
[10, 1, 5, 4, 7]
[3, 0, 1, 5, 4]
[8, 3, 0, 14, 5]
[10, 3, 8, 4, 6]
[12, 10, 0, 1, 3]
[1, 5, 3, 11, 9]
[12, 6, 10, 3, 14]
[13, 11, 4, 2, 12]
[7, 14, 4, 2, 0]
[7, 12, 10, 1, 14]
[2, 5, 1, 10, 8]
[3, 7, 2, 5, 1]
[9, 4, 2, 1, 3]
[3, 7, 14, 5, 6]
[3, 6, 0, 2, 1]
[11, 8, 7, 12, 1]
[2, 1, 3, 11, 0]
[14, 0, 9, 13, 10]
[12, 13, 9, 8, 1]
[13, 12, 1, 4, 9]
[7, 4, 14, 5, 13]
[10, 6, 7, 12, 11]
[2, 13, 14, 4, 7]
[1, 14, 12, 5, 11]
[3, 11, 7, 9, 5]
[4, 5, 14, 1, 6]
[6, 2, 11, 1, 12]
[5, 4, 7, 14, 8]
[8, 12, 13, 1, 9]
[3, 7, 0, 14, 6]
[3, 0, 10, 7, 13]
[1, 11, 13, 3, 0]
[14, 12, 13, 10, 7]
[5, 10, 7, 9, 0]
[4, 6, 3, 0, 7]
[1, 5, 12, 10, 11]
[4, 12, 1, 0, 7]
[0, 4, 2, 10, 7]
[5, 0, 1, 12, 3]
[1, 10, 6, 13, 4]
[6, 14, 10, 3, 5]
[6, 9, 2, 3, 7]
[13, 14, 8, 7, 10]
[0, 11, 9, 6, 4]
[10, 2, 7, 12, 1]
[1, 8, 0, 12, 6]
[6, 9, 5, 8, 1]
[1, 14, 13, 6, 3]
[12, 9, 6, 8, 4]
[0, 14, 9, 4, 13]
[11, 9, 1, 7, 10]
[1, 12, 13, 14, 8]
[13, 1, 10, 7, 8]
[13, 11, 0, 14, 5]
