P1,P2,...,Pn
[12, 13, 4, 7]
[2, 0, 12, 5]
[0, 13, 3, 9]
[8, 13, 14, 12]
[0, 5, 6, 12]
[7, 11, 9, 14]
[6, 10, 3, 12]
[2, 1, 11, 0]
[12, 9, 7, 6]
[14, 5, 4, 9]
[12, 1, 8, 3]
[9, 6, 8, 2]
[13, 7, 6, 5]
[6, 7, 8, 5]
[2, 12, 13, 10]
[5, 13, 9, 3]
[0, 13, 2, 7]
[6, 0, 14, 7]
[0, 4, 14, 11]
[2, 9, 5, 14]
[4, 10, 5, 13]
[12, 0, 10, 3]
[14, 0, 10, 5]
[0, 6, 12, 13]
[14, 10, 6, 1]
[7, 0, 5, 12]
[4, 0, 8, 14]
[0, 8, 5, 10]
[6, 8, 4, 0]
[11, 7, 3, 12]
[4, 9, 3, 14]
[13, 0, 8, 11]
[2, 0, 4, 12]
[1, 2, 14, 12]
[1, 9, 6, 14]
[11, 5, 14, 4]
[11, 13, 2, 9]
[8, 0, 12, 7]
[0, 9, 8, 4]
[12, 9, 6, 10]
[8, 6, 1, 7]
[11, 4, 14, 8]
[14, 3, 10, 12]
[6, 3, 1, 8]
[3, 10, 4, 12]
[5, 1, 13, 10]
[3, 9, 4, 7]
[5, 7, 4, 14]
[6, 11, 12, 2]
[3, 14, 11, 0]
[8, 12, 2, 11]
[1, 9, 4, 11]
[10, 2, 14, 13]
[9, 1, 8, 5]
[10, 13, 6, 8]
[13, 0, 6, 8]
[1, 8, 0, 4]
[8, 2, 7, 9]
[11, 2, 4, 0]
[13, 8, 4, 2]
[10, 0, 14, 9]
[0, 4, 9, 5]
[12, 4, 8, 9]
[6, 10, 5, 3]
[8, 9, 2, 12]
[14, 7, 3, 2]
[3, 9, 13, 14]
[12, 6, 8, 3]
[8, 7, 5, 10]
[5, 2, 9, 11]
[12, 1, 11, 2]
[13, 8, 6, 3]
[10, 6, 14, 13]
[14, 8, 12, 6]
[10, 6, 2, 0]
[3, 5, 7, 13]
[9, 14, 3, 5]
[10, 0, 4, 7]
[5, 4, 8, 0]
[8, 0, 11, 10]
[3, 11, 9, 12]
[13, 0, 2, 6]
[1, 6, 13, 12]
[3, 0, 5, 12]
[9, 1, 13, 11]
[14, 8, 10, 7]
[13, 10, 14, 8]
[14, 11, 3, 12]
[7, 9, 3, 8]
[3, 11, 12, 1]
[7, 9, 0, 4]
[4, 12, 9, 6]
[3, 7, 2, 13]
[9, 11, 12, 0]
[14, 10, 4, 13]
[1, 10, 6, 14]
[10, 1, 3, 7]
[8, 5, 0, 10]
[3, 0, 14, 7]
[13, 6, 14, 1]
[6, 0, 14, 10]
[13, 6, 9, 11]
[2, 0, 3, 13]
[14, 8, 9, 2]
[7, 6, 11, 3]
[6, 12, 7, 14]
[7, 12, 5, 9]
[3, 4, 9, 11]
[3, 13, 10, 1]
[4, 8, 0, 1]
[13, 0, 3, 12]
[7, 3, 5, 12]
[13, 11, 1, 7]
[9, 2, 5, 12]
[0, 3, 8, 2]
[6, 8, 14, 0]
[9, 5, 2, 12]
[9, 13, 8, 12]
[6, 8, 2, 14]
[1, 6, 7, 3]
[9, 12, 8, 3]
[10, 5, 3, 13]
[13, 11, 7, 14]
[1, 3, 12, 10]
[0, 7, 6, 4]
[1, 5, 6, 3]
[9, 14, 1, 5]
[8, 14, 6, 7]
[0, 11, 3, 5]
