P1,P2,...,Pn
[9, 1, 8, 10]
[1, 7, 14, 4]
[5, 12, 2, 1]
[14, 5, 6, 1]
[4, 10, 7, 0]
[14, 6, 13, 7]
[3, 8, 12, 9]
[3, 5, 11, 2]
[13, 1, 12, 10]
[7, 12, 10, 13]
[12, 9, 4, 7]
[2, 8, 1, 4]
[4, 11, 7, 9]
[7, 9, 0, 13]
[11, 0, 12, 13]
[8, 1, 13, 2]
[8, 10, 5, 3]
[6, 12, 9, 5]
[10, 11, 9, 2]
[12, 1, 9, 0]
[7, 6, 8, 0]
[2, 6, 13, 5]
[4, 5, 14, 0]
[7, 14, 3, 13]
[9, 13, 0, 10]
[6, 10, 13, 12]
[11, 6, 7, 1]
[12, 1, 4, 13]
[6, 7, 5, 1]
[10, 0, 6, 9]
[7, 11, 0, 12]
[8, 6, 4, 3]
[14, 13, 9, 3]
[1, 7, 13, 3]
[7, 5, 3, 2]
[0, 1, 9, 4]
[12, 11, 13, 2]
[8, 13, 5, 1]
[7, 0, 14, 11]
[4, 2, 3, 6]
[2, 3, 14, 8]
[11, 14, 0, 2]
[5, 12, 7, 13]
[9, 7, 14, 12]
[10, 0, 4, 12]
[11, 9, 3, 2]
[1, 13, 10, 6]
[1, 7, 8, 14]
[8, 2, 0, 14]
[10, 3, 9, 5]
[3, 7, 1, 4]
[3, 13, 10, 0]
[14, 3, 10, 1]
[6, 0, 11, 1]
[6, 14, 9, 0]
[10, 6, 11, 2]
[9, 10, 11, 8]
[6, 0, 14, 5]
[14, 7, 13, 1]
[14, 9, 2, 8]
[14, 6, 7, 12]
[13, 2, 0, 3]
[2, 5, 8, 7]
[12, 11, 14, 6]
[2, 10, 5, 9]
[9, 11, 8, 13]
[7, 13, 6, 3]
[0, 14, 5, 9]
[3, 6, 10, 9]
[11, 9, 5, 6]
[0, 3, 5, 1]
[13, 10, 12, 0]
[8, 4, 13, 10]
[0, 5, 10, 8]
[9, 4, 2, 8]
[1, 8, 10, 5]
[2, 6, 13, 8]
[9, 13, 0, 10]
[13, 12, 10, 9]
[9, 8, 13, 14]
[9, 13, 8, 4]
[14, 1, 10, 12]
[7, 14, 8, 3]
[1, 2, 4, 8]
[11, 8, 12, 5]
[9, 1, 7, 12]
[10, 5, 7, 12]
[14, 7, 3, 11]
[13, 0, 12, 9]
[10, 8, 3, 12]
[5, 2, 11, 6]
[11, 14, 5, 8]
[8, 11, 13, 9]
[11, 14, 2, 4]
[7, 13, 10, 11]
[6, 7, 11, 12]
[11, 10, 4, 6]
[14, 6, 3, 9]
[4, 14, 1, 0]
[11, 9, 10, 5]
[0, 11, 9, 2]
[2, 1, 6, 10]
[0, 1, 2, 12]
[5, 1, 10, 3]
[13, 11, 12, 3]
[1, 6, 10, 5]
[11, 10, 14, 7]
[6, 9, 5, 12]
[14, 12, 13, 10]
[3, 5, 0, 9]
[8, 13, 5, 4]
[5, 2, 1, 8]
[11, 9, 10, 7]
[3, 12, 1, 4]
[9, 6, 8, 3]
[11, 12, 6, 8]
[14, 3, 9, 5]
[2, 10, 3, 14]
[4, 2, 13, 8]
[1, 4, 8, 3]
[7, 5, 2, 14]
[9, 13, 10, 1]
[7, 12, 14, 0]
[12, 4, 5, 7]
[2, 10, 12, 5]
[0, 1, 11, 13]
[3, 2, 6, 8]
[0, 4, 2, 9]
[6, 3, 13, 7]
[12, 0, 2, 3]
[10, 4, 3, 13]
[3, 2, 14, 1]
[6, 5, 12, 11]
[11, 4, 3, 2]
[8, 7, 5, 6]
[9, 6, 2, 7]
[12, 11, 14, 9]
[2, 3, 12, 13]
[10, 5, 7, 0]
[9, 10, 13, 1]
