P1,P2,...,Pn
[14, 12, 9, 0]
[10, 3, 7, 0]
[8, 14, 4, 5]
[4, 2, 0, 11]
[14, 13, 3, 10]
[14, 7, 9, 13]
[9, 12, 4, 3]
[13, 3, 8, 12]
[11, 2, 1, 13]
[13, 4, 0, 9]
[2, 3, 6, 10]
[0, 5, 12, 8]
[11, 5, 3, 6]
[14, 11, 9, 2]
[13, 14, 0, 9]
[8, 5, 6, 7]
[4, 2, 7, 8]
[13, 1, 4, 12]
[5, 0, 9, 7]
[14, 13, 7, 9]
[3, 10, 4, 0]
[1, 8, 9, 13]
[5, 12, 11, 7]
[9, 5, 14, 7]
[11, 6, 3, 7]
[12, 0, 13, 3]
[9, 14, 10, 8]
[13, 1, 11, 0]
[6, 12, 8, 7]
[5, 8, 13, 12]
[2, 3, 1, 5]
[14, 7, 10, 12]
[0, 2, 14, 5]
[7, 11, 6, 0]
[12, 4, 6, 13]
[5, 7, 8, 10]
[8, 10, 5, 2]
[13, 1, 6, 14]
[13, 7, 8, 4]
[13, 10, 4, 1]
[6, 0, 13, 2]
[3, 2, 10, 8]
[7, 0, 9, 5]
[5, 12, 13, 0]
[0, 2, 1, 7]
[3, 6, 2, 10]
[11, 9, 13, 2]
[0, 10, 12, 9]
[5, 1, 8, 9]
[4, 13, 0, 9]
[8, 7, 13, 1]
[0, 12, 11, 13]
[6, 11, 0, 4]
[3, 1, 9, 7]
[11, 13, 4, 10]
[7, 12, 4, 10]
[5, 1, 12, 3]
[12, 6, 11, 1]
[1, 4, 10, 11]
[12, 1, 5, 11]
[9, 3, 4, 1]
[3, 7, 13, 11]
[6, 0, 1, 14]
[11, 8, 0, 12]
[11, 9, 8, 13]
[8, 3, 13, 14]
[7, 4, 5, 12]
[6, 12, 5, 7]
[14, 7, 8, 0]
[9, 2, 11, 1]
[4, 7, 11, 1]
[13, 4, 3, 14]
[8, 9, 13, 0]
[6, 8, 12, 14]
[11, 5, 12, 7]
[11, 10, 9, 5]
[12, 0, 8, 3]
[12, 3, 8, 13]
[2, 14, 9, 13]
[8, 5, 2, 6]
[12, 4, 7, 9]
[13, 0, 7, 12]
[5, 9, 11, 8]
[3, 11, 9, 0]
