P1,P2,...,Pn
[9, 14, 8, 10]
[2, 3, 0, 6]
[7, 0, 1, 12]
[13, 5, 10, 2]
[1, 13, 2, 3]
[6, 4, 1, 10]
[11, 12, 5, 14]
[5, 4, 11, 2]
[8, 13, 9, 1]
[7, 11, 13, 9]
[13, 0, 12, 5]
[4, 12, 3, 8]
[5, 6, 10, 2]
[5, 3, 7, 0]
[8, 6, 10, 13]
[4, 3, 8, 11]
[11, 2, 1, 14]
[11, 6, 3, 8]
[0, 11, 6, 3]
[7, 8, 13, 5]
[7, 10, 0, 5]
[10, 12, 6, 9]
[5, 2, 11, 13]
[0, 3, 12, 14]
[0, 9, 2, 1]
[3, 0, 4, 6]
[4, 10, 0, 13]
[14, 2, 6, 13]
[13, 7, 11, 12]
[5, 9, 2, 1]
[13, 7, 2, 0]
[3, 10, 0, 1]
[11, 2, 7, 4]
[13, 4, 14, 2]
[11, 1, 5, 7]
[0, 3, 5, 11]
[14, 9, 12, 4]
[11, 12, 8, 1]
[0, 13, 9, 8]
[8, 7, 13, 3]
[14, 4, 12, 9]
[6, 10, 2, 1]
[12, 0, 11, 7]
[12, 11, 0, 10]
[11, 3, 7, 14]
[14, 10, 8, 13]
[6, 1, 8, 7]
[6, 9, 4, 13]
[9, 13, 1, 4]
[7, 10, 5, 11]
[1, 12, 9, 4]
[1, 5, 10, 13]
[2, 8, 1, 3]
[6, 8, 0, 14]
[4, 11, 13, 5]
[10, 11, 12, 3]
[0, 14, 5, 1]
[11, 8, 7, 9]
[12, 3, 1, 10]
[7, 13, 12, 11]
[5, 6, 3, 11]
[8, 2, 9, 6]
[11, 10, 13, 8]
[10, 11, 2, 4]
[5, 1, 11, 3]
[0, 7, 6, 3]
[5, 3, 9, 7]
[1, 6, 10, 7]
[6, 2, 5, 14]
[2, 12, 11, 3]
[2, 14, 1, 8]
[12, 8, 13, 1]
[9, 5, 6, 14]
[3, 12, 9, 7]
[4, 12, 0, 11]
[7, 5, 10, 0]
[1, 3, 8, 6]
[11, 2, 6, 10]
[12, 0, 1, 14]
[6, 12, 1, 9]
[0, 12, 2, 4]
[6, 5, 7, 1]
[4, 13, 0, 14]
[5, 13, 4, 0]
[0, 11, 13, 3]
[12, 5, 11, 14]
[13, 10, 7, 2]
[2, 5, 1, 10]
[11, 6, 8, 12]
[2, 12, 10, 4]
[7, 12, 1, 2]
[1, 3, 14, 0]
[13, 9, 11, 4]
[10, 8, 0, 13]
[0, 9, 2, 10]
[5, 2, 13, 1]
[2, 11, 10, 13]
[4, 12, 6, 13]
[9, 10, 2, 1]
[3, 6, 5, 0]
[4, 7, 9, 8]
[5, 3, 11, 12]
[6, 13, 9, 3]
[14, 12, 10, 8]
[9, 2, 1, 8]
[9, 8, 12, 10]
[10, 2, 9, 4]
[13, 5, 1, 2]
[10, 4, 7, 6]
[8, 1, 11, 7]
[5, 2, 1, 12]
[8, 14, 7, 5]
[9, 10, 11, 8]
[5, 6, 1, 11]
[1, 5, 14, 6]
[14, 6, 11, 9]
[14, 7, 2, 11]
[13, 7, 6, 4]
[5, 4, 14, 1]
[7, 5, 11, 8]
[1, 3, 0, 4]
[11, 8, 5, 0]
[5, 12, 1, 6]
[7, 2, 11, 13]
[0, 11, 8, 7]
[14, 4, 7, 12]
[13, 1, 10, 5]
[1, 4, 3, 14]
[10, 14, 1, 9]
[4, 11, 3, 10]
[8, 6, 13, 9]
[8, 3, 4, 9]
[11, 2, 6, 3]
[4, 7, 9, 13]
[4, 6, 10, 11]
[11, 14, 9, 3]
[10, 0, 11, 6]
[11, 3, 1, 5]
[2, 0, 1, 12]
[1, 10, 3, 7]
[11, 7, 13, 9]
[11, 5, 6, 9]
[14, 7, 2, 11]
[13, 0, 3, 14]
[5, 12, 7, 1]
[5, 6, 2, 10]
[12, 13, 8, 0]
[5, 7, 10, 11]
[8, 1, 2, 4]
[1, 12, 8, 7]
[3, 4, 11, 14]
[8, 12, 7, 0]
[13, 5, 9, 8]
[7, 3, 14, 12]
[0, 12, 6, 11]
[8, 2, 13, 14]
[1, 13, 4, 8]
[14, 10, 9, 8]
[14, 0, 11, 3]
[6, 7, 14, 4]
[7, 9, 0, 8]
[14, 3, 10, 7]
[7, 13, 14, 8]
[12, 5, 8, 6]
[7, 9, 4, 11]
[7, 2, 3, 10]
[10, 8, 5, 11]
[10, 0, 1, 14]
[2, 13, 12, 5]
[10, 1, 0, 8]
