P1,P2,...,Pn
[2, 9, 7, 11]
[7, 5, 2, 14]
[4, 11, 12, 7]
[2, 13, 5, 6]
[0, 11, 8, 12]
[4, 0, 12, 6]
[13, 1, 0, 2]
[9, 7, 6, 11]
[13, 10, 6, 2]
[13, 2, 12, 11]
[14, 9, 0, 11]
[3, 8, 0, 4]
[14, 5, 7, 13]
[13, 3, 8, 0]
[11, 2, 4, 14]
[4, 13, 6, 9]
[1, 7, 4, 5]
[14, 3, 11, 1]
[11, 1, 3, 9]
[4, 14, 13, 1]
[12, 11, 0, 4]
[3, 1, 2, 13]
[4, 6, 12, 3]
[2, 0, 3, 12]
[0, 13, 12, 2]
[12, 14, 7, 9]
[4, 0, 2, 6]
[6, 5, 1, 13]
[7, 4, 0, 14]
[11, 3, 0, 8]
[0, 12, 10, 9]
[5, 6, 3, 10]
[4, 11, 8, 10]
[7, 2, 5, 6]
[7, 13, 11, 9]
[9, 6, 3, 4]
[0, 5, 12, 6]
[1, 5, 6, 11]
[2, 1, 8, 3]
[10, 13, 8, 3]
[9, 6, 13, 1]
[5, 7, 3, 10]
[3, 4, 11, 5]
[11, 0, 3, 12]
[5, 8, 10, 14]
[8, 6, 14, 3]
[8, 14, 3, 4]
[12, 2, 5, 7]
[4, 13, 7, 10]
[10, 3, 13, 2]
[8, 4, 9, 1]
[6, 3, 11, 12]
[3, 1, 8, 10]
[4, 11, 14, 0]
[10, 5, 3, 13]
[7, 4, 2, 3]
[3, 14, 7, 13]
[11, 1, 13, 14]
[3, 12, 6, 0]
[11, 7, 10, 13]
[6, 13, 9, 12]
[6, 2, 10, 4]
[6, 10, 9, 11]
[1, 5, 2, 10]
[3, 7, 6, 4]
[1, 5, 4, 12]
[14, 5, 7, 9]
[3, 9, 13, 5]
[5, 12, 10, 14]
[3, 6, 11, 12]
[11, 12, 4, 13]
[12, 4, 11, 1]
[2, 0, 5, 13]
[11, 9, 7, 3]
[3, 0, 10, 6]
[12, 10, 1, 11]
[1, 2, 10, 0]
[3, 6, 13, 8]
[11, 9, 1, 0]
[5, 10, 8, 4]
[8, 9, 4, 3]
[9, 14, 2, 7]
[1, 12, 0, 2]
[1, 7, 14, 13]
[6, 10, 13, 11]
[10, 14, 5, 9]
[3, 14, 10, 8]
[1, 13, 12, 0]
[10, 3, 12, 4]
[7, 10, 9, 3]
[5, 10, 2, 4]
[4, 8, 13, 9]
[9, 0, 5, 1]
[5, 3, 13, 10]
[13, 3, 12, 10]
[2, 7, 4, 14]
[1, 7, 3, 5]
[3, 6, 0, 8]
[4, 14, 11, 1]
[1, 4, 5, 3]
[2, 9, 8, 1]
[0, 3, 10, 13]
[11, 2, 0, 12]
[9, 6, 12, 3]
[6, 10, 8, 1]
[10, 4, 3, 8]
[13, 14, 12, 3]
[11, 9, 10, 13]
[2, 9, 7, 4]
[12, 3, 13, 0]
[11, 4, 6, 12]
[12, 4, 2, 5]
