P1,P2,...,Pn
[13, 4, 9, 7]
[9, 12, 5, 1]
[1, 12, 0, 8]
[7, 2, 12, 1]
[5, 0, 14, 6]
[4, 1, 6, 11]
[10, 7, 5, 9]
[8, 6, 7, 5]
[4, 6, 3, 9]
[10, 6, 3, 4]
[7, 3, 11, 1]
[10, 13, 0, 12]
[3, 2, 0, 1]
[4, 9, 8, 2]
[13, 2, 9, 3]
[6, 0, 8, 10]
[3, 9, 13, 5]
[10, 5, 13, 1]
[13, 12, 10, 3]
[7, 9, 2, 14]
[12, 5, 9, 0]
[8, 0, 3, 13]
[2, 10, 11, 8]
[7, 0, 9, 4]
[1, 7, 0, 12]
[7, 10, 3, 1]
[4, 14, 12, 0]
[11, 5, 10, 7]
[11, 13, 3, 0]
[10, 2, 8, 7]
[11, 2, 3, 1]
[7, 13, 11, 14]
[6, 7, 14, 2]
[0, 1, 12, 2]
[6, 5, 1, 8]
[6, 14, 11, 7]
[5, 3, 2, 6]
[0, 3, 5, 11]
[13, 2, 10, 4]
[3, 5, 8, 0]
[6, 1, 8, 10]
[10, 8, 6, 1]
[13, 7, 2, 5]
[5, 9, 6, 7]
[8, 13, 9, 12]
[13, 3, 5, 4]
[14, 4, 2, 7]
[3, 12, 7, 9]
[13, 4, 3, 5]
[1, 8, 13, 2]
[14, 3, 4, 1]
[2, 4, 12, 7]
[4, 7, 8, 1]
[9, 11, 14, 0]
[12, 13, 6, 10]
[7, 0, 10, 1]
[13, 11, 4, 10]
[7, 10, 8, 3]
[1, 10, 8, 6]
[13, 10, 3, 7]
[7, 10, 5, 3]
[8, 6, 7, 3]
[10, 12, 2, 6]
[12, 1, 0, 9]
[10, 9, 7, 8]
[7, 11, 6, 14]
[4, 6, 10, 2]
[9, 11, 10, 5]
[13, 10, 9, 0]
[14, 12, 0, 11]
[3, 7, 0, 9]
[8, 9, 1, 0]
[7, 3, 14, 13]
[11, 2, 12, 8]
[6, 4, 9, 5]
[14, 0, 4, 3]
[0, 11, 4, 7]
[13, 10, 11, 4]
[1, 8, 12, 9]
[9, 1, 3, 0]
[0, 6, 2, 3]
[6, 13, 10, 11]
[14, 2, 7, 1]
[9, 1, 12, 10]
[10, 11, 0, 2]
[5, 12, 0, 9]
[4, 13, 0, 2]
[0, 14, 10, 7]
[8, 6, 2, 13]
[5, 7, 8, 12]
[1, 12, 13, 6]
[6, 14, 2, 3]
[11, 7, 0, 14]
[14, 13, 2, 3]
[11, 1, 12, 5]
[6, 7, 4, 11]
[0, 7, 2, 6]
[9, 4, 2, 8]
[4, 5, 3, 14]
[14, 5, 2, 10]
[0, 14, 7, 10]
[9, 13, 6, 5]
[6, 8, 1, 5]
[1, 2, 0, 11]
[5, 13, 1, 3]
[14, 8, 4, 5]
[9, 5, 0, 11]
[2, 11, 3, 12]
[7, 12, 4, 14]
[7, 4, 2, 3]
[12, 8, 10, 6]
[14, 12, 2, 3]
[3, 12, 1, 5]
[8, 1, 12, 7]
[12, 2, 6, 14]
[9, 11, 10, 12]
[10, 7, 9, 4]
[6, 10, 1, 8]
[13, 1, 11, 8]
[1, 2, 11, 14]
[9, 1, 14, 0]
[10, 3, 6, 8]
[12, 6, 1, 11]
[7, 6, 4, 2]
[4, 1, 14, 6]
[1, 0, 12, 6]
[3, 5, 14, 7]
[14, 1, 6, 10]
[7, 1, 2, 9]
[14, 2, 3, 13]
[6, 4, 14, 9]
[12, 6, 3, 14]
[7, 9, 1, 2]
[8, 12, 4, 5]
[0, 3, 8, 7]
[10, 11, 7, 4]
[9, 4, 11, 2]
[2, 8, 10, 11]
[13, 7, 4, 8]
[14, 7, 4, 0]
