P1,P2,...,Pn
[1, 3, 7, 4, 6]
[3, 4, 8, 5, 10]
[11, 13, 14, 9, 10]
[6, 8, 7, 3, 11]
[5, 11, 1, 9, 7]
[7, 0, 13, 10, 12]
[2, 0, 6, 4, 10]
[7, 9, 1, 12, 13]
[8, 5, 2, 14, 0]
[12, 7, 10, 11, 13]
[12, 7, 10, 6, 13]
[11, 0, 12, 10, 13]
[1, 12, 11, 4, 6]
[2, 6, 1, 13, 0]
[10, 13, 0, 5, 9]
[10, 1, 11, 4, 0]
[11, 1, 3, 6, 8]
[4, 6, 2, 5, 11]
[11, 5, 12, 3, 6]
[6, 10, 2, 4, 1]
[7, 11, 2, 13, 0]
[0, 14, 12, 6, 13]
[10, 9, 1, 0, 11]
[0, 2, 1, 13, 10]
[11, 2, 10, 13, 1]
[14, 1, 11, 7, 2]
[8, 12, 6, 4, 10]
[0, 7, 1, 10, 4]
[4, 13, 5, 12, 10]
[11, 9, 6, 5, 7]
[13, 14, 2, 11, 0]
[10, 11, 2, 1, 5]
[1, 8, 11, 4, 3]
[10, 4, 7, 5, 6]
[5, 2, 7, 4, 3]
[4, 0, 5, 1, 2]
[6, 10, 4, 9, 11]
[6, 14, 10, 0, 12]
[8, 4, 2, 7, 12]
[2, 0, 4, 1, 11]
[13, 10, 1, 8, 7]
[11, 3, 1, 2, 9]
[2, 8, 14, 5, 9]
[1, 10, 5, 7, 2]
[5, 2, 14, 6, 8]
[0, 14, 7, 9, 12]
[0, 14, 1, 12, 11]
[0, 2, 4, 13, 6]
[4, 8, 1, 9, 14]
[12, 1, 5, 11, 0]
[10, 11, 7, 9, 6]
[14, 7, 5, 12, 4]
[14, 6, 2, 0, 13]
[8, 11, 2, 10, 9]
[10, 4, 8, 9, 13]
[11, 3, 2, 9, 8]
[6, 0, 14, 8, 2]
[5, 2, 4, 13, 9]
[14, 2, 9, 1, 0]
[14, 4, 9, 2, 12]
[4, 9, 1, 2, 10]
[6, 12, 13, 4, 2]
[2, 5, 13, 9, 3]
[2, 9, 7, 3, 0]
[4, 13, 2, 5, 9]
[5, 11, 3, 1, 10]
[5, 6, 4, 1, 13]
[13, 3, 6, 5, 10]
[8, 14, 2, 12, 4]
[10, 1, 9, 5, 6]
[5, 14, 2, 11, 7]
[1, 13, 11, 10, 8]
[3, 12, 14, 0, 5]
[1, 7, 2, 14, 11]
[5, 0, 10, 2, 13]
[5, 9, 7, 12, 8]
[3, 14, 13, 4, 11]
[12, 8, 3, 0, 9]
[10, 13, 8, 3, 9]
[11, 2, 4, 8, 12]
[10, 4, 13, 6, 11]
[9, 11, 12, 3, 2]
[5, 13, 1, 10, 8]
[1, 14, 13, 8, 11]
[9, 3, 10, 13, 7]
[13, 6, 9, 5, 7]
[12, 14, 1, 4, 3]
[2, 12, 4, 9, 13]
[5, 1, 14, 6, 12]
[11, 1, 12, 0, 5]
[6, 3, 7, 12, 10]
[11, 4, 5, 3, 0]
[6, 1, 10, 14, 8]
[2, 9, 6, 14, 10]
[1, 0, 4, 3, 2]
[4, 0, 6, 5, 12]
[0, 4, 13, 10, 8]
[9, 11, 8, 10, 13]
[2, 8, 3, 1, 10]
[8, 3, 12, 9, 2]
[5, 0, 12, 3, 8]
[7, 1, 9, 11, 14]
[7, 8, 3, 4, 0]
[13, 2, 8, 5, 11]
[1, 0, 10, 6, 7]
[1, 0, 12, 8, 7]
[12, 4, 7, 2, 8]
[8, 5, 12, 11, 0]
[8, 9, 11, 14, 10]
[8, 13, 2, 1, 14]
[10, 5, 11, 12, 2]
[5, 2, 14, 13, 0]
[13, 2, 0, 1, 14]
[14, 8, 11, 5, 2]
[6, 14, 5, 8, 7]
[11, 1, 14, 13, 7]
[9, 3, 11, 1, 7]
[5, 14, 2, 6, 8]
[11, 5, 13, 6, 4]
[12, 10, 6, 7, 9]
[13, 8, 9, 10, 2]
[9, 8, 10, 0, 6]
[8, 9, 4, 3, 7]
[8, 12, 5, 11, 10]
[5, 7, 3, 8, 6]
[12, 8, 14, 13, 2]
[0, 4, 9, 10, 7]
[10, 14, 2, 9, 1]
[5, 1, 0, 11, 4]
[14, 8, 2, 3, 11]
[12, 8, 14, 5, 6]
[5, 1, 13, 0, 7]
[13, 14, 3, 1, 10]
[7, 8, 2, 13, 12]
[8, 10, 6, 2, 3]
[13, 2, 3, 1, 8]
[9, 8, 2, 0, 5]
[6, 2, 5, 8, 10]
[0, 9, 6, 10, 8]
[6, 12, 9, 8, 13]
[7, 6, 0, 9, 12]
[4, 2, 9, 1, 5]
[0, 8, 6, 12, 14]
[7, 13, 11, 4, 9]
[3, 5, 14, 11, 4]
[7, 3, 2, 10, 1]
[0, 2, 9, 14, 1]
[0, 5, 1, 4, 12]
[1, 11, 9, 6, 3]
[8, 14, 10, 7, 2]
[3, 9, 7, 6, 13]
[4, 9, 5, 6, 7]
[1, 7, 4, 9, 5]
[6, 3, 7, 14, 13]
[0, 1, 13, 7, 14]
[6, 1, 13, 5, 8]
[1, 13, 7, 5, 14]
[9, 1, 0, 5, 12]
[0, 9, 7, 2, 5]
[11, 12, 2, 9, 7]
[5, 3, 11, 6, 8]
[0, 12, 13, 5, 10]
[0, 11, 12, 8, 5]
[5, 2, 10, 7, 11]
[0, 14, 9, 8, 5]
[4, 7, 13, 9, 12]
[5, 0, 2, 14, 12]
[5, 14, 1, 13, 7]
[14, 2, 13, 0, 6]
[12, 0, 14, 7, 2]
[13, 1, 0, 2, 11]
[5, 3, 0, 2, 12]
[3, 10, 2, 5, 12]
[7, 1, 4, 3, 0]
[0, 12, 5, 9, 10]
[10, 1, 14, 12, 2]
[6, 12, 3, 11, 1]
[7, 8, 10, 14, 3]
[5, 10, 12, 3, 7]
[13, 12, 14, 0, 5]
[1, 8, 5, 14, 10]
[7, 5, 10, 12, 8]
[13, 9, 14, 3, 5]
[1, 10, 12, 9, 7]
[11, 3, 5, 2, 4]
[10, 9, 12, 14, 7]
[14, 1, 4, 2, 12]
[14, 8, 13, 11, 5]
[0, 4, 2, 14, 12]
[4, 10, 14, 1, 6]
[2, 0, 1, 13, 10]
