P1,P2,...,Pn
[4, 13, 12, 5]
[0, 2, 10, 14]
[5, 4, 6, 0]
[1, 8, 5, 11]
[14, 10, 8, 5]
[4, 12, 3, 7]
[9, 6, 0, 7]
[8, 1, 14, 4]
[13, 10, 2, 8]
[12, 7, 11, 5]
[7, 2, 14, 6]
[10, 8, 0, 2]
[10, 13, 1, 0]
[0, 5, 7, 1]
[0, 11, 6, 10]
[10, 8, 14, 7]
[4, 1, 14, 12]
[5, 10, 6, 12]
[1, 9, 13, 11]
[9, 6, 8, 11]
[10, 1, 2, 4]
[9, 6, 4, 0]
[14, 8, 2, 1]
[6, 13, 5, 11]
[11, 1, 6, 12]
[4, 12, 7, 0]
[9, 7, 10, 2]
[6, 11, 10, 0]
[11, 9, 14, 10]
[8, 9, 14, 13]
[14, 3, 13, 9]
[2, 6, 5, 11]
[7, 5, 13, 6]
[8, 14, 1, 3]
[9, 6, 12, 0]
[1, 4, 7, 2]
[4, 7, 10, 13]
[9, 3, 6, 0]
[8, 2, 6, 13]
[4, 6, 13, 9]
[2, 4, 3, 14]
[10, 3, 0, 2]
[11, 10, 9, 5]
[3, 8, 4, 14]
[2, 3, 12, 6]
[0, 9, 1, 8]
[8, 9, 3, 6]
[4, 3, 12, 6]
[3, 4, 8, 11]
[8, 13, 4, 7]
[11, 6, 12, 0]
[6, 7, 11, 0]
[13, 1, 10, 7]
[4, 3, 11, 6]
[14, 3, 6, 4]
[3, 10, 1, 5]
[10, 0, 5, 9]
[14, 5, 4, 11]
[14, 10, 8, 3]
[8, 14, 13, 4]
[4, 14, 10, 2]
[6, 8, 11, 1]
[10, 11, 5, 2]
[10, 0, 14, 7]
[14, 1, 3, 0]
[3, 7, 5, 1]
[8, 10, 6, 13]
[0, 8, 9, 2]
[14, 12, 1, 4]
[2, 7, 12, 0]
[7, 14, 13, 3]
[12, 9, 7, 4]
[3, 8, 9, 11]
[8, 10, 6, 14]
[9, 12, 3, 13]
[2, 12, 9, 0]
[3, 14, 9, 12]
[10, 14, 7, 0]
[6, 10, 12, 13]
[12, 3, 9, 4]
[8, 14, 3, 1]
[8, 13, 14, 10]
[0, 5, 3, 8]
[6, 10, 11, 8]
[1, 13, 7, 6]
[1, 2, 4, 7]
[11, 3, 1, 13]
[0, 8, 2, 4]
[5, 8, 4, 0]
[10, 8, 14, 12]
[14, 13, 8, 3]
[0, 3, 13, 4]
[9, 8, 11, 0]
[1, 6, 13, 0]
[8, 9, 11, 10]
[2, 8, 7, 12]
[0, 14, 12, 4]
[6, 9, 13, 7]
[14, 3, 0, 8]
[2, 1, 6, 7]
[9, 7, 1, 4]
[5, 2, 1, 13]
[11, 13, 7, 3]
[4, 8, 7, 14]
[13, 12, 10, 4]
[6, 0, 7, 14]
[0, 9, 1, 13]
[5, 10, 2, 0]
[1, 9, 7, 0]
[4, 12, 3, 10]
[5, 4, 14, 0]
[6, 12, 9, 1]
[6, 7, 10, 11]
[10, 2, 0, 3]
[2, 8, 5, 3]
