P1,P2,...,Pn
[10, 4, 7, 12, 5]
[0, 14, 3, 10, 5]
[12, 10, 13, 5, 8]
[8, 1, 12, 0, 5]
[11, 3, 8, 10, 14]
[7, 3, 4, 10, 9]
[0, 9, 6, 12, 13]
[7, 3, 9, 14, 13]
[14, 5, 8, 0, 2]
[8, 9, 11, 1, 0]
[4, 5, 10, 13, 11]
[3, 7, 8, 6, 13]
[3, 9, 13, 5, 2]
[13, 12, 7, 0, 1]
[12, 4, 8, 3, 11]
[0, 12, 8, 4, 2]
[14, 0, 12, 1, 11]
[2, 7, 10, 8, 11]
[3, 4, 9, 7, 2]
[10, 8, 11, 13, 3]
[12, 0, 9, 4, 11]
[1, 2, 14, 9, 3]
[6, 0, 13, 10, 5]
[11, 12, 9, 7, 13]
[4, 2, 13, 1, 8]
[1, 13, 12, 0, 10]
[4, 9, 14, 5, 12]
[7, 10, 14, 3, 4]
[7, 4, 13, 14, 1]
[14, 11, 7, 9, 13]
[11, 12, 14, 13, 3]
[8, 9, 4, 11, 13]
[11, 6, 13, 4, 5]
[8, 4, 13, 12, 5]
[8, 6, 11, 7, 9]
[8, 13, 14, 0, 2]
[2, 10, 4, 5, 14]
[5, 14, 0, 3, 13]
[12, 14, 9, 1, 7]
[9, 7, 5, 4, 0]
[12, 4, 7, 5, 1]
[14, 13, 11, 10, 6]
[2, 6, 3, 0, 4]
[3, 9, 5, 8, 6]
[9, 13, 2, 11, 5]
[11, 3, 8, 5, 2]
[4, 10, 13, 6, 11]
[10, 11, 7, 13, 6]
[9, 10, 12, 0, 5]
[10, 14, 12, 0, 1]
[10, 0, 4, 3, 14]
[8, 11, 1, 7, 9]
[11, 6, 3, 14, 9]
[10, 5, 6, 3, 4]
[1, 0, 5, 12, 10]
[10, 7, 13, 9, 1]
[2, 4, 8, 12, 0]
[11, 7, 8, 12, 6]
[7, 6, 4, 3, 14]
[8, 5, 14, 1, 4]
[11, 0, 7, 4, 12]
[6, 8, 13, 4, 0]
[13, 14, 6, 2, 8]
[13, 4, 5, 3, 1]
[0, 11, 8, 4, 6]
[1, 2, 8, 0, 11]
[8, 1, 6, 13, 7]
[7, 10, 14, 1, 5]
[14, 10, 7, 12, 4]
[8, 12, 6, 2, 0]
[2, 4, 13, 1, 7]
[3, 2, 9, 8, 5]
