P1,P2,...,Pn
[14, 0, 5, 10]
[7, 0, 2, 12]
[10, 3, 7, 0]
[13, 11, 1, 9]
[5, 14, 6, 8]
[3, 7, 6, 14]
[10, 5, 6, 1]
[1, 10, 12, 2]
[2, 7, 6, 5]
[8, 9, 3, 6]
[8, 1, 9, 3]
[7, 8, 12, 11]
[6, 5, 12, 1]
[13, 5, 0, 12]
[8, 14, 11, 3]
[10, 0, 5, 3]
[7, 12, 8, 14]
[2, 9, 10, 14]
[8, 12, 1, 2]
[5, 6, 9, 13]
[11, 2, 13, 5]
[12, 1, 9, 10]
[0, 8, 6, 1]
[12, 2, 6, 9]
[14, 4, 7, 2]
[5, 7, 9, 8]
[0, 5, 11, 10]
[13, 3, 12, 6]
[6, 5, 2, 4]
[5, 3, 6, 2]
[1, 12, 5, 2]
[6, 7, 12, 11]
[14, 13, 6, 12]
[0, 12, 14, 10]
[5, 1, 7, 14]
[11, 9, 13, 8]
[14, 13, 3, 12]
[9, 13, 4, 5]
[12, 5, 9, 4]
[7, 8, 14, 3]
[7, 1, 2, 9]
[8, 12, 6, 7]
[12, 3, 13, 0]
[12, 10, 6, 0]
[6, 1, 8, 3]
[8, 6, 14, 5]
[7, 14, 9, 6]
[6, 12, 0, 2]
[8, 12, 6, 10]
[3, 11, 9, 12]
[4, 1, 3, 8]
[5, 10, 2, 14]
[8, 13, 9, 1]
[13, 10, 8, 11]
[3, 8, 1, 4]
[8, 10, 6, 0]
[6, 1, 11, 4]
[6, 2, 4, 11]
[14, 6, 5, 13]
[11, 13, 1, 2]
[11, 13, 5, 1]
[13, 7, 10, 2]
[11, 4, 3, 12]
[0, 12, 8, 5]
[11, 0, 4, 14]
[0, 12, 3, 13]
[6, 1, 14, 11]
[0, 7, 8, 12]
[10, 6, 7, 4]
[9, 10, 8, 6]
[9, 8, 5, 7]
[0, 2, 8, 9]
[6, 5, 1, 8]
[6, 2, 12, 7]
[2, 11, 13, 5]
[8, 6, 11, 1]
[3, 5, 11, 10]
[9, 0, 6, 12]
[14, 1, 3, 0]
[8, 11, 6, 12]
[7, 8, 13, 3]
[1, 12, 7, 11]
[5, 14, 8, 6]
[4, 3, 9, 10]
[4, 5, 8, 11]
[3, 8, 14, 11]
[8, 12, 13, 6]
[7, 5, 8, 14]
[12, 7, 4, 0]
[12, 3, 0, 8]
[12, 7, 5, 0]
[1, 2, 11, 6]
[14, 11, 2, 8]
[0, 6, 13, 10]
[11, 2, 13, 14]
[12, 4, 7, 9]
[11, 13, 8, 12]
[1, 7, 5, 0]
[10, 11, 1, 0]
[0, 5, 2, 7]
[9, 3, 13, 4]
[3, 14, 9, 5]
[0, 6, 1, 13]
[0, 3, 8, 6]
[2, 0, 12, 14]
[2, 7, 6, 10]
[9, 6, 10, 13]
[8, 11, 7, 0]
[10, 7, 0, 11]
[5, 1, 6, 14]
[7, 1, 0, 3]
[13, 0, 7, 10]
[12, 1, 3, 5]
[1, 10, 12, 8]
[9, 14, 11, 8]
[9, 12, 7, 5]
[5, 7, 12, 4]
[1, 7, 2, 10]
[1, 0, 13, 9]
[13, 9, 7, 1]
[14, 13, 4, 3]
[7, 3, 12, 8]
[8, 14, 3, 10]
[2, 1, 13, 11]
[2, 9, 14, 10]
[11, 2, 10, 0]
[3, 14, 8, 11]
[11, 14, 13, 8]
[5, 11, 9, 4]
[2, 5, 10, 6]
[0, 14, 10, 5]
