P1,P2,...,Pn
[3, 14, 6, 11]
[13, 1, 0, 2]
[5, 13, 0, 3]
[3, 4, 2, 1]
[6, 7, 13, 11]
[13, 7, 14, 0]
[10, 4, 7, 1]
[14, 13, 3, 1]
[11, 7, 6, 14]
[2, 1, 12, 7]
[1, 9, 8, 3]
[2, 14, 10, 1]
[10, 0, 8, 11]
[13, 0, 11, 14]
[13, 4, 11, 12]
[9, 14, 7, 13]
[14, 12, 2, 9]
[2, 4, 13, 8]
[1, 9, 11, 4]
[9, 1, 3, 11]
[14, 2, 10, 5]
[9, 6, 11, 5]
[2, 7, 6, 5]
[5, 12, 13, 7]
[13, 8, 5, 7]
[14, 1, 8, 4]
[0, 9, 12, 11]
[13, 14, 2, 3]
[3, 2, 13, 11]
[3, 0, 4, 6]
[4, 12, 0, 11]
[3, 1, 0, 4]
[12, 2, 3, 9]
[11, 12, 3, 7]
[4, 6, 5, 0]
[5, 8, 12, 4]
[0, 8, 13, 2]
[3, 1, 12, 14]
[3, 11, 6, 2]
[10, 12, 3, 14]
[8, 6, 5, 3]
[9, 10, 6, 7]
[14, 10, 4, 6]
[1, 3, 5, 10]
[5, 14, 4, 11]
[10, 0, 7, 5]
[4, 8, 11, 12]
[12, 4, 6, 2]
[5, 10, 1, 2]
[13, 9, 4, 14]
[13, 5, 10, 6]
[9, 1, 2, 4]
[2, 9, 10, 7]
[6, 0, 2, 5]
[8, 14, 13, 6]
[6, 0, 10, 2]
[10, 6, 9, 14]
[8, 1, 3, 13]
[10, 5, 0, 11]
[7, 9, 3, 1]
[3, 1, 2, 14]
[13, 1, 10, 12]
[8, 6, 9, 13]
[10, 1, 5, 4]
[9, 12, 11, 1]
[14, 11, 1, 6]
[6, 14, 7, 0]
[9, 14, 1, 6]
[11, 0, 8, 6]
[1, 7, 10, 9]
[3, 10, 7, 1]
[0, 3, 1, 11]
[7, 6, 3, 13]
[14, 12, 3, 1]
[4, 13, 7, 12]
[4, 8, 6, 12]
[12, 2, 1, 9]
[13, 0, 6, 4]
[0, 6, 9, 7]
[6, 10, 7, 0]
[12, 8, 14, 10]
[7, 10, 8, 5]
[10, 0, 4, 3]
[4, 1, 6, 8]
[5, 9, 10, 4]
[12, 5, 13, 3]
[11, 6, 2, 3]
[0, 13, 6, 3]
[5, 6, 10, 4]
[4, 8, 0, 14]
[6, 0, 2, 7]
[2, 10, 5, 1]
[1, 10, 11, 3]
[10, 11, 2, 4]
