P1,P2,...,Pn
[0, 10, 14, 9]
[0, 9, 6, 13]
[3, 4, 5, 7]
[9, 7, 2, 3]
[5, 13, 8, 4]
[8, 12, 3, 7]
[0, 5, 13, 10]
[11, 13, 9, 3]
[6, 13, 2, 5]
[12, 13, 9, 4]
[11, 7, 10, 3]
[9, 0, 1, 10]
[4, 0, 6, 1]
[6, 3, 11, 12]
[9, 3, 1, 13]
[13, 1, 6, 14]
[2, 8, 0, 12]
[12, 5, 0, 14]
[1, 6, 14, 4]
[3, 7, 0, 10]
[11, 7, 13, 0]
[6, 8, 2, 4]
[6, 14, 5, 13]
[13, 11, 3, 0]
[5, 0, 4, 2]
[14, 11, 12, 7]
[10, 13, 4, 11]
[6, 10, 3, 5]
[12, 10, 9, 13]
[5, 4, 8, 0]
[3, 7, 8, 11]
[0, 1, 9, 10]
[5, 9, 12, 2]
[1, 9, 0, 7]
[8, 4, 10, 12]
[6, 9, 3, 10]
[12, 4, 7, 14]
[5, 4, 12, 13]
[11, 5, 8, 3]
[12, 11, 13, 0]
[6, 10, 11, 5]
[11, 2, 4, 14]
[0, 3, 14, 8]
[5, 0, 13, 4]
[13, 0, 14, 8]
[0, 10, 5, 4]
[13, 6, 10, 1]
[11, 5, 9, 0]
[6, 10, 8, 0]
[12, 10, 8, 14]
[0, 6, 9, 5]
[13, 7, 3, 6]
[8, 11, 13, 6]
[0, 13, 14, 7]
[6, 11, 9, 4]
[5, 14, 8, 13]
[3, 13, 14, 7]
[9, 10, 12, 1]
[7, 1, 13, 0]
[2, 12, 7, 14]
[6, 4, 7, 9]
[10, 9, 12, 11]
[10, 12, 4, 0]
[0, 1, 9, 14]
[12, 7, 8, 3]
[11, 5, 2, 9]
[8, 11, 6, 10]
[13, 14, 0, 6]
[0, 11, 3, 10]
[10, 5, 4, 8]
[9, 3, 12, 11]
[9, 6, 2, 11]
[7, 12, 2, 13]
[11, 1, 10, 6]
[12, 10, 4, 5]
[6, 3, 12, 11]
[0, 9, 11, 5]
[9, 1, 10, 13]
[6, 14, 0, 1]
[1, 8, 3, 6]
[14, 2, 10, 12]
[0, 14, 6, 1]
[8, 6, 0, 2]
[0, 5, 9, 1]
[7, 13, 4, 6]
[3, 13, 0, 9]
[12, 3, 14, 1]
[4, 7, 6, 5]
[14, 9, 12, 1]
[6, 7, 10, 11]
[6, 7, 14, 0]
[5, 12, 7, 11]
[13, 14, 3, 1]
[11, 8, 0, 5]
[14, 5, 1, 11]
[14, 4, 3, 0]
[5, 13, 9, 8]
[12, 11, 2, 14]
[14, 0, 12, 8]
[10, 4, 14, 13]
[2, 8, 6, 3]
[0, 6, 3, 1]
[0, 10, 2, 11]
[6, 3, 9, 2]
[2, 12, 5, 10]
[1, 7, 14, 4]
[12, 11, 10, 6]
[8, 1, 7, 3]
[2, 13, 11, 6]
[13, 11, 5, 9]
[4, 10, 11, 13]
[13, 1, 5, 3]
[4, 3, 5, 11]
[9, 13, 2, 11]
[4, 13, 3, 12]
[0, 10, 13, 14]
[14, 1, 7, 3]
[0, 6, 11, 13]
[12, 13, 11, 10]
[1, 12, 11, 9]
[9, 2, 11, 13]
[9, 11, 2, 4]
[7, 5, 6, 3]
[14, 2, 8, 7]
[13, 9, 8, 2]
[6, 3, 1, 5]
[11, 8, 10, 6]
[11, 12, 10, 5]
[5, 2, 1, 10]
[10, 14, 5, 2]
[9, 7, 14, 10]
[8, 13, 5, 14]
[2, 12, 14, 3]
[11, 10, 1, 0]
[10, 12, 11, 7]
[2, 6, 8, 4]
[13, 11, 6, 14]
[5, 2, 13, 11]
[2, 12, 13, 6]
[9, 2, 3, 12]
[12, 8, 2, 1]
[6, 7, 3, 13]
[1, 9, 7, 8]
[9, 6, 11, 4]
[5, 2, 11, 10]
[8, 11, 9, 10]
[0, 8, 14, 2]
[10, 9, 13, 1]
[11, 5, 13, 10]
[12, 13, 6, 10]
[9, 13, 0, 12]
