P1,P2,...,Pn
[14, 10, 7, 0]
[1, 7, 2, 13]
[6, 4, 2, 11]
[0, 14, 8, 13]
[13, 9, 4, 8]
[3, 8, 7, 14]
[10, 13, 12, 8]
[7, 2, 9, 0]
[10, 9, 11, 12]
[0, 14, 4, 6]
[3, 1, 2, 5]
[11, 10, 1, 4]
[14, 7, 3, 11]
[9, 5, 0, 3]
[6, 13, 12, 9]
[3, 1, 0, 8]
[1, 0, 9, 3]
[8, 6, 4, 1]
[14, 0, 2, 12]
[4, 6, 9, 7]
[4, 14, 13, 8]
[1, 2, 13, 8]
[7, 8, 9, 11]
[7, 8, 11, 6]
[5, 12, 3, 4]
[6, 1, 10, 3]
[10, 8, 6, 3]
[0, 7, 1, 12]
[11, 10, 4, 6]
[6, 12, 4, 8]
[5, 13, 14, 1]
[2, 1, 10, 3]
[4, 13, 12, 9]
[14, 9, 11, 0]
[13, 12, 3, 10]
[0, 14, 11, 9]
[8, 11, 7, 14]
[4, 9, 0, 11]
[1, 14, 6, 5]
[4, 1, 5, 14]
[1, 3, 11, 4]
[9, 8, 5, 3]
[9, 8, 4, 5]
[11, 3, 2, 0]
[4, 6, 3, 11]
[14, 13, 6, 10]
[11, 4, 3, 10]
[5, 10, 13, 8]
[5, 14, 7, 2]
[14, 2, 1, 8]
[11, 12, 4, 7]
[2, 0, 14, 4]
[2, 13, 12, 14]
[9, 2, 0, 4]
[8, 6, 5, 7]
[14, 13, 1, 7]
[14, 2, 3, 4]
[4, 12, 6, 2]
[0, 10, 13, 2]
[7, 13, 6, 5]
[10, 0, 3, 8]
[0, 3, 11, 6]
[3, 13, 11, 14]
[10, 3, 1, 6]
[12, 8, 10, 9]
[13, 14, 1, 11]
[8, 6, 11, 13]
[2, 13, 6, 11]
[9, 11, 0, 3]
[5, 13, 8, 3]
[14, 12, 7, 6]
[7, 11, 0, 5]
[12, 1, 0, 7]
[1, 0, 8, 3]
[11, 3, 7, 8]
[2, 13, 8, 1]
[0, 6, 3, 4]
[3, 11, 6, 12]
[1, 9, 7, 0]
[2, 6, 13, 14]
[9, 0, 8, 2]
[5, 0, 13, 4]
[8, 2, 7, 6]
[11, 12, 14, 13]
[14, 2, 1, 3]
[14, 7, 2, 8]
[7, 6, 5, 2]
[4, 6, 0, 12]
[2, 13, 5, 9]
[3, 8, 9, 0]
[5, 0, 12, 9]
[4, 11, 7, 0]
[9, 7, 11, 12]
[5, 7, 2, 9]
[9, 10, 13, 12]
[12, 8, 13, 7]
[10, 14, 2, 13]
[8, 9, 12, 14]
[1, 0, 12, 6]
[5, 13, 0, 4]
[10, 5, 0, 12]
[6, 14, 2, 8]
[7, 14, 5, 12]
[14, 3, 6, 10]
[13, 7, 2, 0]
[5, 9, 12, 2]
[14, 2, 8, 13]
[14, 13, 6, 3]
[2, 4, 8, 1]
[9, 7, 6, 5]
[6, 10, 14, 1]
[9, 2, 8, 7]
[13, 11, 12, 2]
[5, 11, 4, 3]
[9, 13, 5, 10]
[8, 1, 2, 12]
[8, 13, 9, 5]
[10, 13, 11, 7]
[14, 12, 4, 10]
[12, 14, 5, 10]
[12, 7, 10, 0]
[3, 2, 4, 14]
[3, 12, 7, 0]
[7, 13, 6, 2]
[14, 7, 10, 11]
[12, 14, 1, 0]
[8, 12, 13, 11]
[12, 5, 10, 6]
[4, 10, 0, 13]
[9, 1, 10, 5]
[8, 5, 1, 13]
[1, 2, 7, 5]
[12, 14, 5, 0]
[8, 6, 7, 12]
[8, 13, 3, 2]
[13, 4, 5, 2]
[6, 4, 5, 14]
[5, 0, 4, 7]
[0, 5, 7, 2]
[8, 7, 14, 12]
[13, 10, 7, 2]
