P1,P2,...,Pn
[11, 6, 1, 3]
[1, 11, 7, 14]
[2, 13, 5, 7]
[10, 12, 7, 2]
[1, 11, 5, 4]
[3, 7, 12, 13]
[6, 0, 13, 11]
[9, 11, 4, 13]
[10, 0, 1, 2]
[1, 0, 13, 11]
[6, 13, 12, 0]
[0, 4, 13, 1]
[9, 0, 2, 1]
[13, 3, 2, 0]
[3, 12, 6, 2]
[3, 12, 9, 5]
[1, 13, 8, 10]
[7, 2, 5, 13]
[2, 13, 5, 12]
[8, 0, 14, 6]
[1, 14, 6, 8]
[5, 7, 0, 12]
[5, 7, 12, 1]
[10, 6, 1, 9]
[1, 6, 3, 13]
[14, 3, 5, 6]
[4, 2, 7, 14]
[9, 1, 7, 4]
[5, 13, 2, 4]
[11, 5, 6, 1]
[12, 6, 10, 9]
[4, 0, 8, 3]
[3, 13, 10, 1]
[8, 0, 7, 12]
[3, 6, 4, 9]
[9, 7, 8, 2]
[10, 11, 14, 13]
[12, 8, 0, 11]
[8, 7, 3, 5]
[13, 9, 12, 4]
[4, 3, 6, 11]
[1, 14, 11, 8]
[1, 0, 7, 3]
[13, 10, 9, 12]
[1, 13, 14, 3]
[11, 0, 3, 14]
[13, 9, 14, 2]
[0, 4, 5, 9]
[11, 2, 12, 9]
[12, 1, 7, 6]
[9, 7, 1, 2]
[8, 14, 10, 12]
[11, 6, 8, 14]
[9, 2, 13, 5]
[2, 5, 13, 12]
[8, 0, 5, 13]
[8, 1, 7, 13]
[1, 14, 5, 10]
[10, 6, 11, 1]
[7, 10, 1, 2]
[11, 3, 12, 0]
[2, 7, 10, 13]
[13, 5, 4, 8]
[5, 4, 10, 2]
[3, 2, 1, 14]
[10, 0, 6, 8]
[8, 11, 5, 6]
[2, 11, 3, 0]
[13, 10, 6, 8]
[10, 11, 3, 14]
[11, 6, 10, 3]
[13, 14, 10, 3]
[7, 5, 8, 4]
[6, 12, 0, 4]
[8, 10, 6, 13]
[2, 8, 10, 14]
[3, 5, 8, 13]
[1, 11, 14, 3]
[3, 12, 8, 5]
[8, 12, 7, 5]
[9, 8, 4, 10]
[11, 12, 10, 7]
[8, 9, 0, 2]
[5, 13, 11, 1]
[14, 6, 3, 12]
[0, 6, 11, 3]
[12, 5, 1, 0]
[0, 9, 7, 14]
[2, 9, 1, 12]
[9, 2, 8, 1]
[9, 0, 3, 14]
[7, 8, 12, 2]
[13, 14, 0, 11]
[6, 7, 13, 14]
[13, 5, 6, 12]
[0, 5, 13, 14]
[3, 2, 6, 4]
[13, 10, 4, 2]
[3, 6, 9, 14]
[6, 13, 3, 12]
[1, 2, 3, 0]
[11, 2, 5, 8]
[6, 5, 12, 9]
[7, 9, 0, 10]
[3, 0, 8, 11]
[5, 4, 7, 14]
[13, 1, 4, 8]
[3, 10, 9, 13]
[8, 1, 0, 14]
[2, 10, 0, 6]
[3, 2, 7, 4]
