P1,P2,...,Pn
[11, 4, 3, 7, 1]
[14, 6, 3, 12, 1]
[13, 1, 12, 0, 8]
[4, 5, 11, 10, 13]
[7, 8, 0, 11, 2]
[8, 6, 3, 4, 0]
[9, 1, 6, 5, 8]
[7, 3, 14, 0, 9]
[1, 13, 5, 8, 11]
[13, 14, 1, 9, 11]
[0, 13, 11, 6, 5]
[9, 8, 14, 1, 12]
[9, 4, 11, 13, 3]
[2, 0, 8, 7, 11]
[8, 11, 7, 6, 0]
[6, 5, 1, 13, 0]
[6, 4, 14, 3, 10]
[12, 0, 8, 5, 13]
[5, 8, 14, 9, 1]
[1, 6, 4, 2, 7]
[4, 7, 6, 12, 14]
[13, 11, 4, 8, 2]
[13, 10, 2, 5, 11]
[5, 12, 4, 11, 8]
[2, 8, 9, 10, 13]
[7, 12, 0, 8, 10]
[8, 6, 11, 1, 0]
[6, 2, 14, 11, 8]
[0, 8, 5, 2, 14]
[10, 11, 6, 3, 12]
[5, 7, 2, 13, 9]
[2, 5, 11, 6, 14]
[5, 11, 14, 1, 7]
[6, 7, 2, 1, 9]
[8, 3, 0, 5, 1]
[8, 9, 6, 5, 13]
[11, 14, 12, 10, 6]
[1, 8, 10, 6, 9]
[6, 13, 4, 9, 10]
[7, 12, 2, 14, 11]
[5, 10, 2, 6, 14]
[8, 10, 13, 12, 4]
[11, 13, 2, 8, 1]
[0, 12, 9, 4, 8]
[5, 7, 14, 9, 11]
[10, 13, 11, 12, 5]
[7, 11, 0, 1, 10]
[2, 10, 13, 0, 3]
[5, 13, 3, 0, 12]
[3, 7, 5, 13, 6]
[10, 1, 7, 3, 8]
[9, 13, 7, 3, 0]
[8, 10, 3, 14, 0]
[14, 6, 11, 8, 7]
[13, 11, 10, 12, 8]
[13, 1, 9, 3, 6]
[7, 8, 0, 13, 11]
[7, 9, 3, 1, 6]
[12, 5, 0, 10, 6]
[9, 13, 4, 2, 10]
[11, 6, 7, 8, 14]
[2, 1, 14, 11, 9]
[14, 10, 13, 8, 0]
[10, 0, 3, 7, 9]
[2, 1, 13, 0, 11]
[10, 3, 5, 12, 14]
[14, 2, 1, 9, 5]
[4, 2, 8, 6, 11]
[8, 1, 7, 5, 3]
[5, 7, 6, 12, 3]
[10, 12, 8, 5, 6]
[9, 13, 3, 7, 0]
[8, 6, 4, 0, 14]
[0, 4, 14, 6, 10]
[7, 4, 10, 9, 2]
[6, 13, 3, 11, 1]
[10, 1, 14, 0, 3]
[0, 14, 13, 3, 2]
[8, 4, 0, 1, 10]
[3, 2, 13, 14, 5]
[12, 10, 5, 8, 0]
[0, 14, 1, 8, 12]
[12, 4, 11, 3, 9]
[3, 1, 8, 14, 10]
[7, 5, 11, 10, 13]
[3, 5, 6, 14, 7]
[9, 3, 7, 12, 14]
[1, 5, 4, 0, 7]
[11, 8, 1, 5, 4]
[11, 4, 1, 0, 12]
[5, 10, 13, 4, 11]
[12, 9, 13, 0, 1]
[3, 11, 5, 4, 1]
[8, 9, 2, 14, 4]
[1, 2, 11, 12, 10]
[0, 6, 8, 14, 5]
[1, 14, 10, 13, 7]
[7, 6, 3, 0, 4]
[0, 3, 14, 13, 9]
[8, 1, 11, 9, 3]
[3, 9, 1, 5, 13]
[14, 9, 7, 1, 8]
[7, 14, 5, 4, 0]
[6, 11, 9, 10, 14]
[9, 4, 14, 0, 5]
[13, 8, 11, 12, 9]
[14, 3, 6, 11, 8]
[9, 8, 12, 10, 14]
[11, 7, 4, 6, 10]
[14, 2, 11, 1, 8]
[4, 9, 3, 11, 12]
[9, 13, 12, 3, 5]
[11, 10, 0, 12, 7]
[8, 0, 1, 14, 5]
[5, 0, 8, 7, 6]
[0, 8, 3, 12, 2]
[5, 14, 7, 3, 11]
[12, 9, 7, 3, 14]
[8, 3, 13, 10, 7]
[1, 3, 14, 9, 4]
[12, 1, 11, 4, 8]
[1, 2, 8, 10, 14]
[14, 4, 0, 9, 1]
[9, 12, 7, 6, 1]
[2, 8, 4, 12, 5]
[1, 0, 13, 12, 14]
[11, 0, 12, 8, 9]
[8, 7, 14, 13, 2]
[4, 10, 12, 11, 0]
[0, 11, 4, 9, 7]
[9, 11, 0, 12, 10]
[1, 3, 9, 7, 14]
[13, 11, 10, 12, 9]
[8, 7, 10, 9, 4]
[5, 13, 10, 8, 4]
[14, 7, 8, 13, 6]
[11, 2, 1, 8, 4]
[1, 9, 3, 4, 7]
[7, 9, 3, 11, 8]
[3, 13, 7, 5, 11]
[12, 7, 2, 13, 5]
[11, 10, 7, 4, 5]
[0, 7, 11, 2, 6]
[14, 3, 1, 2, 10]
[0, 1, 12, 2, 14]
[12, 2, 13, 14, 7]
[13, 6, 10, 4, 5]
[0, 3, 1, 11, 6]
[6, 12, 0, 8, 3]
[9, 10, 7, 8, 4]
[0, 4, 6, 1, 5]
[5, 3, 11, 12, 8]
[6, 4, 0, 7, 2]
[6, 13, 3, 5, 10]
[9, 13, 12, 14, 2]
[8, 1, 14, 3, 4]
[14, 0, 12, 11, 10]
[8, 4, 12, 13, 10]
[3, 14, 8, 0, 4]
[11, 2, 14, 10, 1]
[11, 14, 8, 13, 12]
[8, 7, 5, 0, 14]
[14, 10, 6, 13, 7]
[8, 6, 7, 2, 5]
[2, 3, 14, 7, 8]
[14, 13, 12, 11, 6]
[4, 13, 5, 14, 1]
