P1,P2,...,Pn
[5, 7, 1, 4]
[6, 11, 3, 10]
[4, 12, 10, 8]
[11, 3, 5, 0]
[1, 10, 11, 9]
[13, 10, 11, 4]
[7, 4, 9, 11]
[2, 5, 4, 7]
[6, 1, 11, 5]
[13, 12, 8, 1]
[4, 11, 13, 8]
[11, 6, 12, 10]
[5, 2, 7, 1]
[6, 1, 10, 11]
[2, 14, 1, 12]
[8, 6, 7, 10]
[7, 10, 8, 12]
[7, 3, 1, 14]
[0, 1, 7, 11]
[10, 8, 7, 14]
[9, 12, 10, 2]
[2, 7, 1, 0]
[12, 2, 5, 0]
[5, 2, 10, 11]
[4, 2, 12, 3]
[4, 1, 0, 8]
[2, 9, 0, 4]
[12, 13, 11, 6]
[11, 7, 1, 9]
[7, 5, 12, 2]
[2, 6, 11, 1]
[8, 3, 6, 9]
[5, 11, 8, 0]
[2, 14, 12, 9]
[9, 1, 5, 0]
[9, 7, 12, 11]
[10, 7, 4, 3]
[11, 8, 12, 13]
[9, 7, 2, 6]
[11, 1, 3, 4]
[11, 2, 6, 3]
[6, 2, 0, 3]
[9, 0, 5, 13]
[1, 6, 5, 12]
[2, 5, 8, 3]
[9, 11, 6, 4]
[2, 0, 10, 9]
[11, 13, 5, 0]
[0, 13, 10, 6]
[1, 13, 0, 10]
[8, 0, 7, 6]
[3, 5, 9, 6]
[5, 10, 8, 2]
[9, 4, 5, 3]
[5, 3, 9, 11]
[7, 10, 14, 2]
[11, 5, 9, 14]
[4, 3, 7, 0]
[8, 7, 4, 11]
[2, 9, 13, 6]
[1, 8, 9, 4]
[2, 9, 8, 3]
[12, 13, 11, 7]
[6, 10, 4, 9]
[14, 5, 10, 7]
[5, 9, 13, 2]
[13, 12, 3, 11]
[5, 10, 6, 13]
[1, 0, 10, 12]
[6, 1, 4, 13]
[0, 2, 7, 13]
[5, 0, 12, 9]
[11, 13, 10, 6]
[8, 10, 3, 7]
[3, 2, 1, 8]
[11, 10, 12, 14]
[2, 0, 7, 9]
[12, 8, 7, 11]
[7, 1, 14, 11]
[8, 5, 11, 9]
[1, 4, 11, 10]
[14, 1, 7, 3]
[10, 12, 9, 13]
[12, 4, 13, 6]
[2, 12, 1, 10]
[12, 3, 9, 5]
[6, 5, 0, 11]
[6, 5, 7, 12]
[0, 14, 7, 10]
[7, 3, 2, 4]
[10, 2, 13, 5]
[4, 13, 8, 10]
[2, 7, 0, 6]
[13, 7, 12, 0]
[9, 14, 6, 13]
[7, 11, 9, 6]
[14, 13, 2, 5]
[1, 0, 7, 12]
[5, 4, 13, 14]
[9, 0, 10, 14]
[6, 12, 3, 1]
[14, 6, 11, 13]
[0, 1, 5, 9]
[14, 8, 4, 13]
[5, 0, 11, 9]
[5, 12, 2, 6]
[10, 14, 0, 5]
[0, 9, 1, 11]
[7, 14, 11, 4]
[6, 11, 13, 14]
[12, 3, 2, 0]
[9, 0, 4, 7]
[13, 0, 4, 11]
[11, 1, 4, 7]
[13, 11, 3, 7]
[14, 8, 7, 9]
[12, 5, 14, 9]
[1, 8, 11, 0]
[6, 7, 8, 5]
[11, 2, 9, 5]
[9, 8, 11, 4]
[2, 7, 1, 12]
[11, 9, 7, 8]
[9, 4, 0, 6]
[7, 14, 1, 5]
[6, 2, 9, 0]
[9, 2, 8, 4]
[11, 12, 6, 5]
[13, 12, 2, 5]
[14, 7, 1, 12]
[0, 10, 2, 11]
[7, 13, 2, 1]
[10, 7, 1, 12]
[5, 14, 4, 1]
[9, 7, 8, 10]
[5, 2, 8, 1]
[14, 11, 6, 13]
[5, 1, 2, 6]
[8, 11, 9, 4]
[1, 5, 13, 9]
[6, 1, 5, 10]
[4, 2, 0, 3]
[7, 4, 13, 1]
[12, 13, 14, 3]
[5, 14, 4, 3]
[7, 9, 8, 12]
[13, 9, 4, 12]
[7, 9, 13, 2]
[6, 0, 1, 2]
[14, 12, 7, 2]
[12, 9, 14, 3]
[11, 9, 3, 12]
[14, 11, 4, 12]
[8, 9, 13, 2]
[8, 6, 12, 1]
[11, 13, 7, 1]
[5, 9, 0, 1]
[9, 13, 8, 4]
[10, 7, 3, 8]
[1, 13, 3, 8]
[6, 8, 11, 3]
[3, 6, 12, 9]
[0, 9, 10, 2]
[7, 0, 14, 3]
[0, 10, 7, 14]
[14, 11, 5, 12]
[1, 4, 9, 6]
[1, 3, 5, 2]
[0, 3, 6, 10]
[0, 7, 14, 5]
[1, 7, 10, 2]
[10, 8, 2, 0]
[0, 7, 10, 3]
[6, 4, 8, 13]
[2, 7, 9, 8]
[12, 14, 1, 4]
[3, 9, 0, 1]
