P1,P2,...,Pn
[13, 5, 4, 7]
[13, 14, 8, 4]
[11, 7, 10, 4]
[14, 7, 8, 13]
[0, 6, 4, 1]
[2, 9, 1, 0]
[2, 12, 8, 4]
[3, 13, 11, 7]
[11, 5, 0, 4]
[12, 1, 7, 9]
[7, 5, 0, 10]
[7, 3, 5, 6]
[12, 10, 1, 6]
[1, 8, 11, 2]
[4, 11, 14, 7]
[6, 9, 7, 12]
[9, 10, 0, 1]
[5, 7, 11, 0]
[10, 11, 3, 0]
[9, 6, 13, 4]
[5, 12, 13, 9]
[13, 0, 9, 2]
[9, 3, 8, 12]
[9, 5, 0, 2]
[3, 13, 5, 11]
[14, 7, 4, 2]
[11, 7, 10, 12]
[7, 11, 2, 12]
[3, 13, 5, 0]
[1, 13, 8, 9]
[6, 8, 2, 10]
[4, 3, 11, 12]
[3, 7, 14, 13]
[0, 12, 6, 2]
[1, 10, 2, 11]
[14, 6, 5, 13]
[6, 5, 8, 12]
[7, 5, 0, 10]
[14, 6, 11, 13]
[14, 7, 9, 0]
[6, 3, 4, 8]
[8, 7, 14, 1]
[4, 13, 14, 5]
[10, 12, 14, 4]
[9, 5, 10, 1]
[3, 9, 10, 5]
[9, 4, 3, 6]
[10, 9, 1, 13]
[6, 2, 11, 4]
[14, 4, 9, 2]
[5, 12, 7, 13]
[13, 8, 5, 14]
[12, 14, 11, 1]
[10, 1, 3, 5]
[10, 2, 11, 13]
[7, 11, 5, 6]
[1, 0, 4, 5]
[3, 9, 5, 4]
[11, 9, 0, 3]
[9, 5, 0, 13]
[3, 8, 2, 14]
[13, 4, 1, 2]
[12, 14, 1, 6]
[7, 11, 2, 10]
[0, 2, 8, 5]
[13, 8, 10, 0]
[12, 11, 10, 1]
[9, 1, 14, 6]
[8, 6, 4, 3]
[7, 2, 0, 14]
[2, 6, 8, 11]
[7, 2, 10, 11]
[0, 4, 14, 1]
[1, 5, 4, 12]
[6, 5, 4, 8]
[14, 7, 3, 12]
[9, 13, 11, 4]
[4, 10, 8, 12]
[1, 0, 4, 8]
[8, 3, 12, 7]
[3, 7, 11, 12]
[14, 9, 10, 13]
[10, 2, 12, 14]
[0, 7, 13, 1]
[10, 2, 3, 1]
[0, 13, 8, 5]
[14, 13, 1, 5]
[4, 0, 13, 5]
[6, 14, 10, 12]
[2, 7, 12, 5]
[3, 11, 4, 14]
[2, 3, 1, 5]
[2, 9, 0, 10]
[14, 4, 2, 1]
[12, 2, 9, 14]
[9, 13, 10, 1]
[5, 10, 12, 0]
[3, 2, 12, 0]
[9, 4, 3, 0]
[8, 5, 7, 4]
[3, 6, 4, 8]
[1, 10, 2, 8]
[2, 8, 0, 1]
[4, 9, 2, 11]
[4, 11, 9, 12]
[8, 10, 11, 12]
[12, 3, 2, 10]
[11, 3, 10, 5]
[6, 5, 14, 4]
[1, 12, 0, 3]
[10, 5, 9, 2]
[3, 7, 5, 1]
[14, 5, 2, 6]
[10, 8, 2, 4]
[4, 5, 14, 6]
[3, 10, 11, 7]
[13, 6, 0, 3]
[11, 6, 12, 7]
[5, 9, 0, 12]
[1, 11, 9, 0]
[8, 11, 13, 3]
[1, 3, 13, 10]
[13, 8, 5, 10]
[2, 6, 14, 3]
[9, 5, 2, 8]
[6, 12, 8, 4]
[9, 10, 11, 3]
[2, 11, 9, 14]
[9, 2, 7, 10]
[6, 12, 1, 10]
[7, 9, 13, 1]
[8, 7, 4, 14]
[4, 0, 8, 14]
[4, 5, 9, 2]
[0, 5, 9, 6]
[6, 7, 0, 11]
[14, 1, 12, 4]
[2, 1, 12, 7]
[12, 4, 3, 9]
[13, 0, 10, 4]
[10, 5, 0, 3]
[3, 14, 1, 4]
[7, 9, 14, 4]
[2, 7, 11, 14]
[6, 12, 4, 1]
[14, 2, 6, 12]
[9, 7, 11, 12]
[5, 1, 9, 10]
[13, 2, 3, 7]
