P1,P2,...,Pn
[6, 4, 10, 11]
[0, 13, 6, 5]
[4, 12, 3, 7]
[2, 9, 4, 7]
[10, 11, 7, 12]
[3, 6, 14, 2]
[13, 10, 4, 7]
[3, 7, 13, 12]
[4, 13, 14, 6]
[10, 6, 4, 0]
[0, 9, 3, 5]
[5, 0, 2, 8]
[14, 7, 2, 6]
[2, 6, 4, 10]
[14, 10, 4, 0]
[12, 2, 11, 6]
[5, 6, 1, 7]
[9, 2, 0, 5]
[14, 2, 8, 1]
[14, 13, 9, 10]
[1, 11, 13, 2]
[12, 11, 7, 8]
[10, 6, 1, 9]
[14, 12, 8, 11]
[10, 1, 14, 0]
[1, 8, 3, 11]
[8, 13, 7, 4]
[11, 2, 7, 12]
[8, 14, 9, 6]
[4, 2, 8, 6]
[12, 13, 0, 4]
[3, 7, 8, 4]
[8, 3, 2, 9]
[3, 9, 10, 11]
[5, 6, 9, 4]
[0, 9, 1, 7]
[12, 13, 6, 4]
[11, 2, 3, 10]
[3, 10, 5, 8]
[10, 9, 4, 5]
[6, 0, 5, 11]
[12, 6, 14, 0]
[12, 10, 1, 0]
[13, 9, 4, 7]
[11, 3, 10, 7]
[10, 3, 5, 11]
[8, 1, 0, 14]
[1, 14, 3, 13]
[8, 2, 9, 14]
[0, 6, 12, 4]
[10, 2, 6, 13]
[0, 2, 5, 6]
[2, 12, 13, 8]
[5, 0, 6, 12]
[2, 5, 11, 6]
[7, 8, 14, 11]
[0, 10, 3, 7]
[2, 8, 4, 6]
[6, 0, 12, 11]
[3, 9, 12, 5]
[11, 5, 13, 2]
[12, 13, 9, 11]
[11, 5, 1, 8]
[9, 1, 14, 11]
[14, 5, 9, 1]
[6, 3, 4, 9]
[12, 13, 8, 2]
[10, 9, 2, 5]
[7, 0, 3, 6]
[2, 9, 8, 4]
[2, 3, 10, 7]
[8, 5, 11, 3]
[9, 12, 0, 2]
[7, 1, 13, 10]
[2, 13, 3, 14]
[1, 11, 8, 12]
[1, 8, 6, 0]
[11, 12, 1, 2]
[13, 5, 14, 12]
[1, 3, 9, 0]
[11, 4, 8, 5]
[0, 10, 7, 13]
[11, 1, 0, 3]
[12, 9, 5, 3]
[7, 0, 1, 12]
[2, 7, 13, 1]
[1, 0, 13, 7]
[1, 4, 3, 13]
[14, 2, 11, 4]
[1, 4, 2, 5]
[7, 10, 14, 2]
[10, 14, 1, 4]
[2, 3, 13, 14]
[5, 1, 6, 12]
[9, 12, 7, 5]
[4, 6, 12, 10]
[7, 11, 13, 2]
[12, 1, 14, 4]
[3, 9, 2, 10]
[7, 2, 0, 11]
[10, 9, 14, 12]
[14, 3, 9, 8]
[12, 3, 0, 6]
[11, 4, 14, 8]
[14, 1, 4, 7]
[8, 5, 3, 11]
[11, 12, 0, 3]
[9, 4, 2, 12]
[5, 13, 6, 12]
[4, 13, 7, 12]
[12, 1, 11, 10]
[13, 3, 10, 9]
[11, 1, 9, 2]
[3, 8, 6, 13]
[10, 12, 6, 4]
[5, 13, 14, 7]
[3, 7, 14, 10]
[11, 14, 13, 0]
[4, 3, 12, 6]
[10, 2, 4, 3]
[4, 8, 14, 10]
[10, 2, 0, 13]
[1, 10, 12, 13]
[13, 1, 11, 4]
[5, 11, 13, 9]
[14, 7, 3, 9]
[0, 11, 4, 3]
[8, 12, 2, 1]
[4, 9, 13, 2]
[6, 13, 0, 1]
[7, 3, 4, 12]
[12, 14, 13, 6]
[9, 0, 8, 2]
[0, 10, 11, 1]
[10, 7, 14, 4]
[11, 14, 1, 2]
[1, 7, 10, 2]
[14, 10, 11, 2]
[5, 2, 11, 1]
[8, 9, 10, 6]
[1, 14, 7, 10]
[4, 14, 11, 2]
[5, 3, 2, 14]
[2, 10, 4, 12]
[0, 3, 11, 8]
[4, 10, 12, 3]
[0, 12, 8, 5]
[8, 3, 7, 4]
[6, 7, 5, 1]
[6, 8, 12, 13]
