P1,P2,...,Pn
[7, 14, 11, 3, 6]
[1, 9, 4, 8, 11]
[1, 12, 4, 2, 7]
[2, 13, 5, 3, 6]
[0, 1, 10, 14, 6]
[7, 4, 1, 13, 0]
[14, 10, 7, 12, 2]
[3, 4, 2, 8, 11]
[7, 13, 1, 14, 12]
[3, 1, 14, 7, 5]
[0, 6, 11, 13, 14]
[5, 9, 1, 0, 3]
[7, 12, 2, 14, 8]
[4, 8, 13, 6, 2]
[6, 12, 2, 11, 13]
[6, 5, 14, 3, 4]
[8, 2, 13, 12, 4]
[12, 8, 1, 14, 9]
[11, 6, 4, 13, 5]
[2, 12, 1, 3, 6]
[8, 3, 7, 12, 4]
[14, 5, 1, 10, 9]
[1, 10, 4, 13, 8]
[3, 14, 4, 5, 8]
[5, 9, 4, 2, 7]
[6, 8, 0, 11, 7]
[10, 13, 12, 0, 6]
[11, 10, 3, 7, 6]
[3, 13, 10, 0, 5]
[13, 4, 9, 3, 5]
[7, 8, 11, 6, 0]
[9, 7, 3, 2, 1]
[1, 9, 7, 6, 10]
[8, 3, 13, 6, 11]
[2, 1, 6, 12, 14]
[1, 3, 12, 7, 6]
[6, 5, 1, 12, 11]
[13, 12, 0, 3, 1]
[6, 2, 5, 14, 0]
[14, 10, 6, 4, 3]
[4, 7, 9, 0, 6]
[1, 12, 10, 5, 11]
[7, 1, 6, 2, 3]
[13, 9, 8, 10, 11]
[2, 1, 14, 6, 5]
[9, 11, 5, 0, 8]
[4, 9, 10, 12, 6]
[5, 4, 11, 0, 6]
[0, 1, 7, 5, 12]
[11, 3, 13, 9, 10]
[6, 11, 8, 13, 9]
[11, 6, 9, 1, 5]
[2, 6, 7, 13, 3]
[14, 3, 2, 0, 13]
[11, 14, 5, 8, 0]
[14, 10, 3, 6, 5]
[13, 0, 8, 5, 1]
[13, 9, 6, 14, 3]
[7, 1, 11, 0, 5]
[7, 6, 3, 0, 9]
[11, 4, 1, 8, 9]
[14, 6, 0, 10, 13]
[9, 0, 10, 1, 3]
[11, 7, 0, 4, 13]
[13, 12, 0, 4, 9]
[12, 0, 4, 2, 3]
[0, 2, 1, 7, 9]
[1, 10, 6, 14, 4]
