P1,P2,...,Pn
[13, 7, 1, 9]
[4, 9, 12, 11]
[10, 3, 12, 6]
[12, 10, 5, 13]
[10, 9, 12, 5]
[14, 2, 6, 8]
[14, 11, 13, 8]
[0, 6, 13, 5]
[4, 6, 7, 14]
[9, 6, 10, 1]
[13, 12, 2, 6]
[4, 11, 5, 3]
[9, 8, 7, 14]
[12, 10, 2, 14]
[10, 1, 9, 7]
[13, 14, 8, 10]
[7, 11, 6, 0]
[8, 0, 2, 10]
[12, 2, 13, 14]
[11, 4, 8, 9]
[14, 5, 9, 7]
[10, 3, 9, 7]
[6, 7, 11, 14]
[2, 7, 1, 12]
[2, 1, 14, 6]
[0, 12, 9, 14]
[7, 11, 14, 5]
[2, 5, 7, 12]
[7, 5, 0, 6]
[13, 11, 7, 9]
[8, 2, 1, 4]
[7, 0, 2, 6]
[11, 12, 4, 1]
[4, 10, 3, 0]
[11, 6, 13, 10]
[4, 2, 8, 11]
[6, 13, 11, 12]
[8, 14, 0, 9]
[14, 3, 8, 1]
[6, 12, 4, 0]
[4, 8, 10, 11]
[4, 5, 3, 7]
[5, 14, 7, 6]
[9, 12, 0, 5]
[12, 3, 1, 8]
[0, 7, 5, 8]
[2, 11, 5, 3]
[2, 14, 12, 11]
[3, 10, 1, 6]
[13, 3, 0, 7]
[9, 13, 14, 3]
[8, 11, 14, 0]
[10, 14, 8, 13]
[4, 9, 14, 11]
[11, 1, 3, 12]
[11, 12, 5, 2]
[6, 9, 11, 2]
[0, 3, 6, 14]
[5, 1, 2, 7]
[5, 2, 9, 10]
[8, 7, 12, 5]
[14, 2, 5, 4]
[5, 2, 3, 1]
[4, 11, 14, 9]
[0, 2, 7, 6]
[7, 5, 13, 9]
[3, 9, 2, 12]
[7, 5, 10, 0]
[5, 2, 3, 14]
[6, 9, 4, 7]
[3, 5, 13, 7]
[11, 2, 9, 4]
[5, 4, 9, 3]
[14, 7, 13, 0]
[3, 5, 0, 6]
[7, 3, 0, 11]
[14, 12, 9, 10]
[3, 11, 10, 0]
[2, 11, 6, 12]
[5, 11, 12, 13]
[11, 5, 7, 3]
[7, 5, 11, 0]
[2, 5, 4, 1]
[9, 10, 12, 7]
[7, 11, 14, 9]
[13, 11, 8, 3]
[2, 0, 13, 10]
[5, 1, 6, 8]
[5, 7, 14, 0]
[14, 13, 6, 11]
[0, 12, 9, 14]
[3, 12, 13, 7]
[0, 1, 11, 4]
[5, 9, 7, 14]
[1, 4, 12, 13]
[9, 11, 0, 7]
[4, 1, 9, 10]
[8, 3, 1, 13]
[14, 13, 2, 7]
[10, 0, 4, 12]
[0, 8, 9, 3]
[3, 11, 5, 6]
[13, 0, 9, 12]
[1, 0, 8, 7]
[0, 13, 11, 1]
[13, 2, 3, 14]
[3, 8, 0, 2]
[13, 1, 4, 14]
[7, 5, 6, 3]
[4, 1, 9, 12]
[0, 13, 12, 3]
[9, 5, 0, 1]
[1, 10, 6, 9]
[2, 12, 6, 5]
[2, 5, 6, 13]
[12, 2, 0, 8]
