P1,P2,...,Pn
[9, 12, 7, 6, 0]
[5, 10, 2, 13, 6]
[2, 11, 9, 10, 14]
[12, 8, 7, 9, 4]
[8, 3, 4, 1, 12]
[6, 4, 0, 13, 11]
[12, 4, 0, 5, 10]
[13, 2, 4, 1, 11]
[8, 2, 7, 4, 11]
[14, 0, 10, 1, 2]
[9, 1, 11, 14, 13]
[1, 0, 10, 2, 4]
[8, 13, 3, 5, 12]
[2, 1, 7, 3, 14]
[4, 14, 9, 6, 12]
[7, 0, 14, 4, 5]
[5, 13, 9, 8, 3]
[13, 8, 14, 11, 3]
[12, 8, 11, 5, 9]
[5, 0, 4, 14, 7]
[14, 8, 6, 0, 2]
[13, 3, 6, 8, 2]
[12, 10, 7, 11, 2]
[11, 0, 2, 1, 12]
[2, 10, 7, 3, 13]
[10, 4, 9, 2, 0]
[14, 10, 1, 0, 5]
[0, 11, 6, 3, 7]
[8, 5, 12, 0, 1]
[12, 4, 11, 7, 0]
[8, 9, 2, 6, 1]
[13, 4, 9, 10, 0]
[1, 5, 9, 7, 11]
[2, 1, 5, 13, 6]
[13, 0, 10, 8, 3]
[3, 14, 0, 13, 10]
[7, 2, 0, 14, 10]
[0, 12, 8, 13, 11]
[4, 0, 12, 9, 6]
[5, 4, 11, 13, 0]
[12, 1, 6, 3, 14]
[8, 4, 10, 6, 5]
[6, 9, 11, 12, 4]
[3, 12, 10, 4, 5]
[14, 12, 8, 7, 2]
[14, 8, 13, 9, 5]
[3, 9, 10, 6, 14]
[7, 12, 8, 13, 14]
[10, 8, 0, 4, 3]
[14, 3, 2, 8, 11]
[11, 0, 5, 3, 9]
[0, 11, 3, 13, 10]
[8, 12, 14, 2, 7]
[14, 9, 0, 11, 13]
[0, 8, 12, 7, 6]
[13, 6, 14, 4, 10]
[6, 2, 7, 9, 10]
[5, 12, 2, 11, 4]
[7, 6, 13, 9, 12]
[2, 0, 6, 9, 11]
[5, 13, 1, 3, 11]
[10, 2, 14, 4, 11]
[12, 0, 11, 2, 14]
[8, 4, 5, 14, 10]
[2, 1, 9, 7, 4]
[9, 7, 2, 12, 3]
[2, 1, 9, 5, 0]
[9, 13, 8, 10, 5]
[10, 14, 12, 1, 0]
[0, 10, 11, 4, 5]
[13, 3, 11, 8, 1]
[6, 4, 13, 0, 5]
[4, 8, 6, 7, 5]
[9, 14, 6, 8, 13]
[14, 9, 1, 3, 11]
[13, 9, 8, 12, 10]
[12, 1, 14, 5, 3]
[11, 1, 7, 6, 0]
[4, 14, 12, 11, 13]
[7, 11, 2, 5, 3]
[3, 10, 9, 14, 11]
[4, 14, 3, 11, 12]
[1, 6, 7, 8, 0]
[8, 6, 11, 3, 5]
[13, 2, 11, 7, 14]
[14, 1, 2, 11, 5]
[14, 10, 5, 0, 9]
[5, 1, 12, 10, 6]
[2, 1, 0, 9, 12]
[14, 6, 11, 9, 1]
[3, 9, 0, 4, 12]
[5, 2, 7, 6, 11]
[1, 5, 14, 3, 4]
[5, 6, 10, 8, 14]
[5, 3, 4, 14, 13]
[14, 5, 0, 9, 7]
[8, 9, 0, 14, 4]
[11, 6, 8, 1, 13]
[0, 3, 2, 6, 8]
[4, 3, 13, 9, 14]
[9, 6, 3, 13, 2]
[6, 5, 7, 4, 11]
[0, 1, 8, 6, 12]
[6, 9, 0, 7, 2]
[1, 13, 4, 9, 11]
[7, 4, 11, 1, 12]
[9, 6, 11, 8, 1]
[9, 2, 7, 8, 13]
[2, 3, 13, 11, 5]
[2, 14, 0, 5, 1]
[10, 4, 1, 9, 3]
[13, 0, 3, 10, 4]
[5, 3, 1, 14, 12]
