P1,P2,...,Pn
[11, 3, 7, 6, 5]
[10, 7, 0, 13, 3]
[14, 8, 13, 11, 12]
[4, 11, 1, 13, 0]
[2, 3, 12, 5, 7]
[3, 10, 14, 7, 2]
[5, 0, 2, 1, 10]
[3, 10, 7, 12, 8]
[3, 6, 11, 1, 5]
[5, 13, 7, 9, 3]
[14, 7, 3, 9, 11]
[7, 1, 12, 5, 2]
[6, 7, 2, 3, 11]
[1, 11, 10, 13, 8]
[12, 11, 14, 7, 5]
[7, 5, 0, 10, 12]
[13, 2, 1, 5, 10]
[9, 2, 7, 5, 10]
[10, 8, 2, 3, 0]
[8, 11, 9, 14, 5]
[8, 11, 0, 6, 13]
[13, 4, 12, 8, 1]
[7, 13, 1, 5, 0]
[1, 5, 0, 9, 13]
[7, 0, 12, 11, 8]
[0, 8, 13, 7, 10]
[2, 10, 9, 7, 5]
[5, 4, 13, 8, 11]
[10, 14, 9, 6, 11]
[13, 7, 2, 6, 5]
[3, 9, 5, 4, 2]
[12, 2, 1, 5, 3]
[7, 11, 10, 0, 6]
[4, 6, 0, 12, 1]
[9, 2, 14, 5, 12]
[13, 1, 2, 10, 9]
[11, 14, 3, 8, 6]
[7, 6, 3, 5, 10]
[0, 9, 13, 12, 8]
[11, 5, 1, 9, 6]
[12, 6, 7, 4, 3]
[2, 8, 11, 13, 6]
[9, 7, 14, 1, 6]
[8, 11, 0, 6, 2]
[2, 5, 6, 4, 10]
[5, 7, 11, 1, 10]
[0, 13, 8, 6, 14]
[10, 9, 0, 14, 2]
[9, 8, 7, 6, 2]
[5, 11, 8, 2, 14]
[1, 5, 10, 7, 9]
[10, 5, 2, 9, 0]
[11, 4, 7, 0, 1]
[6, 12, 1, 3, 11]
[14, 10, 8, 11, 2]
[13, 4, 1, 8, 10]
[2, 9, 8, 1, 14]
[12, 3, 2, 9, 13]
[9, 8, 1, 2, 0]
[10, 4, 11, 5, 12]
[2, 3, 4, 14, 5]
[12, 13, 2, 14, 9]
[0, 12, 10, 14, 9]
[8, 3, 1, 11, 7]
[14, 0, 1, 8, 4]
[3, 9, 12, 5, 4]
[14, 0, 7, 11, 5]
[10, 12, 8, 7, 4]
[13, 5, 7, 12, 0]
[6, 0, 4, 3, 12]
[4, 1, 13, 6, 3]
[5, 1, 13, 6, 12]
[11, 4, 8, 2, 1]
[10, 5, 0, 3, 1]
[5, 12, 9, 4, 10]
[8, 2, 12, 7, 9]
[1, 4, 10, 9, 0]
[13, 1, 11, 2, 9]
[14, 0, 9, 2, 6]
[13, 1, 8, 12, 14]
[8, 13, 0, 5, 1]
[2, 1, 11, 12, 3]
[14, 13, 5, 0, 8]
[14, 11, 4, 10, 5]
[11, 9, 8, 1, 12]
[3, 10, 7, 0, 5]
[11, 10, 14, 13, 4]
[2, 1, 6, 9, 14]
