P1,P2,...,Pn
[0, 3, 2, 7]
[6, 8, 9, 1]
[11, 6, 1, 9]
[6, 13, 3, 8]
[1, 9, 13, 2]
[0, 5, 8, 10]
[9, 6, 4, 12]
[9, 5, 3, 4]
[7, 4, 11, 5]
[9, 6, 8, 13]
[2, 1, 5, 3]
[12, 5, 1, 11]
[10, 8, 11, 0]
[9, 2, 1, 4]
[0, 5, 11, 1]
[6, 5, 14, 7]
[5, 10, 14, 8]
[1, 11, 5, 0]
[0, 9, 10, 6]
[2, 8, 9, 6]
[14, 10, 3, 0]
[13, 2, 6, 12]
[12, 4, 10, 9]
[12, 7, 9, 8]
[4, 6, 7, 9]
[4, 0, 2, 5]
[11, 6, 3, 12]
[13, 2, 12, 11]
[4, 5, 3, 12]
[2, 13, 5, 4]
[13, 1, 4, 14]
[1, 6, 3, 9]
[8, 1, 10, 4]
[8, 12, 1, 14]
[10, 3, 1, 13]
[14, 11, 7, 1]
[12, 14, 10, 13]
[3, 9, 0, 2]
[10, 11, 3, 8]
[7, 6, 10, 0]
[6, 3, 12, 4]
[10, 2, 1, 4]
[9, 5, 3, 7]
[6, 8, 14, 7]
[5, 8, 3, 14]
[11, 10, 3, 12]
[12, 10, 8, 14]
[5, 14, 13, 2]
[5, 13, 10, 1]
[6, 12, 1, 4]
[5, 14, 4, 8]
[13, 6, 10, 0]
[0, 14, 13, 1]
[14, 6, 12, 4]
[3, 6, 10, 5]
[0, 3, 8, 12]
[11, 6, 2, 9]
[0, 1, 3, 9]
[5, 11, 6, 1]
[14, 4, 13, 10]
[4, 11, 5, 3]
[7, 4, 1, 6]
[9, 7, 11, 14]
[1, 5, 2, 14]
[2, 0, 11, 1]
[13, 9, 2, 8]
[3, 7, 8, 0]
[11, 6, 10, 9]
[13, 14, 7, 1]
[4, 10, 8, 13]
[0, 7, 2, 12]
[11, 0, 8, 3]
[6, 11, 0, 5]
[11, 9, 5, 13]
[11, 0, 14, 3]
[5, 6, 7, 9]
[12, 5, 14, 4]
[1, 5, 7, 11]
[11, 4, 13, 14]
[4, 6, 8, 9]
[1, 2, 6, 7]
[12, 7, 2, 10]
[8, 2, 7, 13]
[9, 14, 8, 2]
[12, 3, 1, 7]
[2, 4, 12, 8]
[6, 5, 3, 11]
[10, 7, 8, 2]
[8, 6, 2, 0]
[9, 0, 10, 7]
[4, 7, 6, 3]
[10, 14, 9, 2]
[7, 9, 10, 1]
[10, 6, 2, 9]
[2, 13, 7, 14]
[13, 10, 8, 12]
[11, 6, 12, 5]
[7, 0, 11, 6]
[1, 7, 12, 0]
[2, 0, 10, 7]
[9, 7, 14, 12]
[8, 5, 3, 13]
[14, 10, 8, 11]
[4, 9, 10, 11]
[10, 13, 12, 5]
[5, 12, 11, 7]
[13, 14, 11, 5]
[3, 8, 14, 1]
[11, 1, 3, 0]
[4, 8, 1, 7]
[6, 12, 14, 11]
[6, 8, 9, 10]
[1, 0, 8, 7]
[7, 9, 4, 6]
[11, 14, 10, 12]
[12, 10, 4, 6]
[11, 13, 0, 7]
[6, 2, 0, 11]
[13, 3, 8, 10]
[3, 14, 6, 8]
[2, 1, 11, 12]
[9, 14, 0, 10]
[8, 2, 0, 13]
[3, 10, 7, 6]
[7, 6, 5, 2]
[8, 6, 9, 3]
[9, 12, 0, 11]
[8, 6, 4, 0]
[0, 4, 11, 3]
[12, 1, 3, 9]
[4, 11, 5, 3]
[0, 6, 4, 11]
[13, 8, 7, 4]
[2, 6, 0, 7]
[12, 9, 4, 3]
[1, 6, 12, 7]
[5, 4, 3, 12]
[12, 5, 6, 11]
[10, 6, 12, 14]
[7, 11, 1, 2]
[2, 10, 9, 11]
[3, 8, 7, 4]
[8, 9, 5, 0]
[3, 10, 7, 14]
[11, 10, 0, 9]
[1, 3, 5, 14]
[6, 3, 5, 10]
[3, 9, 1, 0]
[7, 6, 0, 12]
[13, 3, 12, 2]
[1, 5, 9, 7]
[7, 9, 13, 3]
[13, 6, 8, 12]
[9, 1, 13, 3]
[9, 2, 8, 3]
[5, 13, 3, 11]
[4, 11, 3, 5]
[9, 8, 14, 13]
[14, 6, 13, 11]
[2, 6, 4, 3]
