P1,P2,...,Pn
[4, 8, 10, 7, 0]
[1, 8, 5, 0, 6]
[12, 14, 3, 7, 0]
[13, 4, 9, 2, 1]
[6, 8, 11, 1, 2]
[3, 4, 6, 0, 8]
[12, 13, 0, 10, 9]
[5, 2, 12, 4, 0]
[7, 1, 3, 13, 2]
[6, 5, 14, 8, 3]
[7, 3, 8, 10, 12]
[10, 7, 3, 2, 14]
[10, 1, 11, 0, 4]
[1, 4, 8, 0, 6]
[9, 8, 5, 1, 4]
[2, 11, 1, 7, 9]
[10, 12, 2, 1, 3]
[5, 0, 8, 3, 11]
[14, 10, 8, 6, 11]
[10, 6, 13, 9, 5]
[2, 6, 0, 8, 11]
[8, 3, 12, 1, 7]
[13, 5, 0, 2, 14]
[10, 5, 13, 6, 0]
[13, 7, 4, 6, 1]
[2, 10, 5, 0, 3]
[7, 2, 14, 10, 5]
[11, 7, 0, 12, 10]
[10, 11, 0, 2, 6]
[5, 13, 11, 3, 0]
[6, 9, 12, 0, 7]
[3, 12, 7, 1, 2]
[2, 4, 7, 14, 8]
[5, 1, 9, 2, 14]
[7, 5, 13, 14, 8]
[3, 10, 7, 11, 13]
[10, 4, 0, 14, 6]
[5, 3, 6, 12, 0]
[3, 4, 10, 12, 7]
[6, 5, 8, 10, 13]
[14, 8, 11, 13, 9]
[12, 8, 9, 11, 7]
[1, 5, 12, 9, 3]
[7, 4, 11, 9, 3]
[1, 11, 6, 14, 13]
[11, 6, 3, 4, 10]
[5, 9, 0, 2, 1]
[3, 13, 9, 6, 11]
[2, 10, 13, 7, 4]
[3, 5, 12, 13, 1]
[12, 8, 5, 9, 7]
[12, 9, 10, 2, 4]
[4, 1, 2, 6, 13]
[5, 7, 9, 4, 3]
[12, 0, 13, 5, 3]
[14, 10, 3, 2, 0]
[13, 3, 14, 10, 7]
[13, 10, 0, 8, 1]
[12, 0, 14, 4, 3]
[8, 14, 3, 13, 6]
[10, 11, 3, 13, 2]
[2, 0, 12, 9, 8]
[0, 8, 3, 10, 14]
[0, 6, 12, 13, 11]
[10, 0, 1, 4, 3]
[0, 6, 5, 3, 1]
[8, 0, 4, 12, 7]
[8, 6, 11, 0, 13]
[8, 5, 14, 13, 10]
[12, 10, 1, 3, 5]
[0, 13, 2, 10, 4]
[8, 11, 9, 3, 10]
[14, 13, 2, 3, 11]
[5, 8, 2, 11, 12]
[0, 2, 14, 1, 11]
[5, 8, 14, 11, 10]
[4, 13, 1, 11, 8]
[7, 5, 2, 12, 14]
[10, 6, 1, 0, 3]
[14, 8, 9, 1, 7]
[2, 0, 9, 10, 8]
[6, 12, 9, 10, 1]
[14, 4, 13, 6, 0]
[6, 14, 3, 1, 2]
[1, 14, 8, 12, 11]
[12, 10, 13, 5, 14]
[10, 0, 11, 7, 14]
[4, 7, 1, 12, 9]
[5, 1, 10, 3, 2]
[5, 7, 10, 2, 3]
[11, 13, 7, 0, 4]
[13, 3, 6, 14, 9]
[2, 3, 11, 1, 7]
[2, 4, 1, 7, 3]
[6, 10, 0, 12, 9]
[14, 11, 3, 1, 9]
[12, 9, 14, 7, 0]
[3, 9, 11, 1, 8]
[6, 1, 14, 9, 5]
[10, 0, 11, 13, 12]
[9, 10, 1, 0, 5]
[3, 4, 8, 10, 12]
[2, 9, 4, 11, 6]
[3, 0, 11, 6, 2]
[12, 4, 5, 13, 14]
[11, 1, 7, 8, 9]
[6, 4, 9, 7, 8]
[10, 6, 11, 3, 12]
[9, 7, 6, 2, 4]
[4, 7, 10, 9, 2]
[8, 0, 9, 14, 13]
[7, 10, 0, 5, 4]
[11, 12, 6, 10, 0]
[0, 2, 5, 11, 9]
[13, 5, 11, 8, 12]
[7, 11, 6, 10, 4]
[9, 12, 0, 14, 8]
[6, 7, 5, 11, 8]
[11, 12, 5, 0, 14]
[14, 5, 10, 4, 11]
[13, 6, 8, 7, 3]
[14, 13, 1, 9, 11]
[9, 12, 8, 6, 3]
[5, 9, 13, 14, 10]
[4, 7, 8, 11, 1]
