P1,P2,...,Pn
[5, 1, 7, 6, 3]
[11, 8, 6, 0, 1]
[1, 13, 6, 4, 3]
[6, 2, 1, 12, 7]
[1, 8, 6, 2, 9]
[13, 0, 10, 3, 5]
[9, 11, 8, 10, 1]
[8, 4, 12, 0, 11]
[10, 5, 8, 1, 7]
[6, 7, 8, 12, 0]
[0, 13, 3, 8, 9]
[5, 7, 8, 12, 11]
[9, 11, 3, 2, 0]
[4, 0, 10, 2, 12]
[12, 8, 2, 9, 14]
[10, 5, 11, 7, 12]
[3, 8, 7, 2, 10]
[8, 4, 10, 1, 6]
[1, 6, 9, 8, 10]
[8, 12, 14, 3, 0]
[2, 6, 5, 0, 3]
[14, 11, 9, 8, 7]
[13, 12, 5, 1, 7]
[2, 14, 9, 0, 1]
[11, 7, 3, 1, 0]
[0, 7, 4, 6, 8]
[7, 1, 10, 4, 6]
[5, 4, 6, 7, 10]
[3, 13, 11, 2, 10]
[2, 11, 4, 5, 10]
[6, 8, 9, 3, 4]
[10, 5, 13, 9, 14]
[9, 6, 14, 8, 0]
[14, 11, 1, 2, 6]
[4, 7, 3, 0, 9]
[14, 10, 12, 3, 8]
[7, 12, 10, 2, 8]
[9, 12, 1, 4, 6]
[7, 1, 4, 0, 8]
[0, 13, 8, 6, 10]
[7, 2, 11, 13, 14]
[7, 6, 10, 8, 12]
[9, 7, 14, 11, 0]
[7, 12, 14, 3, 8]
[7, 12, 0, 4, 8]
[5, 9, 13, 12, 8]
[8, 0, 12, 9, 10]
[6, 4, 0, 1, 8]
[9, 10, 5, 2, 14]
[14, 4, 9, 0, 8]
[8, 5, 4, 11, 7]
[0, 8, 4, 7, 6]
[8, 7, 3, 11, 12]
[7, 10, 6, 9, 1]
[2, 4, 1, 12, 5]
[3, 7, 0, 5, 9]
[2, 3, 4, 0, 1]
[10, 6, 12, 13, 5]
[0, 8, 1, 13, 9]
[14, 8, 3, 12, 4]
[6, 14, 10, 9, 12]
[11, 8, 4, 12, 7]
[9, 3, 10, 13, 4]
[8, 12, 1, 9, 7]
[1, 4, 13, 3, 12]
[13, 11, 3, 2, 5]
[4, 0, 7, 13, 9]
[5, 3, 6, 9, 4]
[9, 1, 11, 13, 2]
[1, 3, 11, 6, 5]
[2, 1, 0, 3, 13]
[1, 14, 0, 13, 3]
[0, 6, 3, 4, 13]
[6, 7, 1, 3, 5]
[3, 7, 12, 6, 2]
[6, 9, 5, 2, 3]
[14, 5, 8, 12, 9]
[2, 8, 14, 13, 1]
[13, 8, 2, 10, 11]
[3, 6, 7, 0, 13]
[13, 14, 7, 2, 11]
[11, 4, 2, 5, 13]
[4, 6, 9, 11, 1]
[1, 3, 11, 5, 4]
[7, 4, 10, 8, 0]
[5, 4, 1, 7, 12]
[9, 13, 10, 11, 6]
[4, 2, 3, 8, 11]
[2, 10, 7, 11, 1]
[9, 10, 4, 2, 7]
[5, 13, 11, 14, 9]
[11, 9, 7, 3, 8]
[12, 6, 10, 4, 9]
[11, 0, 8, 6, 5]
[1, 7, 3, 11, 0]
[5, 13, 7, 1, 9]
[14, 2, 5, 10, 11]
