P1,P2,...,Pn
[14, 4, 12, 5]
[2, 7, 11, 8]
[4, 14, 12, 9]
[1, 2, 5, 3]
[7, 6, 1, 4]
[4, 5, 10, 3]
[6, 1, 5, 13]
[0, 13, 7, 14]
[11, 3, 4, 1]
[12, 7, 3, 2]
[6, 0, 12, 14]
[0, 6, 5, 10]
[3, 2, 5, 14]
[12, 14, 4, 13]
[2, 14, 3, 7]
[5, 8, 0, 11]
[11, 2, 1, 9]
[6, 7, 5, 1]
[10, 5, 7, 9]
[6, 9, 7, 4]
[11, 2, 6, 0]
[12, 9, 14, 8]
[9, 8, 14, 12]
[4, 10, 12, 14]
[13, 14, 5, 7]
[3, 1, 7, 5]
[13, 11, 1, 0]
[11, 12, 8, 6]
[12, 5, 11, 1]
[6, 11, 0, 14]
[2, 13, 5, 3]
[7, 11, 8, 9]
[11, 3, 1, 4]
[1, 10, 7, 11]
[12, 6, 4, 3]
[14, 4, 10, 6]
[13, 5, 9, 2]
[4, 12, 13, 2]
[5, 12, 3, 14]
[6, 5, 9, 14]
[8, 10, 6, 2]
[9, 14, 1, 7]
[4, 0, 12, 10]
[8, 11, 4, 1]
[7, 14, 12, 8]
[8, 7, 13, 9]
[11, 1, 10, 13]
[4, 14, 12, 2]
[0, 14, 7, 6]
[14, 0, 12, 13]
[4, 6, 0, 2]
[3, 5, 2, 14]
[7, 3, 0, 12]
[1, 5, 13, 9]
[5, 14, 9, 0]
[10, 13, 9, 12]
[2, 11, 7, 10]
[6, 9, 3, 2]
[11, 14, 12, 9]
[6, 1, 7, 12]
[9, 14, 7, 0]
[6, 2, 3, 4]
[10, 11, 12, 14]
