P1,P2,...,Pn
[14, 0, 3, 7]
[9, 7, 4, 2]
[6, 11, 10, 4]
[11, 14, 5, 2]
[2, 10, 12, 14]
[9, 2, 14, 3]
[13, 1, 10, 4]
[1, 0, 5, 12]
[13, 14, 5, 7]
[9, 1, 0, 13]
[9, 12, 5, 1]
[13, 11, 8, 5]
[6, 8, 7, 12]
[9, 5, 10, 12]
[4, 11, 3, 12]
[0, 11, 2, 14]
[0, 10, 9, 14]
[7, 3, 14, 9]
[13, 10, 8, 5]
[12, 11, 1, 8]
[9, 1, 2, 3]
[6, 7, 3, 10]
[6, 8, 13, 7]
[8, 0, 7, 9]
[6, 8, 7, 9]
[11, 6, 14, 12]
[11, 4, 13, 10]
[4, 7, 9, 14]
[8, 14, 3, 1]
[13, 14, 9, 6]
[5, 9, 7, 8]
[4, 10, 7, 2]
[5, 6, 9, 14]
[8, 9, 4, 13]
[4, 13, 10, 3]
[10, 7, 1, 9]
[2, 5, 3, 7]
[14, 4, 9, 5]
[5, 6, 13, 0]
[2, 1, 10, 13]
[4, 10, 7, 0]
[11, 7, 13, 10]
[9, 14, 3, 2]
[11, 4, 3, 14]
[0, 8, 4, 9]
[3, 14, 13, 9]
[9, 4, 6, 14]
[10, 13, 5, 2]
[10, 6, 3, 0]
[3, 2, 5, 6]
[9, 4, 2, 10]
[4, 7, 0, 9]
[13, 6, 8, 3]
[7, 5, 0, 14]
[0, 8, 5, 13]
[2, 7, 6, 10]
[1, 2, 9, 0]
[12, 1, 14, 6]
[12, 13, 3, 14]
[13, 4, 10, 5]
[3, 0, 13, 8]
[4, 1, 2, 9]
[5, 4, 10, 9]
[14, 11, 4, 7]
[2, 7, 5, 0]
[11, 14, 4, 0]
[3, 11, 14, 4]
[13, 6, 0, 5]
[2, 4, 1, 6]
[1, 14, 6, 11]
[2, 12, 4, 7]
[14, 5, 12, 4]
[2, 7, 0, 9]
[3, 10, 5, 1]
[6, 7, 1, 4]
[0, 8, 14, 5]
[11, 4, 3, 10]
[10, 3, 8, 9]
[3, 11, 13, 0]
[3, 6, 7, 8]
[3, 14, 12, 7]
[2, 6, 12, 11]
[14, 6, 12, 13]
[8, 14, 1, 9]
[10, 9, 2, 11]
[9, 7, 5, 4]
[0, 1, 12, 4]
[8, 0, 12, 11]
[3, 10, 1, 13]
[4, 8, 6, 10]
[7, 1, 14, 10]
[11, 0, 5, 13]
[7, 5, 2, 0]
[8, 2, 3, 12]
[11, 8, 12, 14]
[14, 6, 0, 2]
[8, 7, 0, 10]
[3, 9, 12, 4]
[14, 7, 10, 3]
[1, 2, 0, 6]
[3, 13, 7, 2]
[7, 14, 8, 2]
[0, 11, 1, 10]
[8, 12, 2, 6]
[14, 9, 13, 1]
[11, 6, 13, 0]
[4, 9, 7, 1]
[10, 9, 4, 2]
[12, 7, 4, 10]
[11, 13, 2, 3]
[6, 5, 7, 12]
[11, 8, 6, 3]
[1, 14, 5, 4]
[2, 7, 11, 13]
[11, 13, 1, 6]
[5, 2, 3, 13]
[4, 11, 9, 6]
[12, 7, 13, 9]
[14, 11, 7, 9]
[3, 7, 11, 1]
[4, 11, 13, 10]
[1, 3, 8, 10]
[10, 5, 7, 13]
[1, 3, 11, 7]
[3, 14, 11, 12]
[3, 4, 1, 11]
[9, 8, 1, 3]
[1, 13, 6, 0]
[6, 0, 13, 1]
[5, 7, 6, 13]
[14, 8, 0, 6]
[0, 14, 5, 6]
[12, 4, 14, 7]
[7, 3, 1, 4]
[13, 2, 14, 10]
[3, 0, 9, 7]
[1, 9, 3, 0]
[8, 14, 6, 1]
[1, 4, 3, 6]
[0, 10, 6, 1]
[5, 12, 9, 13]
[0, 14, 3, 12]
[5, 7, 8, 14]
[13, 8, 9, 2]
[3, 2, 7, 11]
[2, 7, 9, 1]
[0, 9, 2, 8]
[4, 0, 7, 9]
[5, 11, 2, 7]
[5, 8, 6, 11]
[10, 13, 14, 9]
[4, 14, 10, 3]
[6, 12, 11, 7]
[7, 8, 6, 0]
[11, 14, 13, 0]
[2, 7, 9, 4]
[4, 8, 12, 1]
[12, 14, 4, 0]
[7, 13, 8, 0]
[2, 7, 3, 12]
[0, 8, 13, 4]
[7, 9, 0, 11]
[3, 1, 6, 13]
[1, 11, 13, 8]
[5, 9, 10, 2]
[11, 13, 9, 1]
[9, 7, 12, 3]
[2, 6, 7, 11]
[10, 8, 7, 9]
[4, 9, 5, 7]
[10, 6, 1, 4]
[5, 12, 6, 14]
[10, 11, 4, 1]
[9, 3, 4, 0]
[5, 4, 2, 1]
[4, 0, 1, 11]
[4, 5, 14, 3]
[9, 11, 14, 10]
[4, 5, 9, 1]
[7, 6, 11, 13]
[10, 0, 6, 4]
[2, 1, 8, 7]
[7, 5, 6, 9]
[0, 7, 2, 8]
[6, 5, 8, 4]
[7, 11, 5, 9]
[13, 5, 2, 1]
[9, 13, 3, 1]
[12, 9, 11, 13]
[14, 12, 4, 11]
[14, 4, 13, 9]
[5, 0, 1, 9]
[1, 6, 3, 7]
[5, 9, 14, 7]
[7, 9, 2, 1]
[8, 4, 6, 12]
[3, 11, 14, 9]
[10, 0, 13, 11]
[11, 12, 3, 1]
[11, 9, 12, 7]
[14, 11, 6, 3]
[14, 2, 4, 3]
[5, 8, 7, 6]
[4, 5, 2, 12]
[9, 12, 6, 5]
[11, 7, 12, 5]
[3, 0, 6, 7]
[12, 10, 8, 6]
[12, 3, 2, 8]
[4, 7, 0, 8]
[9, 13, 8, 2]
[2, 9, 13, 12]
[11, 9, 8, 14]
[10, 5, 0, 6]
[9, 4, 14, 1]
[9, 12, 4, 3]
[13, 1, 14, 3]
[1, 11, 0, 4]
[11, 10, 12, 14]
[0, 8, 6, 12]
[12, 6, 7, 9]
[12, 3, 4, 0]
[2, 14, 7, 11]
[9, 6, 5, 4]
[14, 1, 13, 11]
[9, 2, 10, 13]
[10, 12, 8, 14]
[3, 14, 4, 2]
[0, 4, 6, 5]
[8, 13, 5, 3]
[5, 11, 4, 0]
[9, 6, 14, 8]
[4, 6, 2, 0]
[1, 13, 8, 0]
[0, 2, 10, 3]
[10, 13, 11, 7]
[5, 12, 0, 9]
[7, 6, 11, 14]
[10, 8, 7, 3]
[1, 5, 0, 10]
[4, 10, 3, 8]
[2, 4, 12, 6]
[8, 9, 14, 5]
[10, 5, 13, 11]
[11, 2, 12, 13]
[13, 7, 12, 4]
[6, 10, 13, 3]
[8, 6, 2, 3]
[8, 12, 4, 13]
[7, 11, 0, 2]
[1, 6, 12, 3]
[14, 5, 1, 13]
[11, 1, 4, 8]
[1, 13, 4, 0]
[7, 11, 2, 8]
[2, 4, 3, 12]
[2, 10, 8, 12]
[1, 2, 11, 10]
[3, 10, 14, 4]
[13, 7, 2, 14]
[14, 3, 4, 12]
[10, 9, 13, 8]
[0, 12, 6, 3]
[6, 14, 8, 9]
[10, 7, 4, 3]
[14, 11, 13, 5]
[0, 3, 10, 9]
[5, 13, 3, 11]
[7, 9, 6, 12]
[8, 12, 14, 3]
[6, 7, 10, 13]
[9, 8, 2, 1]
[0, 3, 8, 12]
[10, 9, 11, 6]
[4, 9, 14, 0]
[12, 2, 0, 9]
[9, 3, 1, 14]
[14, 6, 5, 13]
[0, 14, 1, 8]
[10, 8, 2, 9]
[14, 3, 1, 7]
[11, 6, 1, 8]
[9, 6, 10, 7]
[0, 7, 11, 8]
[7, 9, 0, 3]
[10, 0, 2, 11]
[8, 7, 1, 12]
[13, 1, 11, 14]
[3, 2, 9, 12]
[7, 5, 9, 13]
[2, 9, 6, 7]
[2, 14, 6, 11]
[9, 14, 10, 0]
[14, 0, 11, 9]
[13, 0, 3, 10]
[12, 11, 9, 0]
[2, 3, 6, 9]
[12, 4, 11, 2]
[14, 2, 13, 9]
[6, 3, 12, 9]
[9, 12, 13, 0]
[5, 4, 1, 2]
[1, 5, 4, 0]
[9, 3, 2, 0]
[1, 8, 3, 11]
[6, 0, 1, 8]
[5, 9, 7, 14]
[0, 2, 6, 4]
[0, 12, 5, 4]
[14, 4, 3, 8]
[11, 4, 5, 1]
[10, 8, 12, 3]
[5, 13, 14, 0]
[7, 10, 12, 3]
[12, 1, 6, 7]
[2, 10, 4, 7]
[6, 11, 13, 1]
[10, 11, 5, 6]
[7, 9, 13, 0]
[13, 0, 12, 4]
[1, 14, 13, 4]
[2, 8, 0, 10]
[13, 11, 5, 7]
[0, 7, 14, 3]
[1, 7, 0, 12]
[2, 4, 8, 14]
[11, 8, 7, 3]
[4, 5, 3, 1]
[14, 3, 6, 1]
[7, 1, 9, 5]
[1, 12, 14, 4]
[8, 2, 7, 4]
[4, 10, 12, 13]
[3, 12, 7, 13]
[12, 4, 0, 3]
[13, 9, 14, 0]
[10, 1, 5, 9]
[1, 14, 6, 0]
[3, 1, 13, 4]
[7, 5, 11, 10]
[2, 14, 8, 7]
[8, 11, 7, 0]
[7, 14, 10, 13]
[2, 5, 13, 4]
[13, 11, 9, 1]
[0, 2, 9, 1]
[7, 11, 0, 2]
[2, 14, 9, 11]
[12, 14, 6, 2]
[12, 4, 9, 0]
[1, 9, 4, 0]
[5, 6, 0, 13]
[10, 6, 5, 0]
[4, 2, 10, 8]
[7, 4, 1, 8]
[3, 0, 7, 14]
[14, 13, 8, 1]
[4, 12, 0, 7]
[5, 12, 2, 0]
[4, 7, 14, 12]
[7, 3, 14, 11]
[7, 2, 14, 1]
[1, 3, 7, 0]
[8, 4, 3, 2]
[13, 1, 7, 9]
[10, 9, 1, 13]
[11, 3, 12, 13]
[0, 10, 4, 13]
[6, 5, 7, 2]
[10, 11, 2, 8]
[1, 7, 14, 6]
