P1,P2,...,Pn
[8, 7, 0, 12, 6]
[4, 7, 5, 11, 2]
[12, 0, 3, 9, 7]
[2, 11, 9, 6, 3]
[3, 11, 2, 10, 14]
[2, 11, 3, 7, 8]
[12, 7, 11, 1, 5]
[2, 12, 8, 11, 5]
[5, 10, 9, 4, 6]
[2, 7, 0, 5, 11]
[1, 12, 2, 10, 11]
[6, 3, 12, 8, 4]
[11, 0, 12, 10, 9]
[10, 9, 1, 11, 5]
[3, 14, 12, 1, 11]
[13, 2, 4, 12, 11]
[9, 6, 4, 7, 14]
[6, 1, 3, 0, 2]
[3, 7, 2, 9, 4]
[9, 6, 7, 8, 1]
[14, 6, 0, 7, 11]
[8, 4, 0, 9, 3]
[13, 11, 6, 10, 3]
[9, 13, 2, 11, 4]
[13, 5, 11, 2, 7]
[10, 13, 11, 8, 1]
[6, 14, 12, 9, 0]
[6, 2, 1, 7, 14]
[11, 14, 9, 6, 13]
[2, 7, 1, 6, 3]
[2, 4, 8, 1, 5]
[0, 5, 6, 7, 2]
[13, 5, 0, 8, 1]
[1, 13, 0, 6, 4]
[13, 9, 14, 5, 1]
[11, 4, 14, 10, 5]
[8, 1, 7, 10, 2]
[4, 10, 9, 6, 5]
[1, 2, 13, 5, 7]
[2, 1, 8, 14, 11]
[14, 6, 7, 0, 4]
[12, 6, 3, 0, 11]
[13, 1, 9, 5, 7]
[2, 0, 1, 3, 4]
[0, 7, 11, 9, 5]
[8, 9, 14, 13, 7]
[2, 7, 0, 9, 10]
[2, 12, 5, 13, 0]
[7, 11, 3, 8, 2]
[2, 5, 6, 1, 3]
[11, 13, 1, 3, 9]
[14, 8, 12, 1, 2]
[0, 11, 7, 3, 9]
[10, 1, 13, 12, 2]
[4, 11, 1, 14, 6]
[12, 10, 8, 1, 5]
[6, 1, 4, 5, 13]
[7, 8, 1, 11, 14]
[11, 13, 2, 0, 12]
[4, 1, 6, 5, 9]
[10, 14, 8, 13, 1]
[4, 3, 7, 8, 0]
[12, 7, 10, 3, 11]
[9, 14, 8, 3, 6]
[12, 1, 8, 5, 4]
[14, 9, 10, 1, 4]
[13, 4, 12, 7, 1]
[3, 6, 8, 11, 14]
[10, 13, 8, 2, 12]
[7, 14, 0, 10, 9]
[11, 2, 9, 10, 6]
[13, 10, 11, 9, 3]
[13, 8, 5, 3, 6]
[0, 3, 8, 13, 11]
[6, 1, 9, 7, 12]
[7, 10, 2, 3, 5]
[14, 2, 6, 11, 5]
[9, 10, 2, 11, 8]
[8, 4, 7, 12, 6]
[12, 13, 8, 6, 0]
[14, 5, 2, 8, 7]
[9, 0, 11, 1, 7]
[5, 10, 4, 2, 9]
[11, 7, 10, 9, 8]
[2, 12, 1, 4, 6]
[8, 6, 14, 9, 2]
[5, 6, 13, 11, 8]
[11, 14, 4, 12, 13]
[1, 6, 12, 2, 13]
[8, 4, 0, 11, 13]
[5, 7, 3, 12, 9]
[12, 14, 4, 10, 0]
[9, 13, 11, 10, 3]
[8, 10, 0, 6, 3]
[8, 10, 5, 11, 6]
[9, 1, 5, 11, 2]
[2, 1, 6, 0, 14]
[11, 3, 7, 4, 0]
[4, 14, 3, 6, 11]
[12, 3, 9, 5, 13]
[0, 4, 3, 11, 12]
[2, 9, 6, 14, 10]
[4, 11, 9, 10, 2]
[0, 14, 5, 13, 10]
[11, 0, 5, 2, 14]
[9, 5, 1, 14, 12]
[0, 4, 12, 13, 14]
[5, 8, 14, 6, 10]
[6, 10, 12, 13, 1]
[11, 9, 2, 14, 3]
[8, 6, 12, 0, 7]
[0, 8, 14, 3, 7]
[10, 0, 7, 4, 5]
[12, 8, 5, 14, 6]
[4, 2, 7, 1, 10]
[11, 14, 10, 13, 2]
[10, 12, 7, 2, 0]
[1, 12, 11, 13, 7]
[13, 1, 5, 6, 3]
[5, 9, 13, 3, 6]
[10, 4, 9, 14, 13]
[8, 1, 0, 6, 4]
[14, 7, 12, 4, 10]
[11, 8, 1, 4, 5]
[2, 5, 0, 14, 3]
[7, 6, 12, 14, 4]
[14, 13, 2, 8, 11]
[9, 13, 5, 4, 3]
[9, 7, 11, 3, 5]
[14, 10, 0, 5, 11]
[8, 2, 14, 6, 13]
[7, 13, 12, 4, 11]
[9, 4, 7, 14, 12]
[9, 14, 10, 5, 8]
[7, 4, 10, 12, 9]
[4, 1, 12, 11, 13]
[12, 3, 2, 5, 8]
[6, 0, 7, 9, 8]
[2, 13, 1, 8, 14]
[12, 7, 9, 0, 5]
[1, 14, 9, 12, 13]
[4, 13, 0, 3, 8]
[6, 0, 1, 7, 10]
[14, 13, 2, 11, 5]
[13, 5, 6, 2, 11]
[9, 6, 12, 10, 1]
[5, 14, 3, 7, 12]
[0, 2, 10, 1, 5]
[5, 7, 4, 14, 0]
[11, 12, 0, 8, 2]
[3, 9, 1, 12, 13]
[6, 0, 9, 11, 13]
[7, 12, 3, 2, 6]
[11, 10, 8, 4, 14]
[4, 12, 3, 2, 8]
[7, 3, 1, 13, 14]
[3, 1, 2, 11, 13]
[7, 12, 0, 11, 8]
[8, 5, 6, 14, 1]
[10, 0, 5, 13, 9]
[8, 9, 7, 13, 6]
[7, 5, 2, 11, 8]
[1, 3, 13, 2, 10]
[4, 0, 3, 12, 6]
[3, 14, 12, 6, 9]
[9, 0, 5, 7, 11]
[7, 13, 8, 5, 14]
[0, 14, 7, 10, 9]
[12, 3, 11, 13, 9]
[3, 2, 1, 11, 0]
[8, 4, 5, 2, 9]
