P1,P2,...,Pn
[3, 12, 7, 10]
[8, 3, 7, 0]
[9, 6, 1, 10]
[6, 1, 8, 0]
[5, 7, 9, 11]
[9, 0, 3, 13]
[8, 12, 10, 2]
[1, 2, 12, 0]
[10, 9, 13, 4]
[14, 3, 8, 11]
[0, 7, 9, 10]
[4, 6, 11, 5]
[10, 8, 13, 11]
[3, 12, 9, 6]
[1, 4, 11, 8]
[14, 5, 1, 8]
[2, 12, 13, 1]
[10, 11, 6, 9]
[8, 4, 7, 3]
[8, 13, 4, 2]
[12, 10, 7, 5]
[3, 7, 6, 11]
[8, 3, 6, 11]
[7, 10, 6, 12]
[0, 2, 1, 5]
[1, 12, 8, 0]
[9, 0, 4, 14]
[4, 8, 7, 5]
[9, 2, 3, 1]
[2, 7, 13, 11]
[10, 6, 0, 12]
[8, 2, 9, 12]
[13, 5, 0, 6]
[6, 13, 14, 5]
[3, 14, 13, 1]
[3, 7, 10, 6]
[2, 10, 14, 7]
[13, 2, 12, 3]
[12, 1, 6, 2]
[13, 12, 11, 4]
[10, 0, 12, 8]
[0, 9, 3, 4]
[3, 0, 1, 11]
[13, 3, 6, 10]
[2, 3, 13, 9]
[9, 5, 3, 7]
[6, 8, 9, 3]
[0, 3, 13, 5]
[4, 2, 14, 9]
[4, 12, 8, 3]
[14, 5, 1, 9]
[10, 2, 6, 11]
[9, 13, 0, 2]
[7, 2, 0, 8]
[13, 6, 9, 1]
[11, 5, 9, 8]
[10, 11, 6, 9]
[12, 13, 8, 14]
[1, 2, 9, 13]
[3, 14, 4, 1]
[7, 2, 3, 11]
[8, 1, 10, 11]
[12, 10, 5, 1]
[11, 6, 1, 5]
[9, 12, 1, 14]
[1, 7, 3, 11]
[8, 0, 3, 13]
[6, 8, 13, 14]
[10, 4, 8, 2]
[10, 13, 9, 12]
[6, 11, 0, 7]
[2, 6, 3, 7]
[2, 7, 5, 11]
[11, 2, 8, 10]
[6, 14, 0, 7]
[9, 7, 5, 11]
[9, 5, 4, 6]
[3, 14, 0, 9]
[14, 5, 10, 6]
[12, 8, 3, 0]
[6, 10, 14, 2]
[6, 14, 9, 13]
[10, 14, 8, 4]
[2, 5, 0, 7]
[9, 13, 2, 1]
[5, 13, 11, 1]
[6, 9, 14, 1]
[11, 8, 6, 10]
[3, 9, 4, 11]
[5, 10, 12, 14]
[4, 13, 8, 10]
[10, 12, 0, 2]
[0, 12, 14, 6]
[0, 14, 5, 10]
[8, 14, 0, 4]
[9, 8, 6, 3]
[0, 2, 4, 9]
[6, 1, 12, 7]
[7, 4, 6, 3]
[6, 3, 11, 10]
[13, 11, 2, 3]
[10, 8, 0, 9]
[9, 6, 14, 7]
[9, 1, 0, 13]
[12, 1, 2, 7]
[4, 5, 6, 3]
[1, 9, 4, 14]
[9, 6, 0, 2]
[10, 11, 6, 8]
[8, 0, 1, 12]
[2, 12, 6, 7]
[6, 7, 13, 3]
