P1,P2,...,Pn
[0, 14, 8, 9, 7]
[10, 14, 9, 1, 0]
[0, 1, 11, 6, 3]
[8, 7, 6, 2, 0]
[8, 0, 13, 11, 12]
[4, 13, 10, 0, 5]
[13, 3, 4, 14, 2]
[4, 8, 13, 0, 11]
[13, 5, 4, 8, 6]
[3, 10, 4, 2, 0]
[1, 10, 5, 9, 0]
[7, 9, 12, 11, 10]
[0, 9, 1, 14, 8]
[14, 6, 11, 3, 4]
[1, 4, 5, 7, 14]
[4, 2, 9, 5, 8]
[1, 5, 12, 0, 9]
[10, 11, 6, 12, 8]
[2, 12, 7, 10, 3]
[4, 8, 6, 11, 2]
[6, 10, 12, 2, 14]
[5, 0, 10, 13, 14]
[6, 13, 11, 4, 0]
[10, 1, 0, 14, 7]
[12, 4, 11, 2, 9]
[2, 1, 7, 0, 10]
[10, 1, 3, 5, 6]
[12, 9, 6, 4, 13]
[6, 3, 4, 8, 13]
[1, 0, 9, 5, 6]
[0, 12, 10, 9, 7]
[14, 3, 13, 1, 8]
[14, 13, 0, 9, 2]
[0, 11, 14, 8, 5]
[6, 7, 3, 9, 8]
[4, 13, 9, 12, 5]
[6, 1, 9, 2, 4]
[0, 7, 9, 12, 8]
[8, 4, 6, 0, 13]
[3, 5, 8, 13, 1]
[8, 3, 13, 1, 11]
[10, 14, 0, 3, 11]
[4, 9, 7, 10, 2]
[7, 1, 8, 11, 0]
[14, 13, 8, 4, 0]
[2, 13, 7, 12, 4]
[3, 13, 2, 14, 5]
[7, 3, 1, 0, 6]
[4, 7, 2, 13, 12]
