P1,P2,...,Pn
[5, 12, 6, 3, 10]
[5, 6, 14, 11, 0]
[8, 1, 2, 10, 11]
[14, 3, 2, 13, 11]
[12, 4, 7, 1, 11]
[6, 5, 13, 4, 2]
[2, 5, 11, 7, 9]
[8, 5, 14, 6, 3]
[9, 14, 7, 4, 1]
[11, 7, 13, 2, 12]
[6, 11, 7, 5, 14]
[2, 3, 11, 10, 4]
[12, 1, 13, 3, 14]
[7, 1, 12, 9, 11]
[1, 14, 5, 4, 12]
[9, 10, 13, 14, 4]
[1, 6, 9, 3, 10]
[8, 3, 0, 14, 5]
[8, 7, 3, 13, 9]
[0, 4, 1, 12, 7]
[8, 1, 13, 14, 2]
[13, 9, 7, 4, 10]
[2, 14, 5, 0, 8]
[7, 2, 10, 14, 3]
[13, 4, 11, 6, 0]
[10, 2, 3, 8, 5]
[1, 6, 5, 11, 4]
[7, 6, 14, 13, 10]
[5, 1, 7, 14, 13]
[6, 0, 7, 13, 14]
[4, 11, 1, 0, 5]
[9, 11, 0, 6, 8]
[5, 10, 8, 2, 1]
[6, 12, 13, 4, 14]
[10, 8, 12, 14, 7]
[13, 11, 8, 14, 6]
[4, 11, 0, 5, 14]
[3, 1, 11, 4, 9]
[1, 4, 0, 5, 11]
[14, 3, 9, 2, 11]
[5, 2, 1, 9, 14]
[13, 3, 10, 7, 9]
[12, 4, 5, 11, 13]
[6, 13, 9, 3, 8]
[10, 5, 11, 6, 12]
[10, 11, 4, 0, 1]
[2, 12, 5, 9, 13]
[11, 9, 4, 0, 13]
[8, 5, 7, 9, 13]
[6, 1, 12, 7, 11]
[6, 4, 5, 7, 9]
[7, 8, 5, 6, 0]
[13, 4, 8, 5, 0]
[5, 0, 2, 4, 6]
[4, 3, 13, 1, 14]
[2, 3, 5, 14, 8]
[9, 2, 14, 0, 12]
[7, 5, 6, 8, 12]
[2, 14, 10, 7, 13]
[2, 11, 3, 12, 8]
[14, 3, 1, 5, 11]
[8, 5, 9, 10, 6]
[0, 5, 3, 9, 2]
[4, 13, 2, 12, 6]
[10, 0, 12, 6, 9]
[0, 4, 11, 5, 3]
[8, 7, 3, 5, 13]
[8, 12, 13, 0, 5]
[13, 9, 5, 10, 7]
[0, 7, 10, 14, 4]
[2, 12, 0, 7, 1]
[5, 1, 8, 11, 6]
[14, 0, 12, 6, 7]
[6, 10, 12, 4, 3]
[0, 13, 11, 7, 6]
[3, 2, 14, 13, 11]
[13, 5, 2, 1, 0]
[4, 2, 10, 12, 1]
[14, 3, 4, 2, 9]
[2, 4, 7, 13, 8]
[11, 12, 2, 4, 1]
[7, 2, 10, 13, 3]
[1, 2, 0, 6, 12]
[2, 1, 12, 14, 7]
[8, 1, 13, 0, 11]
[13, 11, 10, 0, 3]
[1, 11, 14, 3, 0]
[2, 7, 4, 1, 13]
[11, 0, 2, 4, 14]
[12, 6, 5, 13, 7]
[8, 1, 13, 2, 4]
[12, 7, 3, 10, 13]
[13, 0, 11, 10, 12]
[12, 3, 0, 4, 2]
[1, 7, 6, 9, 12]
[0, 9, 13, 6, 5]
[3, 7, 11, 1, 4]
[9, 5, 0, 10, 4]
[3, 0, 2, 13, 11]
[13, 12, 7, 11, 2]
[5, 0, 12, 6, 10]
[7, 4, 12, 8, 13]
[3, 1, 11, 5, 6]
[8, 14, 7, 4, 2]
[12, 2, 6, 9, 7]
[8, 10, 14, 12, 4]
[11, 3, 14, 13, 0]
[9, 5, 2, 11, 12]
[4, 10, 14, 7, 9]
[1, 11, 12, 10, 0]
[2, 9, 3, 13, 8]
[4, 8, 3, 0, 5]
[5, 8, 14, 0, 10]
[7, 11, 4, 6, 5]
[3, 1, 8, 6, 9]
[11, 13, 7, 5, 6]
[7, 8, 6, 11, 1]
[11, 1, 14, 2, 12]
[1, 13, 7, 8, 12]
[14, 10, 5, 9, 8]
[3, 6, 5, 9, 11]
[4, 11, 7, 9, 3]
[11, 1, 8, 4, 0]
[12, 3, 1, 9, 2]
[12, 13, 10, 11, 4]
[14, 2, 1, 10, 8]
[5, 4, 10, 11, 6]
[12, 4, 11, 0, 5]
[12, 9, 0, 13, 4]
[9, 1, 8, 6, 13]
[13, 4, 7, 0, 3]
[3, 4, 13, 14, 5]
[0, 10, 5, 13, 14]
[4, 9, 7, 11, 0]
[6, 5, 1, 10, 12]
[13, 8, 6, 11, 9]
[9, 11, 3, 4, 14]
[9, 3, 12, 13, 10]
[8, 11, 5, 7, 2]
[4, 7, 10, 0, 1]
[7, 10, 4, 2, 13]
[3, 4, 1, 9, 12]
[6, 12, 0, 7, 8]
[4, 6, 9, 2, 7]
[9, 2, 14, 5, 12]
[14, 6, 10, 7, 11]
[4, 8, 9, 13, 6]
[8, 11, 12, 1, 6]
