P1,P2,...,Pn
[2, 4, 3, 0, 14]
[9, 14, 12, 0, 2]
[14, 2, 0, 11, 7]
[9, 3, 11, 12, 10]
[2, 14, 10, 9, 5]
[14, 5, 1, 7, 13]
[14, 12, 3, 4, 9]
[9, 2, 7, 1, 11]
[10, 14, 12, 0, 9]
[12, 1, 9, 13, 2]
[6, 7, 14, 1, 0]
[10, 2, 1, 14, 6]
[1, 6, 8, 2, 3]
[0, 9, 2, 10, 7]
[9, 2, 6, 14, 10]
[6, 11, 4, 14, 10]
[10, 2, 4, 7, 1]
[10, 6, 0, 13, 1]
[6, 14, 4, 3, 1]
[10, 8, 9, 5, 2]
[6, 11, 3, 9, 10]
[3, 2, 4, 13, 1]
[3, 5, 6, 9, 0]
[14, 8, 1, 11, 12]
[6, 10, 12, 11, 3]
[8, 14, 3, 1, 12]
[12, 13, 2, 3, 7]
[2, 5, 3, 11, 7]
[12, 7, 1, 6, 10]
[8, 2, 5, 6, 9]
[13, 4, 1, 10, 6]
[8, 6, 0, 14, 1]
[11, 14, 13, 10, 5]
[7, 13, 0, 11, 8]
[1, 13, 5, 2, 14]
[2, 14, 1, 9, 3]
[10, 11, 6, 7, 1]
[8, 1, 7, 10, 2]
[10, 0, 8, 7, 1]
[5, 1, 6, 12, 3]
[2, 1, 9, 8, 14]
[7, 10, 2, 14, 3]
[1, 0, 10, 13, 2]
[1, 2, 10, 5, 11]
[12, 6, 7, 2, 4]
[1, 5, 12, 10, 0]
[4, 11, 6, 5, 13]
[5, 11, 0, 8, 12]
[14, 3, 9, 11, 10]
[13, 8, 9, 11, 3]
[11, 6, 8, 5, 2]
[10, 5, 2, 12, 0]
[10, 8, 11, 3, 13]
[10, 0, 9, 14, 7]
[9, 4, 8, 1, 13]
[0, 5, 11, 3, 9]
[9, 14, 4, 12, 3]
[6, 12, 14, 4, 7]
[9, 3, 4, 10, 2]
[12, 5, 0, 8, 2]
[0, 1, 3, 11, 10]
[3, 11, 12, 14, 13]
[7, 0, 6, 8, 1]
[7, 4, 12, 9, 14]
[6, 10, 11, 0, 13]
[9, 2, 14, 8, 12]
[11, 3, 6, 14, 5]
[12, 13, 3, 4, 7]
[13, 2, 11, 0, 14]
[11, 8, 3, 10, 14]
[12, 7, 0, 6, 1]
[11, 6, 3, 7, 5]
[12, 8, 0, 7, 4]
[12, 5, 10, 11, 1]
[13, 12, 4, 11, 6]
[10, 9, 7, 0, 13]
[1, 5, 4, 11, 3]
[14, 0, 2, 7, 8]
[13, 3, 8, 5, 0]
[4, 1, 7, 11, 12]
[12, 11, 6, 7, 10]
[0, 13, 10, 11, 9]
[0, 10, 13, 4, 9]
[14, 2, 9, 3, 5]
[1, 0, 11, 13, 9]
[4, 0, 5, 6, 8]
[5, 9, 3, 10, 12]
[12, 14, 11, 6, 1]
[14, 6, 8, 4, 11]
[6, 13, 4, 12, 10]
[10, 6, 11, 9, 8]
[0, 6, 10, 12, 7]
[8, 14, 0, 12, 13]
[12, 14, 5, 6, 3]
[7, 14, 13, 0, 12]
[11, 2, 12, 8, 7]
[3, 7, 14, 6, 9]
[2, 6, 4, 1, 5]
[12, 9, 6, 5, 3]
[8, 2, 13, 14, 7]
[1, 13, 11, 4, 3]
[14, 2, 12, 3, 7]
[5, 2, 11, 9, 0]
[0, 8, 9, 4, 13]
[5, 7, 14, 11, 12]
[5, 6, 1, 2, 4]
[3, 2, 6, 9, 12]
[12, 11, 5, 8, 9]
[13, 11, 10, 12, 14]
[6, 12, 1, 0, 4]
[2, 9, 1, 13, 10]
[6, 5, 3, 7, 14]
[7, 8, 14, 12, 3]
[12, 8, 7, 14, 0]
[5, 13, 3, 10, 7]
[7, 10, 13, 4, 9]
[1, 11, 12, 14, 5]
[14, 1, 10, 3, 13]
[2, 4, 11, 8, 12]
[13, 5, 10, 12, 11]
[9, 4, 14, 8, 12]
[6, 14, 12, 1, 8]
[12, 5, 3, 4, 2]
[7, 8, 14, 6, 12]
