P1,P2,...,Pn
[0, 14, 5, 3]
[3, 8, 12, 14]
[0, 9, 1, 8]
[8, 6, 1, 11]
[5, 4, 8, 1]
[3, 5, 13, 10]
[5, 3, 2, 9]
[12, 13, 9, 3]
[3, 2, 8, 10]
[14, 6, 10, 2]
[13, 10, 4, 0]
[8, 11, 5, 4]
[4, 0, 11, 9]
[5, 13, 2, 3]
[11, 12, 14, 0]
[5, 8, 13, 3]
[13, 7, 10, 9]
[0, 12, 6, 13]
[10, 8, 4, 6]
[10, 1, 5, 11]
[0, 13, 2, 14]
[7, 14, 3, 10]
[0, 13, 11, 10]
[13, 14, 3, 2]
[5, 13, 4, 9]
[11, 8, 6, 12]
[7, 5, 8, 2]
[6, 2, 13, 1]
[10, 13, 6, 7]
[8, 1, 0, 2]
[11, 6, 0, 14]
[8, 2, 12, 14]
[14, 13, 3, 8]
[9, 3, 14, 6]
[2, 7, 4, 1]
[4, 1, 6, 10]
[5, 2, 10, 6]
[8, 4, 0, 2]
[0, 7, 6, 9]
[6, 2, 8, 11]
[10, 9, 2, 1]
[0, 6, 3, 8]
[12, 14, 11, 9]
[7, 6, 4, 11]
[10, 0, 11, 8]
[8, 6, 2, 5]
[8, 1, 13, 6]
[5, 4, 14, 11]
[6, 1, 14, 10]
[10, 7, 12, 11]
[0, 6, 8, 7]
[12, 11, 10, 9]
[12, 14, 0, 9]
[8, 13, 12, 7]
[1, 7, 11, 3]
[6, 7, 9, 14]
[12, 8, 10, 4]
[14, 2, 9, 7]
[0, 2, 7, 11]
[6, 3, 10, 14]
[14, 3, 2, 12]
[11, 9, 10, 7]
[0, 6, 12, 11]
[4, 9, 6, 8]
[10, 9, 1, 14]
[2, 7, 1, 8]
[13, 10, 1, 8]
[0, 7, 13, 4]
[12, 7, 13, 10]
[3, 14, 6, 10]
[7, 1, 12, 8]
[8, 14, 7, 4]
[13, 7, 12, 10]
[10, 12, 3, 5]
[7, 6, 4, 8]
[1, 4, 10, 2]
[7, 0, 2, 5]
[13, 6, 8, 4]
[14, 13, 2, 12]
[12, 8, 5, 3]
[7, 8, 9, 11]
[0, 3, 13, 14]
[8, 10, 4, 9]
[7, 13, 12, 5]
[6, 2, 11, 0]
[0, 5, 8, 2]
[12, 11, 7, 3]
[3, 13, 14, 2]
[10, 12, 3, 4]
[1, 9, 6, 3]
[1, 14, 0, 4]
[1, 4, 2, 10]
[12, 10, 13, 6]
[10, 8, 1, 6]
[11, 5, 1, 4]
[3, 8, 7, 4]
[0, 7, 5, 8]
[6, 2, 12, 5]
[8, 11, 7, 0]
[2, 12, 4, 0]
[4, 14, 0, 6]
[5, 10, 7, 13]
[14, 7, 0, 13]
[13, 7, 3, 12]
[1, 9, 5, 7]
[4, 2, 13, 10]
[1, 6, 14, 8]
[5, 9, 1, 13]
[8, 0, 5, 10]
[6, 8, 9, 11]
[2, 13, 11, 9]
[5, 1, 12, 9]
[6, 0, 2, 7]
[4, 10, 12, 7]
[12, 2, 13, 8]
[9, 11, 0, 1]
[13, 2, 11, 1]
[8, 7, 14, 4]
[3, 2, 14, 0]
[12, 9, 11, 1]
[1, 7, 11, 9]
[13, 5, 10, 4]
[3, 1, 7, 2]
[14, 13, 2, 4]
[4, 2, 6, 9]
[9, 14, 13, 12]
[3, 0, 13, 2]
[6, 0, 7, 1]
[6, 14, 9, 11]
[5, 6, 1, 8]
[8, 2, 12, 11]
[2, 9, 3, 7]
[8, 14, 12, 4]
[12, 11, 3, 14]
[12, 2, 1, 10]
[3, 8, 7, 1]
[2, 8, 10, 11]
[1, 10, 4, 0]
[12, 8, 9, 14]
[1, 0, 14, 9]
[11, 14, 13, 12]
[0, 9, 11, 2]
