P1,P2,...,Pn
[3, 12, 13, 0]
[5, 7, 2, 9]
[13, 12, 0, 9]
[1, 4, 8, 11]
[7, 12, 2, 0]
[4, 14, 6, 13]
[5, 0, 9, 2]
[1, 12, 10, 11]
[2, 9, 3, 4]
[11, 5, 7, 10]
[9, 10, 2, 3]
[3, 1, 8, 5]
[14, 9, 4, 10]
[8, 9, 3, 13]
[12, 8, 3, 4]
[3, 4, 11, 2]
[2, 7, 9, 4]
[7, 2, 14, 5]
[6, 9, 14, 7]
[2, 10, 7, 12]
[9, 4, 11, 8]
[4, 14, 9, 6]
[11, 3, 8, 9]
[7, 4, 5, 3]
[14, 10, 12, 4]
[6, 12, 5, 13]
[7, 1, 0, 12]
[2, 8, 14, 0]
[5, 2, 14, 12]
[1, 0, 12, 4]
[5, 0, 4, 7]
[8, 3, 12, 2]
[5, 6, 3, 4]
[8, 14, 6, 2]
[7, 10, 9, 6]
[9, 0, 10, 4]
[13, 6, 7, 14]
[5, 4, 7, 13]
[3, 11, 0, 7]
[0, 12, 4, 5]
[4, 6, 2, 12]
[9, 13, 12, 14]
[8, 10, 1, 2]
[8, 7, 2, 0]
[8, 2, 1, 7]
[7, 4, 1, 9]
[4, 3, 11, 0]
[0, 6, 11, 5]
[2, 14, 0, 9]
[6, 1, 14, 3]
[7, 8, 12, 0]
[2, 12, 3, 9]
[0, 12, 4, 9]
[4, 11, 0, 2]
[12, 14, 0, 3]
[14, 5, 8, 13]
[10, 1, 3, 4]
[0, 13, 9, 12]
[13, 0, 4, 10]
[13, 1, 6, 9]
[12, 3, 5, 11]
[14, 9, 1, 0]
[3, 1, 0, 14]
[7, 13, 1, 0]
[6, 13, 9, 11]
[3, 5, 6, 1]
[8, 14, 12, 0]
[0, 4, 9, 10]
[0, 8, 1, 10]
[12, 13, 0, 3]
[4, 8, 7, 9]
[5, 3, 13, 8]
[2, 14, 9, 8]
[6, 4, 8, 2]
[0, 12, 9, 2]
[14, 11, 9, 8]
[12, 8, 11, 3]
[6, 7, 2, 10]
[10, 1, 2, 12]
[13, 4, 3, 12]
[14, 9, 0, 4]
[8, 3, 11, 5]
[11, 0, 9, 14]
[3, 8, 11, 10]
[5, 11, 2, 9]
[4, 9, 10, 0]
[11, 14, 3, 4]
[12, 0, 9, 14]
[12, 6, 7, 14]
[13, 0, 1, 3]
[10, 4, 14, 1]
[10, 8, 4, 0]
[0, 14, 2, 1]
[7, 1, 9, 5]
[13, 0, 14, 7]
[5, 8, 4, 1]
[6, 14, 9, 1]
[1, 8, 2, 5]
[1, 10, 7, 8]
[9, 0, 14, 3]
[9, 14, 1, 2]
[13, 11, 12, 4]
[14, 11, 9, 7]
[12, 11, 1, 3]
[1, 7, 3, 14]
[14, 1, 12, 0]
[8, 1, 2, 14]
[13, 12, 14, 8]
[1, 8, 2, 7]
[8, 14, 4, 7]
[9, 3, 10, 13]
[2, 6, 8, 4]
[3, 6, 9, 2]
[10, 5, 2, 8]
[4, 9, 11, 13]
[12, 3, 13, 6]
[0, 1, 6, 7]
[1, 9, 8, 3]
[5, 1, 0, 12]
[6, 7, 11, 4]
[9, 3, 12, 14]
[13, 4, 1, 7]
[5, 10, 6, 13]
[2, 5, 6, 11]
[12, 10, 6, 13]
[4, 13, 6, 7]
[2, 1, 5, 4]
[12, 1, 9, 0]
[8, 0, 4, 1]
[10, 7, 4, 8]
[14, 10, 3, 4]
[7, 13, 1, 14]
[7, 13, 12, 0]
[7, 2, 10, 5]
[2, 5, 10, 4]
[9, 5, 2, 7]
[4, 5, 7, 2]
[12, 8, 9, 0]
[2, 3, 5, 11]
[12, 10, 11, 14]
[6, 5, 3, 9]
[2, 11, 8, 12]
[9, 10, 14, 4]
[12, 9, 2, 1]
[6, 13, 8, 5]
[5, 8, 12, 3]
[6, 0, 8, 4]
[0, 1, 7, 10]
[5, 13, 11, 14]
