P1,P2,...,Pn
[13, 1, 2, 7]
[9, 10, 13, 3]
[2, 8, 5, 3]
[6, 9, 7, 3]
[0, 3, 11, 12]
[8, 0, 5, 9]
[2, 9, 7, 6]
[7, 3, 6, 8]
[14, 1, 11, 6]
[13, 5, 4, 11]
[1, 4, 11, 7]
[5, 12, 8, 4]
[1, 7, 10, 2]
[6, 13, 14, 11]
[6, 12, 1, 0]
[4, 8, 9, 6]
[7, 8, 11, 6]
[5, 9, 2, 6]
[6, 10, 1, 2]
[9, 11, 8, 12]
[12, 14, 2, 4]
[7, 6, 8, 2]
[9, 10, 2, 12]
[3, 4, 6, 10]
[1, 5, 10, 6]
[7, 8, 5, 14]
[1, 8, 13, 12]
[13, 7, 3, 1]
[5, 13, 11, 8]
[14, 8, 13, 2]
[11, 4, 1, 6]
[4, 0, 12, 3]
[9, 11, 3, 0]
[4, 11, 2, 12]
[5, 12, 7, 13]
[1, 8, 11, 7]
[5, 0, 3, 6]
[8, 9, 13, 3]
[12, 11, 13, 7]
[11, 8, 4, 12]
[9, 8, 7, 12]
[13, 3, 11, 2]
[1, 13, 6, 14]
[12, 2, 14, 13]
[8, 13, 4, 2]
[4, 11, 8, 6]
[14, 6, 12, 13]
[11, 10, 14, 4]
[10, 8, 1, 4]
[10, 7, 11, 12]
[9, 12, 6, 4]
[5, 14, 12, 3]
[8, 7, 3, 1]
[11, 5, 7, 1]
[5, 0, 13, 1]
[2, 5, 13, 12]
[13, 8, 1, 12]
[11, 5, 0, 2]
[0, 13, 7, 4]
[5, 3, 8, 14]
[9, 6, 13, 4]
[4, 2, 0, 13]
[0, 7, 4, 9]
[4, 9, 8, 7]
[4, 1, 3, 5]
[2, 0, 5, 11]
[3, 2, 14, 12]
[8, 2, 9, 14]
[13, 8, 7, 10]
[5, 0, 12, 9]
[4, 13, 11, 3]
[4, 6, 1, 2]
[1, 6, 4, 12]
[12, 4, 8, 5]
[8, 3, 12, 10]
[7, 1, 11, 0]
[5, 2, 13, 10]
[3, 10, 0, 1]
[13, 10, 0, 7]
[14, 10, 5, 12]
[11, 13, 4, 14]
[12, 8, 2, 0]
[2, 13, 12, 5]
[2, 0, 6, 12]
[9, 5, 10, 1]
[9, 2, 14, 12]
[10, 5, 1, 14]
[10, 2, 7, 1]
[13, 7, 6, 3]
[11, 4, 0, 1]
[3, 12, 9, 2]
[9, 12, 8, 13]
[11, 8, 12, 6]
[2, 14, 7, 1]
[11, 2, 6, 7]
[3, 5, 0, 14]
[11, 5, 7, 4]
[6, 9, 7, 13]
[11, 5, 9, 0]
[0, 7, 10, 3]
