P1,P2,...,Pn
[9, 7, 11, 10]
[4, 8, 9, 0]
[11, 0, 3, 6]
[2, 8, 7, 4]
[5, 7, 11, 10]
[10, 0, 9, 1]
[10, 14, 6, 7]
[3, 13, 10, 4]
[14, 6, 13, 5]
[3, 11, 8, 2]
[8, 0, 5, 12]
[3, 13, 0, 4]
[4, 0, 3, 2]
[5, 3, 12, 2]
[5, 3, 10, 6]
[3, 9, 1, 2]
[1, 10, 4, 12]
[4, 8, 2, 3]
[0, 9, 14, 10]
[10, 13, 2, 7]
[14, 4, 12, 9]
[0, 11, 14, 2]
[7, 9, 1, 3]
[10, 9, 12, 2]
[10, 12, 1, 13]
[5, 2, 12, 3]
[6, 5, 1, 8]
[12, 0, 7, 6]
[0, 9, 1, 12]
[1, 14, 2, 3]
[7, 1, 2, 0]
[1, 10, 14, 6]
[9, 2, 7, 13]
[1, 6, 3, 13]
[4, 10, 9, 13]
[1, 11, 14, 7]
[12, 0, 13, 3]
[10, 4, 5, 14]
[0, 6, 4, 13]
[1, 0, 4, 7]
[9, 0, 3, 4]
[6, 2, 10, 5]
[11, 10, 8, 14]
[11, 0, 8, 7]
[13, 12, 7, 14]
[2, 12, 9, 8]
[1, 9, 12, 6]
[6, 4, 12, 1]
[8, 5, 14, 7]
[9, 2, 4, 1]
[4, 14, 5, 12]
[0, 2, 4, 14]
[10, 11, 2, 14]
[1, 11, 9, 4]
[0, 10, 14, 8]
[9, 14, 11, 7]
[7, 3, 1, 11]
[9, 10, 7, 3]
[11, 2, 6, 13]
[13, 12, 14, 7]
[0, 2, 8, 3]
[6, 7, 8, 12]
[2, 8, 4, 13]
[0, 6, 4, 8]
[13, 6, 11, 3]
[7, 11, 0, 1]
[7, 12, 1, 5]
[2, 7, 13, 1]
[10, 4, 2, 3]
[1, 12, 8, 11]
[0, 12, 11, 2]
[12, 13, 6, 5]
[12, 2, 8, 11]
[2, 0, 3, 12]
[12, 7, 8, 3]
[2, 0, 8, 7]
