P1,P2,...,Pn
[10, 3, 11, 2]
[13, 5, 4, 0]
[0, 8, 7, 12]
[12, 1, 2, 6]
[13, 5, 2, 1]
[9, 13, 7, 5]
[9, 5, 2, 14]
[13, 7, 11, 1]
[12, 3, 2, 8]
[1, 9, 13, 2]
[2, 7, 11, 0]
[12, 14, 6, 4]
[1, 2, 6, 4]
[7, 5, 3, 6]
[3, 10, 12, 4]
[14, 7, 0, 1]
[1, 2, 5, 3]
[2, 10, 1, 0]
[3, 1, 11, 12]
[6, 14, 4, 9]
[11, 9, 2, 10]
[11, 9, 7, 14]
[10, 7, 11, 12]
[10, 1, 9, 14]
[3, 12, 5, 1]
[11, 1, 9, 7]
[9, 2, 12, 11]
[13, 1, 6, 8]
[14, 8, 11, 5]
[12, 10, 5, 6]
[0, 10, 13, 14]
[13, 10, 2, 3]
[14, 6, 8, 1]
[13, 6, 0, 4]
[11, 14, 12, 13]
[10, 12, 0, 8]
[1, 5, 6, 2]
[11, 3, 8, 2]
[8, 9, 11, 6]
[5, 3, 2, 8]
[8, 6, 4, 5]
[1, 0, 9, 3]
[14, 5, 11, 7]
[4, 8, 13, 6]
[5, 0, 9, 3]
[1, 14, 11, 4]
[14, 3, 0, 9]
[8, 12, 2, 5]
[2, 11, 10, 5]
[12, 8, 4, 7]
[5, 7, 9, 6]
[14, 3, 4, 8]
[13, 7, 1, 6]
[4, 1, 2, 6]
[0, 3, 11, 6]
[10, 14, 13, 6]
[14, 5, 6, 2]
[4, 2, 14, 8]
[14, 8, 6, 1]
[1, 10, 5, 11]
[3, 9, 8, 1]
[6, 13, 11, 10]
[14, 13, 12, 4]
[11, 7, 8, 9]
[10, 1, 12, 14]
[4, 7, 3, 14]
[9, 8, 5, 6]
[5, 14, 7, 9]
[10, 11, 7, 8]
[12, 11, 3, 0]
[3, 12, 2, 6]
[4, 11, 9, 2]
[4, 1, 8, 10]
[5, 4, 3, 10]
[8, 3, 7, 4]
[13, 4, 3, 12]
[10, 9, 2, 6]
[5, 9, 10, 2]
[13, 8, 4, 3]
[1, 11, 5, 9]
[8, 5, 12, 14]
[11, 10, 9, 7]
[14, 0, 11, 2]
[4, 2, 13, 8]
[1, 12, 3, 8]
[0, 1, 7, 5]
[7, 3, 2, 8]
[1, 11, 0, 7]
[4, 5, 12, 11]
[14, 12, 0, 5]
[11, 8, 4, 5]
[6, 8, 9, 10]
[9, 14, 7, 8]
[2, 10, 4, 1]
[3, 0, 5, 6]
[9, 6, 10, 2]
[9, 13, 10, 0]
[5, 14, 6, 10]
[1, 7, 5, 13]
[11, 2, 0, 3]
[5, 3, 10, 4]
[12, 11, 0, 13]
[9, 4, 5, 3]
[11, 3, 6, 12]
[13, 9, 7, 10]
[7, 13, 3, 14]
[8, 0, 12, 10]
[12, 11, 3, 2]
[11, 13, 7, 0]
[5, 14, 1, 9]
[2, 0, 8, 6]
[1, 4, 13, 11]
[5, 6, 11, 4]
[10, 11, 7, 5]
[12, 13, 14, 3]
[10, 2, 3, 14]
[1, 4, 14, 6]
[11, 10, 2, 8]
[1, 10, 11, 12]
[12, 7, 4, 10]
[14, 1, 9, 8]
[9, 7, 5, 11]
[14, 9, 4, 8]
[7, 12, 2, 8]
[3, 0, 11, 10]
[13, 14, 1, 11]
[2, 14, 7, 9]
[13, 11, 10, 4]
[7, 11, 6, 12]
[9, 10, 4, 14]
[4, 12, 9, 13]
[8, 9, 0, 14]
[11, 10, 0, 14]
[0, 2, 3, 12]
[7, 10, 6, 0]
[14, 0, 1, 5]
[7, 5, 10, 6]
[14, 8, 9, 11]
[3, 10, 11, 2]
[13, 0, 4, 3]
[4, 12, 14, 5]
[1, 12, 8, 10]
[12, 6, 3, 4]
[12, 10, 14, 6]
[8, 12, 1, 3]
[7, 2, 5, 14]
[10, 1, 9, 14]
[0, 13, 5, 4]
[11, 10, 7, 4]
[0, 1, 3, 5]
[1, 6, 5, 13]
[3, 1, 9, 7]
[3, 14, 10, 1]
[11, 6, 10, 8]
[10, 0, 8, 12]
[7, 13, 4, 1]
[13, 4, 8, 12]
[12, 3, 5, 0]
[14, 4, 11, 8]
[9, 13, 4, 5]
[6, 7, 14, 13]
[10, 3, 4, 9]
[9, 13, 6, 2]
[14, 3, 13, 9]
[14, 13, 9, 6]
[10, 5, 1, 0]
[5, 8, 12, 13]
[3, 0, 11, 10]
[11, 6, 2, 9]
[5, 3, 4, 10]
[14, 9, 5, 13]
[10, 6, 9, 4]
[5, 10, 11, 4]
[11, 7, 4, 14]
[9, 3, 2, 1]
[8, 13, 4, 10]
[11, 3, 6, 7]
[13, 11, 3, 0]
[2, 4, 14, 7]
[9, 12, 4, 13]
[13, 12, 1, 2]
[0, 7, 14, 11]
[5, 8, 1, 7]
[3, 10, 0, 5]
[8, 13, 1, 4]
[1, 13, 14, 4]
[1, 14, 7, 11]
[6, 8, 11, 13]
