P1,P2,...,Pn
[1, 8, 3, 14, 4]
[0, 11, 1, 2, 13]
[11, 13, 10, 12, 7]
[10, 9, 8, 7, 14]
[2, 9, 3, 13, 6]
[12, 11, 4, 13, 1]
[2, 5, 9, 4, 13]
[14, 9, 11, 8, 12]
[6, 9, 2, 0, 8]
[8, 13, 1, 6, 10]
[0, 8, 4, 14, 3]
[0, 10, 8, 13, 3]
[2, 4, 5, 14, 6]
[14, 4, 3, 8, 9]
[6, 8, 5, 1, 12]
[9, 11, 3, 6, 4]
[11, 0, 12, 4, 5]
[12, 4, 1, 11, 0]
[2, 5, 14, 13, 3]
[5, 8, 12, 11, 2]
[1, 11, 3, 6, 9]
[4, 2, 12, 5, 7]
[13, 4, 0, 12, 11]
[12, 0, 11, 1, 6]
[2, 3, 13, 4, 10]
[11, 3, 12, 1, 7]
[4, 9, 5, 14, 0]
[7, 6, 10, 11, 1]
[5, 9, 7, 11, 4]
[8, 6, 7, 0, 4]
[7, 10, 8, 12, 14]
[2, 12, 1, 7, 13]
[8, 3, 12, 2, 10]
[0, 4, 11, 7, 13]
[3, 1, 6, 0, 7]
[13, 7, 12, 4, 11]
[4, 1, 8, 5, 13]
[1, 7, 9, 10, 13]
[7, 13, 12, 8, 2]
[9, 14, 5, 13, 2]
[2, 9, 1, 0, 5]
[4, 14, 13, 9, 12]
[1, 9, 10, 12, 0]
[13, 2, 3, 11, 7]
[12, 14, 5, 1, 6]
[0, 13, 4, 1, 12]
[8, 5, 7, 6, 4]
[10, 12, 8, 0, 3]
[5, 6, 8, 10, 9]
[13, 0, 1, 2, 11]
[11, 14, 3, 9, 0]
[2, 13, 6, 4, 11]
[11, 8, 7, 4, 13]
[13, 2, 5, 14, 0]
[0, 2, 13, 6, 1]
[6, 14, 7, 10, 11]
[2, 11, 14, 7, 3]
[3, 13, 10, 0, 4]
[14, 3, 8, 4, 13]
[7, 13, 0, 12, 5]
[13, 7, 9, 4, 10]
[8, 3, 11, 4, 12]
[10, 0, 14, 9, 4]
[11, 9, 0, 14, 10]
[0, 2, 11, 13, 8]
[11, 10, 1, 2, 7]
[11, 14, 2, 13, 10]
[12, 9, 0, 2, 1]
[0, 5, 2, 8, 14]
[13, 4, 3, 11, 1]
[5, 8, 9, 0, 6]
