P1,P2,...,Pn
[4, 6, 3, 1, 11]
[5, 13, 7, 10, 9]
[12, 1, 14, 2, 4]
[13, 10, 3, 0, 7]
[0, 1, 9, 5, 2]
[0, 8, 6, 11, 10]
[3, 2, 4, 11, 0]
[5, 9, 12, 11, 4]
[11, 3, 13, 5, 2]
[7, 11, 6, 13, 2]
[9, 2, 4, 14, 12]
[4, 8, 7, 6, 10]
[7, 5, 0, 11, 14]
[14, 7, 9, 11, 3]
[4, 1, 8, 3, 6]
[13, 6, 3, 11, 7]
[0, 3, 8, 10, 14]
[14, 1, 7, 5, 10]
[6, 14, 2, 13, 9]
[1, 13, 10, 12, 7]
[8, 14, 7, 10, 5]
[9, 3, 2, 4, 8]
[8, 5, 14, 10, 0]
[13, 14, 8, 5, 3]
[4, 9, 13, 10, 14]
[7, 14, 3, 5, 11]
[14, 0, 4, 5, 9]
[5, 12, 11, 8, 3]
[3, 12, 7, 13, 8]
[5, 12, 11, 6, 8]
[1, 12, 4, 10, 9]
[8, 11, 14, 1, 5]
[2, 13, 9, 5, 7]
[6, 4, 12, 7, 2]
[11, 5, 10, 6, 14]
[0, 9, 13, 8, 2]
[6, 10, 8, 2, 11]
[11, 4, 5, 0, 8]
[9, 5, 12, 10, 13]
[9, 11, 13, 4, 1]
[10, 8, 14, 13, 5]
[7, 12, 6, 4, 13]
[2, 4, 10, 1, 11]
[14, 4, 5, 12, 6]
[7, 2, 3, 9, 14]
[8, 1, 0, 9, 13]
[4, 6, 9, 3, 0]
[1, 14, 7, 4, 0]
[5, 11, 14, 7, 2]
[8, 10, 1, 5, 0]
[7, 10, 8, 0, 12]
[1, 8, 6, 3, 5]
[8, 9, 3, 6, 0]
[8, 11, 1, 5, 6]
[0, 8, 10, 9, 14]
[12, 1, 2, 13, 14]
[10, 5, 3, 8, 12]
[5, 7, 3, 6, 8]
[1, 0, 11, 9, 3]
[0, 11, 2, 1, 3]
[13, 8, 0, 5, 1]
[10, 2, 9, 5, 0]
[5, 8, 4, 1, 12]
[12, 7, 9, 1, 5]
[7, 8, 14, 13, 4]
[7, 10, 13, 6, 12]
[4, 10, 7, 5, 9]
[7, 1, 3, 4, 0]
[10, 9, 8, 7, 12]
[7, 9, 12, 0, 6]
[14, 12, 3, 5, 11]
[6, 3, 5, 8, 0]
[7, 2, 4, 12, 11]
[4, 1, 10, 11, 5]
[8, 4, 5, 14, 9]
[0, 6, 3, 13, 8]
[9, 6, 5, 12, 14]
[4, 5, 10, 0, 1]
[5, 4, 14, 7, 11]
[11, 10, 4, 9, 3]
[2, 3, 8, 11, 10]
[14, 8, 13, 4, 2]
[9, 2, 13, 1, 11]
[12, 14, 0, 3, 1]
[1, 13, 3, 10, 5]
[9, 14, 4, 12, 5]
[0, 14, 11, 9, 8]
[1, 11, 6, 2, 3]
[13, 6, 11, 4, 1]
[1, 11, 14, 4, 0]
[4, 8, 0, 6, 13]
[4, 10, 6, 7, 2]
[10, 7, 2, 0, 1]
[9, 11, 13, 7, 3]
[14, 1, 9, 10, 8]
[12, 2, 7, 0, 14]
[3, 2, 6, 0, 10]
[8, 0, 13, 4, 1]
[10, 13, 9, 14, 12]
[13, 4, 11, 0, 7]
[7, 0, 8, 5, 10]
[1, 8, 5, 14, 6]
[7, 12, 11, 0, 1]
[7, 3, 14, 1, 5]
[0, 5, 3, 13, 14]
[2, 7, 8, 3, 10]
[2, 11, 8, 12, 0]
[11, 9, 4, 14, 6]
[3, 12, 1, 14, 9]
[12, 0, 9, 7, 6]
[0, 2, 9, 4, 14]
[7, 9, 5, 2, 3]
[13, 5, 9, 6, 10]
[14, 10, 8, 5, 11]
[6, 1, 11, 9, 4]
[7, 13, 0, 4, 12]
[13, 7, 4, 1, 6]
[7, 12, 4, 0, 1]
[2, 7, 5, 0, 4]
[4, 7, 6, 1, 2]
[12, 14, 5, 2, 10]
[0, 8, 11, 13, 5]
[1, 2, 7, 4, 10]
[4, 1, 7, 9, 6]
[0, 4, 5, 14, 9]
[1, 11, 10, 0, 5]
[13, 9, 7, 6, 0]
[7, 12, 13, 4, 14]
[11, 8, 12, 5, 9]
[2, 7, 14, 1, 4]
[1, 11, 5, 7, 6]
[9, 0, 6, 13, 14]
[7, 14, 8, 1, 13]
[2, 1, 7, 0, 8]
[3, 13, 9, 11, 1]
[5, 11, 8, 4, 9]
