P1,P2,...,Pn
[2, 0, 14, 5, 10]
[7, 2, 6, 12, 14]
[8, 2, 1, 10, 11]
[8, 12, 4, 11, 5]
[7, 5, 2, 9, 6]
[8, 11, 12, 14, 7]
[3, 14, 1, 13, 5]
[11, 8, 2, 3, 4]
[2, 12, 9, 4, 3]
[11, 5, 8, 4, 6]
[13, 6, 10, 4, 5]
[10, 4, 6, 7, 14]
[9, 11, 6, 0, 1]
[13, 2, 4, 3, 0]
[14, 2, 3, 8, 11]
[10, 13, 11, 3, 14]
[7, 14, 2, 8, 1]
[14, 12, 11, 4, 0]
[8, 4, 14, 2, 6]
[8, 5, 0, 7, 3]
[13, 10, 14, 4, 9]
[6, 4, 12, 0, 9]
[14, 0, 9, 8, 12]
[7, 14, 12, 2, 1]
[13, 4, 5, 2, 1]
[9, 11, 4, 5, 6]
[14, 0, 9, 8, 3]
[3, 7, 12, 5, 0]
[8, 7, 2, 4, 6]
[11, 1, 13, 12, 2]
[0, 5, 13, 2, 8]
[8, 1, 13, 12, 9]
[1, 10, 6, 2, 12]
[7, 2, 0, 8, 3]
[10, 0, 3, 14, 7]
[1, 10, 12, 2, 14]
[1, 5, 13, 9, 2]
[13, 9, 4, 10, 3]
[0, 7, 6, 2, 5]
[13, 3, 14, 6, 9]
[13, 9, 12, 3, 14]
[12, 1, 5, 11, 2]
[9, 0, 13, 8, 14]
[13, 6, 2, 3, 8]
[10, 2, 8, 4, 9]
[4, 11, 14, 5, 3]
[11, 10, 13, 7, 3]
[7, 5, 3, 12, 8]
[14, 10, 12, 1, 9]
[0, 13, 10, 2, 9]
[12, 7, 9, 13, 0]
[8, 3, 12, 0, 11]
[13, 3, 7, 14, 8]
[10, 7, 14, 4, 0]
[12, 5, 0, 2, 7]
[0, 7, 2, 10, 8]
[11, 8, 3, 5, 10]
[12, 5, 8, 9, 13]
[10, 7, 1, 8, 11]
[4, 7, 12, 8, 0]
[12, 10, 0, 7, 11]
[12, 10, 14, 6, 4]
[6, 10, 4, 12, 9]
[3, 6, 7, 2, 0]
[14, 13, 11, 8, 4]
[2, 11, 12, 3, 10]
[3, 2, 10, 9, 7]
[11, 3, 12, 14, 5]
[5, 2, 8, 1, 11]
[0, 8, 1, 2, 14]
[14, 10, 6, 8, 3]
[14, 6, 0, 13, 1]
[5, 13, 9, 4, 6]
[13, 8, 1, 3, 4]
[13, 10, 5, 3, 11]
[7, 5, 3, 0, 12]
[9, 12, 8, 7, 5]
[9, 4, 3, 8, 14]
[2, 7, 12, 0, 3]
[9, 11, 6, 2, 3]
[0, 6, 2, 13, 5]
[8, 0, 6, 7, 2]
[3, 4, 2, 14, 6]
[10, 4, 12, 6, 9]
[4, 2, 0, 5, 12]
