P1,P2,...,Pn
[7, 11, 8, 2]
[10, 4, 7, 9]
[4, 3, 13, 6]
[0, 5, 2, 8]
[6, 0, 10, 11]
[9, 8, 2, 5]
[7, 1, 2, 12]
[8, 3, 12, 0]
[5, 1, 10, 8]
[7, 2, 12, 4]
[1, 13, 5, 3]
[5, 13, 0, 11]
[5, 12, 14, 0]
[0, 10, 5, 11]
[5, 3, 7, 12]
[1, 10, 9, 11]
[10, 4, 12, 8]
[9, 3, 5, 13]
[14, 7, 2, 13]
[4, 8, 3, 0]
[2, 14, 12, 7]
[0, 6, 8, 7]
[3, 12, 6, 14]
[13, 12, 3, 8]
[11, 4, 2, 6]
[13, 0, 2, 10]
[2, 12, 10, 6]
[12, 5, 0, 2]
[5, 0, 4, 8]
[8, 9, 0, 10]
[12, 0, 2, 7]
[4, 9, 6, 3]
[4, 3, 5, 1]
[10, 6, 8, 13]
[3, 4, 5, 11]
[8, 6, 9, 1]
[1, 7, 4, 10]
[3, 12, 4, 6]
[13, 12, 10, 8]
[6, 13, 10, 9]
[6, 2, 13, 1]
[8, 9, 13, 12]
[3, 10, 4, 6]
[13, 14, 5, 0]
[11, 10, 4, 9]
[2, 4, 0, 14]
[2, 0, 4, 3]
[6, 8, 7, 13]
[1, 14, 8, 3]
[3, 2, 4, 11]
[1, 10, 11, 13]
[2, 9, 11, 10]
[1, 8, 7, 4]
[6, 8, 13, 0]
[2, 1, 8, 5]
[13, 2, 0, 7]
[12, 8, 9, 3]
[2, 5, 6, 13]
[10, 5, 7, 1]
[3, 10, 9, 1]
[4, 6, 2, 12]
[2, 5, 1, 9]
[7, 2, 10, 9]
[8, 5, 7, 4]
[5, 12, 9, 0]
[6, 11, 9, 8]
[13, 1, 0, 4]
[3, 6, 9, 5]
[5, 13, 3, 1]
[4, 0, 10, 7]
[0, 4, 10, 3]
[6, 12, 2, 5]
[14, 11, 1, 2]
[12, 5, 14, 2]
[9, 14, 11, 2]
[6, 0, 2, 8]
[0, 10, 12, 11]
[10, 7, 14, 2]
[0, 14, 9, 3]
[2, 9, 5, 11]
[12, 6, 14, 5]
[7, 6, 5, 1]
[4, 7, 3, 8]
[4, 1, 0, 2]
[6, 9, 3, 5]
[9, 0, 2, 14]
[5, 6, 11, 9]
[11, 4, 13, 1]
[3, 5, 7, 2]
[7, 1, 13, 10]
[10, 0, 6, 1]
[7, 2, 0, 1]
[13, 4, 6, 0]
[1, 7, 4, 5]
[3, 4, 0, 8]
[8, 4, 13, 10]
[9, 13, 14, 2]
[8, 13, 10, 11]
[7, 4, 8, 11]
[8, 10, 12, 1]
[11, 10, 2, 5]
[12, 6, 3, 11]
[14, 10, 0, 8]
[6, 10, 5, 2]
[8, 2, 7, 1]
[13, 8, 5, 0]
[14, 13, 4, 2]
[4, 14, 3, 9]
[12, 14, 4, 8]
[9, 8, 5, 14]
[0, 3, 8, 6]
[1, 4, 11, 12]
[7, 12, 6, 4]
[11, 14, 4, 0]
[3, 9, 10, 0]
[5, 1, 6, 13]
[12, 8, 13, 6]
[2, 1, 8, 9]
[14, 13, 7, 1]
[13, 1, 7, 12]
[5, 6, 2, 1]
[14, 13, 5, 9]
[7, 13, 6, 11]
[7, 3, 11, 0]
[4, 3, 11, 1]
[1, 6, 4, 10]
[10, 11, 0, 8]
[3, 9, 14, 12]
[5, 2, 0, 13]
[2, 13, 0, 3]
[12, 8, 6, 2]
[5, 13, 11, 7]
[11, 12, 7, 10]
[10, 13, 6, 3]
[10, 1, 6, 12]
[3, 4, 6, 0]
[7, 6, 8, 14]
[1, 3, 6, 4]
[8, 5, 2, 3]
[11, 8, 4, 13]
[13, 4, 1, 6]
[2, 9, 7, 1]
[12, 13, 11, 9]
[5, 10, 7, 8]
[0, 7, 11, 4]
[5, 13, 0, 3]
[8, 3, 11, 12]
[14, 12, 7, 4]
[6, 2, 10, 11]
[3, 13, 7, 5]
[12, 10, 4, 14]
[9, 5, 2, 13]
[0, 11, 9, 13]
[5, 11, 1, 3]
[13, 10, 7, 9]
[2, 5, 4, 1]
[4, 6, 5, 0]
[1, 5, 10, 9]
[14, 4, 3, 0]
[5, 10, 6, 2]
[6, 10, 1, 13]
[14, 6, 0, 7]
[4, 8, 9, 12]
[12, 1, 4, 2]
[11, 7, 0, 6]
[8, 6, 10, 0]
[8, 12, 3, 13]
[11, 12, 3, 0]
[13, 7, 3, 9]
[2, 10, 3, 5]
[2, 14, 0, 1]
[13, 0, 7, 10]
[9, 5, 6, 10]
[5, 14, 2, 7]
[4, 9, 2, 14]
[10, 1, 11, 8]
[9, 8, 7, 6]
[8, 10, 13, 9]
[9, 10, 3, 1]
[4, 8, 1, 0]
[5, 6, 2, 11]
[9, 2, 13, 11]
[6, 1, 0, 11]
[8, 0, 5, 3]
[6, 10, 14, 2]
[6, 1, 9, 5]
[2, 4, 5, 1]
[0, 7, 13, 12]
[2, 11, 10, 9]
[8, 11, 5, 7]
[10, 3, 5, 9]
[5, 8, 4, 13]
[5, 14, 0, 6]
