P1,P2,...,Pn
[2, 9, 7, 1]
[3, 5, 12, 9]
[10, 13, 3, 1]
[8, 5, 7, 10]
[8, 3, 13, 14]
[4, 8, 0, 14]
[6, 7, 1, 8]
[0, 10, 4, 14]
[6, 0, 2, 1]
[4, 5, 6, 3]
[10, 6, 14, 3]
[0, 3, 1, 14]
[10, 7, 1, 11]
[6, 1, 0, 2]
[0, 2, 11, 10]
[1, 8, 6, 3]
[8, 14, 0, 2]
[13, 9, 14, 4]
[4, 14, 0, 2]
[5, 8, 2, 0]
[12, 9, 4, 8]
[11, 8, 13, 10]
[2, 13, 7, 3]
[14, 8, 4, 6]
[8, 9, 7, 10]
[2, 7, 13, 9]
[5, 3, 2, 7]
[8, 3, 13, 11]
[0, 7, 1, 8]
[0, 10, 7, 1]
[9, 8, 3, 12]
[9, 2, 13, 5]
[11, 10, 9, 14]
[1, 13, 10, 0]
[13, 11, 3, 2]
[4, 5, 9, 11]
[11, 2, 7, 9]
[3, 11, 6, 7]
[6, 1, 14, 2]
[5, 6, 3, 8]
[2, 4, 13, 11]
[4, 7, 2, 14]
[5, 3, 10, 6]
[6, 5, 10, 14]
[2, 14, 0, 10]
[13, 11, 7, 0]
[2, 0, 12, 5]
[10, 5, 3, 0]
[4, 5, 2, 7]
[9, 4, 1, 6]
[3, 4, 1, 11]
[7, 9, 5, 6]
[7, 3, 1, 12]
[8, 5, 12, 6]
[11, 4, 5, 8]
[10, 0, 12, 6]
[6, 3, 8, 0]
[1, 12, 4, 0]
[14, 6, 0, 4]
[9, 13, 11, 4]
[1, 0, 10, 13]
[14, 4, 13, 8]
[7, 13, 2, 11]
[9, 8, 6, 10]
[14, 2, 0, 11]
[5, 11, 7, 14]
[14, 5, 12, 11]
[14, 1, 2, 9]
[3, 13, 8, 4]
[2, 6, 5, 14]
[9, 6, 4, 14]
[2, 7, 3, 4]
[4, 0, 1, 13]
[4, 8, 11, 14]
[8, 3, 11, 13]
[13, 12, 11, 5]
[8, 3, 6, 11]
[9, 10, 5, 3]
[13, 9, 5, 11]
[11, 1, 14, 7]
[8, 5, 14, 13]
[6, 10, 13, 1]
[10, 14, 3, 6]
[4, 3, 12, 6]
[4, 1, 6, 13]
[10, 5, 4, 9]
[1, 7, 14, 2]
[3, 4, 7, 11]
[1, 9, 5, 3]
[7, 12, 11, 9]
[2, 12, 8, 4]
[10, 0, 8, 9]
[7, 3, 0, 10]
[11, 1, 7, 10]
[12, 13, 7, 11]
[4, 5, 0, 7]
[3, 14, 13, 11]
[12, 5, 6, 8]
[0, 12, 3, 11]
[4, 6, 3, 14]
[9, 5, 7, 1]
[14, 3, 6, 13]
[6, 10, 9, 13]
[5, 0, 7, 9]
[13, 3, 0, 10]
[1, 10, 9, 0]
[7, 8, 3, 5]
[4, 6, 13, 9]
[6, 7, 11, 13]
[13, 10, 12, 8]
[2, 13, 9, 10]
[5, 2, 14, 4]
[6, 14, 0, 11]
[13, 8, 7, 2]
[8, 3, 1, 0]
[9, 5, 4, 12]
[9, 1, 0, 4]
