P1,P2,...,Pn
[11, 0, 1, 9]
[11, 6, 4, 2]
[6, 4, 10, 14]
[5, 13, 3, 10]
[9, 7, 10, 13]
[14, 0, 12, 1]
[6, 13, 1, 7]
[14, 3, 2, 12]
[14, 10, 0, 6]
[8, 3, 9, 4]
[1, 3, 2, 6]
[12, 1, 6, 8]
[13, 1, 0, 2]
[8, 3, 14, 9]
[14, 9, 12, 11]
[10, 14, 12, 3]
[0, 4, 1, 2]
[8, 11, 1, 9]
[13, 9, 10, 0]
[8, 9, 3, 12]
[6, 10, 0, 8]
[12, 6, 11, 7]
[13, 1, 2, 3]
[2, 11, 14, 13]
[7, 0, 8, 3]
[10, 2, 3, 8]
[2, 0, 4, 11]
[5, 10, 1, 3]
[5, 11, 3, 9]
[5, 13, 10, 4]
[0, 2, 8, 1]
[11, 3, 1, 4]
[11, 1, 7, 13]
[5, 6, 1, 9]
[9, 13, 7, 3]
[4, 11, 0, 1]
[2, 5, 0, 1]
[13, 12, 6, 3]
[1, 11, 9, 12]
[0, 3, 9, 12]
[14, 2, 11, 12]
[14, 7, 13, 2]
[1, 11, 0, 8]
[9, 4, 5, 3]
[2, 14, 9, 3]
[2, 5, 10, 11]
[1, 13, 7, 14]
[9, 4, 7, 8]
[11, 13, 3, 4]
[3, 4, 6, 7]
[6, 12, 7, 4]
[6, 7, 2, 10]
[6, 8, 3, 4]
[9, 5, 1, 10]
[5, 14, 8, 13]
[11, 12, 2, 13]
[11, 0, 1, 12]
[11, 4, 13, 0]
[3, 1, 2, 6]
[12, 7, 11, 10]
[13, 2, 10, 7]
[10, 9, 14, 11]
[9, 1, 5, 4]
[12, 9, 0, 11]
[0, 5, 12, 9]
[7, 1, 13, 11]
[1, 2, 8, 10]
[4, 8, 13, 0]
[11, 6, 13, 0]
[11, 9, 7, 13]
[7, 5, 3, 1]
[13, 0, 12, 8]
[12, 0, 11, 14]
[2, 14, 9, 5]
[4, 0, 11, 7]
[8, 9, 12, 0]
[12, 11, 3, 6]
