P1,P2,...,Pn
[3, 4, 13, 7]
[2, 13, 12, 5]
[1, 7, 9, 3]
[13, 5, 6, 7]
[1, 9, 3, 7]
[3, 11, 9, 5]
[8, 2, 4, 14]
[10, 2, 7, 13]
[8, 2, 10, 6]
[11, 5, 7, 6]
[6, 7, 3, 2]
[3, 4, 1, 6]
[12, 1, 10, 2]
[1, 11, 14, 3]
[5, 10, 11, 8]
[12, 3, 11, 5]
[6, 9, 10, 4]
[2, 8, 1, 5]
[8, 14, 6, 2]
[9, 11, 8, 4]
[10, 12, 6, 7]
[2, 11, 13, 6]
[12, 8, 6, 1]
[7, 11, 3, 13]
[5, 14, 4, 2]
[12, 0, 3, 6]
[9, 12, 1, 4]
[6, 13, 2, 5]
[7, 12, 10, 6]
[8, 12, 13, 0]
[3, 7, 5, 0]
[7, 1, 13, 14]
[3, 4, 8, 6]
[3, 6, 9, 14]
[10, 9, 6, 13]
[12, 5, 11, 3]
[7, 13, 3, 1]
[3, 9, 8, 10]
[5, 8, 13, 4]
[6, 12, 0, 2]
[3, 13, 6, 12]
[8, 12, 10, 11]
[7, 12, 3, 5]
[12, 2, 13, 3]
[3, 5, 4, 12]
[4, 11, 13, 0]
[4, 1, 9, 11]
[14, 13, 9, 3]
[6, 14, 9, 3]
[2, 0, 11, 3]
[5, 10, 11, 6]
[8, 0, 14, 1]
[9, 2, 0, 10]
[8, 7, 13, 9]
[14, 2, 11, 8]
[2, 11, 13, 12]
[4, 5, 8, 2]
[4, 11, 13, 10]
[3, 0, 2, 9]
[4, 0, 11, 2]
[2, 0, 9, 10]
[6, 2, 12, 7]
[12, 0, 8, 13]
[8, 0, 7, 14]
[0, 3, 2, 6]
[8, 4, 7, 11]
[8, 13, 11, 5]
[9, 2, 1, 0]
[6, 4, 13, 12]
[13, 7, 12, 14]
[11, 3, 5, 8]
[8, 10, 13, 4]
[2, 0, 10, 3]
[5, 14, 4, 9]
[6, 8, 12, 2]
[10, 0, 11, 7]
[7, 11, 3, 9]
[6, 7, 0, 11]
[4, 9, 11, 10]
[1, 0, 13, 11]
[2, 3, 7, 8]
[8, 0, 13, 3]
[11, 7, 1, 8]
[2, 14, 9, 12]
[14, 8, 3, 10]
[4, 3, 0, 11]
[13, 3, 5, 9]
[1, 5, 9, 12]
[1, 13, 3, 7]
[0, 7, 14, 10]
[11, 0, 7, 4]
[13, 11, 8, 4]
[9, 1, 14, 6]
[10, 4, 11, 13]
[14, 11, 8, 1]
[4, 11, 9, 3]
[5, 14, 0, 11]
[8, 4, 7, 0]
[0, 4, 6, 5]
[10, 0, 11, 8]
[10, 8, 9, 2]
[10, 1, 7, 12]
[14, 8, 3, 5]
[3, 8, 5, 10]
[7, 1, 10, 12]
[1, 8, 11, 5]
[6, 7, 5, 11]
[12, 14, 8, 2]
[4, 8, 6, 3]
[4, 9, 8, 0]
[4, 6, 7, 14]
[8, 5, 3, 2]
[3, 7, 2, 14]
[4, 5, 12, 9]
[0, 7, 5, 3]
[6, 7, 1, 0]
[4, 10, 5, 12]
[0, 1, 2, 14]
[9, 3, 4, 5]
[13, 2, 8, 4]
[2, 1, 9, 12]
[1, 9, 6, 3]
[9, 5, 1, 13]
[4, 7, 5, 12]
[5, 3, 6, 13]
[14, 3, 2, 11]
[10, 2, 13, 0]
[10, 3, 11, 0]
[2, 11, 8, 7]
[8, 5, 6, 12]
[3, 0, 10, 13]
[12, 8, 1, 4]
[8, 4, 0, 11]
[14, 8, 10, 13]
[14, 3, 8, 2]
[9, 6, 8, 7]
[0, 5, 6, 1]
[3, 7, 8, 10]
[9, 8, 6, 13]
[1, 3, 6, 2]
[5, 4, 11, 10]
[6, 3, 13, 7]
[6, 14, 1, 5]
[4, 2, 9, 3]
[2, 5, 7, 1]
[5, 0, 12, 8]
[8, 9, 6, 0]
[5, 13, 11, 9]
[2, 11, 9, 13]
[4, 10, 3, 13]
[9, 8, 10, 0]
[5, 2, 7, 10]
[13, 12, 14, 10]
[9, 3, 12, 0]
[13, 4, 5, 3]
[5, 0, 2, 12]
[0, 3, 13, 1]
[3, 2, 11, 0]
[4, 5, 14, 6]
[8, 13, 9, 11]
[14, 7, 11, 13]
[5, 9, 13, 3]
[7, 9, 5, 6]
[7, 14, 8, 0]
[13, 14, 7, 10]
[4, 1, 14, 7]
[9, 12, 7, 0]
[7, 14, 11, 5]
[13, 4, 0, 10]
[11, 9, 13, 8]
[6, 0, 11, 12]
[7, 2, 10, 9]
[7, 8, 2, 14]
[10, 6, 9, 3]
[11, 5, 6, 10]
[1, 7, 4, 9]
[10, 2, 5, 3]
[14, 4, 6, 9]
[2, 3, 5, 0]
[6, 3, 7, 0]
[0, 5, 11, 6]
[11, 4, 8, 7]
[7, 3, 2, 9]
[6, 4, 12, 2]
[0, 7, 5, 8]
[11, 13, 12, 14]
[4, 2, 12, 1]
[12, 7, 11, 13]
[4, 7, 3, 0]
[1, 9, 10, 5]
[5, 2, 13, 4]
[4, 5, 8, 10]
[4, 6, 5, 2]
[6, 1, 9, 7]
[13, 1, 5, 0]
[12, 9, 6, 11]
[2, 10, 11, 6]
[13, 12, 4, 5]
[12, 14, 0, 5]
[3, 10, 14, 5]
[1, 0, 7, 5]
[9, 10, 8, 4]
[10, 6, 0, 2]
[1, 4, 12, 14]
[14, 2, 5, 0]
[14, 8, 10, 11]
[0, 11, 10, 5]
[0, 4, 8, 13]
[0, 9, 7, 12]
[0, 10, 1, 7]
[1, 10, 8, 7]
